Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Policy-network loss	Alpha loss	Alpha
60000	-0.16261874106092425	50.0	0.09249356932261456	20.0	-7.852273464202881	0.202972	6.1550226	-8.137856	[0.01178238]
61000	0.10087522148349377	48.2	0.4512046514122012	23.599999999999994	-8.360342979431152	1.5142164	7.0059004	-6.8541975	[0.01075318]
62000	-0.19261475197306197	50.0	0.11172234973663667	20.0	-8.890716552734375	0.17588186	7.545478	-8.050674	[0.00981621]
63000	-0.20694533408141697	60.0	0.061929244355651454	0.0	-9.281073570251465	0.15273674	7.855707	-7.6755257	[0.00894431]
64000	-0.13462931658496738	50.0	0.07774623533572318	20.0	-9.902578353881836	0.087812446	8.397131	-5.4934993	[0.00816145]
65000	-0.1928585848917764	60.0	0.045306377967872014	0.0	-10.030858993530273	0.124138884	8.505674	-8.113926	[0.00747782]
66000	-0.10923263869149502	49.0	0.11267294243484603	22.0	-10.173724174499512	0.104830876	9.384013	-4.332117	[0.00692819]
67000	0.050545591534594016	48.2	0.47609508779114695	23.599999999999994	-10.493613243103027	0.12626003	9.142827	-7.4084835	[0.00637058]
68000	-0.0812852319693242	49.2	0.10939207665272399	21.599999999999998	-10.635443687438965	0.10465047	9.393437	-3.595932	[0.00585455]
69000	-0.14175089413048098	54.8	0.07135714983714864	10.4	-10.730020523071289	3.3810377	9.597526	-0.0371269	[0.00544205]
70000	-0.1687477266763267	51.4	0.07996574116720734	17.2	-11.012523651123047	0.06420162	9.88393	-0.57688713	[0.00505692]
71000	-0.03186143370318435	36.2	0.18333087135041273	23.61694307060082	-11.088448524475098	3.8977556	10.532166	-2.17783	[0.00471531]
72000	-0.12810707342751973	50.0	0.09021148045359127	20.0	-11.361501693725586	0.09351273	10.736657	-2.3343043	[0.00434691]
73000	-0.13508630207324718	47.8	0.08794500171533098	18.977881862842334	-11.495124816894531	0.11523494	11.06016	-0.5819051	[0.00412757]
74000	-0.1993978396969429	60.0	0.038702555005381556	0.0	-11.574542999267578	0.11678317	10.9225445	1.3031323	[0.00390194]
75000	-0.12558532904570444	44.4	0.061420946300327545	17.118411141224527	-11.81845760345459	0.1863628	11.26367	-4.653945	[0.00366581]
76000	-0.18336588995159278	60.0	0.05450547604812318	0.0	-12.037728309631348	0.13490275	11.704249	-0.50638384	[0.00352455]
77000	-0.15220904295069876	51.8	0.03634987390116013	16.4	-12.27695369720459	0.10466495	11.8048	-0.06032002	[0.00347522]
78000	-0.12950075341728684	49.4	0.11385463918950048	21.200000000000003	-12.346819877624512	0.13648582	11.964676	2.5162435	[0.00375575]
79000	-0.1704355133574314	57.4	0.028059301766179236	5.2	-12.222201347351074	0.09600184	11.839318	1.5350609	[0.00387388]
80000	-0.08428753853477587	38.0	0.08547637776831608	21.13764414498456	-12.535083770751953	0.15174475	12.148125	-0.80211216	[0.00403448]
81000	-0.1552805852435813	60.0	0.04531540169512331	0.0	-12.521878242492676	5.213979	12.16844	1.3457654	[0.00414876]
82000	-0.10697262170523522	49.4	0.09261083128646949	21.200000000000003	-12.951262474060059	0.5815869	12.6322155	0.66894865	[0.00419181]
83000	-0.20521506819113416	60.0	0.0434260715793479	0.0	-12.831297874450684	4.639564	12.053145	1.4391634	[0.00426531]
84000	-0.039155840868363635	45.6	0.16903024969088382	22.07804339156892	-13.228143692016602	0.09634707	12.602426	1.2675946	[0.00431916]
85000	-0.13718887464161975	60.0	0.01832740176779015	0.0	-13.27116584777832	5.33788	12.753018	1.5098685	[0.00446519]
86000	-0.14219850856409677	60.0	0.023128357085688805	0.0	-13.455382347106934	0.10345387	13.193094	1.227941	[0.00475764]
87000	-0.16358497794729818	60.0	0.04684015660691724	0.0	-13.315627098083496	0.19416814	12.659992	1.7708085	[0.00482431]
88000	-0.1487588782888391	51.8	0.05645643124316497	16.4	-13.458935737609863	0.13897675	13.045507	3.2901855	[0.00508997]
89000	-0.12149853081530063	54.6	0.014086265283823847	10.799999999999999	-13.54810619354248	0.22028497	12.8331375	-1.1667529	[0.00521369]
90000	-0.11289725034165912	38.2	0.11766014316661233	19.78282083020518	-13.468443870544434	0.17973495	12.894717	-1.4107096	[0.005172]
91000	-0.14329517336624212	60.0	0.01686375027663995	0.0	-13.788780212402344	0.36342657	13.233824	-1.1569908	[0.00519307]
92000	-0.17248279776778244	46.6	0.08920731779314953	19.44839324982915	-13.6325044631958	0.18390632	12.505345	-0.07798362	[0.00507448]
93000	-0.15197206178566405	52.4	0.020791337086996813	15.200000000000001	-13.564872741699219	0.3323178	12.640545	-0.2984066	[0.00499307]
94000	-0.18172334114508135	60.0	0.06001927697800137	0.0	-13.59843921661377	2.2950768	12.919571	0.9757625	[0.00502064]
95000	-0.11485750990683004	51.4	0.028796094858948667	17.2	-13.913640022277832	0.16871904	13.738567	0.31124258	[0.00496951]
96000	-0.12994729142661865	45.0	0.03532958310781002	18.373894524569362	-13.934748649597168	0.15489954	13.12421	1.7412	[0.00518007]
97000	-0.1900848921245841	60.0	0.061371420932181196	0.0	-13.700177192687988	5.7788267	13.097159	2.363321	[0.00525969]
98000	-0.1594356040922706	60.0	0.04507451436338851	0.0	-13.951478958129883	0.1355649	13.162325	0.4108045	[0.00530098]
99000	0.06461983125298865	48.2	0.4698502423549941	23.599999999999998	-13.89417552947998	5.7590017	12.827726	-1.0652999	[0.00536905]
100000	-0.10773677480466623	60.0	0.03734337249148864	0.0	-13.909248352050781	0.25319207	13.08893	-2.085998	[0.00537242]
101000	-0.0409450624471739	38.6	0.1436914162985463	26.257189491642094	-13.921365737915039	0.19844922	13.291691	3.0185509	[0.0054623]
102000	-0.1480548940701314	60.0	0.024984212985982437	0.0	-14.025439262390137	5.4652658	13.361954	0.4467551	[0.00564294]
103000	-0.08680489808605593	49.2	0.09286032021796899	21.599999999999998	-14.007257461547852	4.305382	13.019386	0.7827097	[0.00570285]
