Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Value-network loss	Policy-network loss	Alpha loss	Log Pi
11000	-0.4208576238465785	160.0	0.13968168937361444	0.0	-0.7222497476849251	0.023267196702197773	0.022158861541554498	0.5851454454319389	-3.6999984705843714	-0.700494966198955
12000	-0.4188061028579432	160.0	0.11966196359532268	0.0	-2.4107062803101442	0.005594391504666354	0.006913318067383746	2.399164672744944	-7.340015350762775	-0.6694193335487949
13000	-0.3021248058052258	160.0	0.05507773620249509	0.0	-4.4267764018272695	0.008025010619589625	0.006833937451081015	4.5866319642590625	-11.109718977133031	-0.7024760897328166
14000	-0.30287527371499456	123.8	0.12239843129159872	46.965519266798275	-6.437681354886253	0.02258306833259462	0.021386833614840853	6.595800990480957	-14.692473112609763	-0.6740034263110598
15000	-0.5075185780041508	137.8	0.2266660449790211	44.400000000000006	-8.49106559307875	0.06848168926441935	0.035092800420212934	8.114250346317911	-16.51317782083511	-0.32162654172160654
16000	-0.596148448280345	160.0	0.16298638116790468	0.0	-10.132283914299245	0.0418544612275394	0.03142419855676372	10.688335597912422	-16.928543760883315	0.10637094686716626
17000	-0.7053218547404942	155.6	0.1603835714568855	5.4258639865002145	-11.962673246288263	0.055180953029471784	0.023704984042489004	12.705479377347498	-11.904701726028918	1.2092306981430305
18000	-0.32523646962297786	108.0	0.1917134276877279	64.13735261140734	-13.600870051946092	0.08427173167806665	0.06610353354443939	13.282100080636319	-7.5031242445230575	1.9580970060668659
19000	-0.37156873131332313	120.2	0.08820169692455682	49.381778015782295	-15.176614739968603	0.10598786703395294	0.07134565420752725	15.089169155438015	-1.7952565848180448	2.7611479981261753
20000	-0.3906244378990005	121.6	0.2194147721574253	49.82208345703741	-16.5060309147658	0.11018084363396165	0.13738947497193654	16.97611791891709	3.9647402453247236	3.5294619426534917
21000	-0.4363239651296567	141.4	0.1250082293995212	37.2	-18.066130128075823	0.11200689482896305	0.061781107595690866	17.593032269355696	0.35135986962017096	3.0498904532253506
22000	-0.4901252896213001	133.0	0.24136490295556387	43.423495944016295	-19.369917105059933	0.10391174075667954	0.05895867641491452	19.41461340564998	-0.42278866295820655	2.9373921035716295
23000	-0.45303731931592156	153.2	0.1374274759437423	13.6	-20.577203521501048	2.5354052159067297	0.05342571252445606	20.961897547764092	-3.060951080691782	2.5649377407707865
24000	-0.43941597774192215	110.4	0.25927090070947956	62.771331035752304	-21.561909973403267	2.804861655163184	0.06889585887835592	22.354664820160824	2.3645264902263348	3.350245144620769
