Averaged Steps Traning	Averaged Return Training	Averaged Steps Validation	Averaged Return Validation	Cumulative Successes	Number of episodes	Sampling time (s)	Epsilon threshold	Gradient update	Updates target network	Average q-value evaluation
30.0	-16.18	80.0	-33.68	87	560	0.0010797534670148577	0.7537768626716088	8384	6160	-0.7378525137901306
30.0	-19.87	81.0	-23.62	92	580	0.0010293245315551758	0.7494968909943982	8852	6160	-0.7159187197685242
30.0	-16.52	84.0	-29.57	94	600	0.0010609686374664306	0.7446435591582955	9389	6160	-0.7588866353034973
30.0	-12.5	69.0	-16.18	97	620	0.0009704155306662283	0.7398928871209604	9918	6160	-0.733755886554718
6.0	-0.2	81.0	-47.83	102	640	0.00028623081743717194	0.7356544951625321	10391	6160	-0.7110742330551147
30.0	-19.89	100.0	-31.16	106	660	0.0009376569227738814	0.7311866490848334	10894	6160	-0.7141703367233276
23.0	-0.39	81.0	-38.41	117	680	0.0007871694424573113	0.727340329853045	11327	6160	-0.6868182420730591
30.0	-19.02	100.0	-37.61	124	700	0.0009115440504891531	0.723330537495667	11782	6160	-0.703707754611969
23.0	-0.19	100.0	-45.49	128	720	0.0006893826855553521	0.7189095501942795	12289	6160	-0.7005613446235657
30.0	-18.18	62.0	-15.25	132	740	0.0008312289779250687	0.7146338911866557	12782	6160	-0.7235537767410278
1.0	0.0	81.0	-29.5	135	760	2.385628850836503e-05	0.7102617514368539	13290	6160	-0.7115652561187744
30.0	-8.73	100.0	-41.47	139	780	0.0008444691315675393	0.7057708077611574	13816	6160	-0.6995202898979187
28.0	-0.16	61.0	-28.14	143	800	0.0007649955153465271	0.7014243997137108	14328	6160	-0.6956986784934998
30.0	-7.5	44.0	-16.02	147	820	0.0007197723156068383	0.6972119627871382	14827	6160	-0.7094526290893555
1.0	-0.04	84.0	-25.58	153	840	2.5957822799682617e-05	0.6933081513493062	15291	6161	-1.1194840669631958
6.0	-0.21	100.0	-47.13	161	860	0.00018400175626887832	0.6896037535193242	15733	6161	-1.112033724784851
30.0	-14.09	64.0	-22.46	167	880	0.0007968108762394299	0.6858491498803133	16184	6161	-1.0739883184432983
30.0	-19.13	100.0	-34.41	170	900	0.0007048651907179091	0.6816110954796334	16699	6161	-1.1237181425094604
2.0	-0.04	81.0	-36.11	175	920	5.232199378635572e-05	0.6777464541306603	17170	6161	-1.106641411781311
30.0	-5.87	60.0	-16.36	178	940	0.0006514087636420067	0.6734143272376464	17704	6161	-1.1146972179412842
30.0	-13.46	100.0	-30.12	185	960	0.0006389555831750234	0.6699872104279552	18125	6161	-1.1265047788619995
30.0	-4.85	81.0	-27.58	186	980	0.0006391016804442114	0.6655316398889394	18682	6161	-1.1020807027816772
30.0	-19.01	80.0	-25.41	191	1000	0.0005984697341918946	0.6614901514786967	19189	6161	-1.1528328657150269
30.0	-11.97	83.0	-33.23	200	1020	0.0005942557372298895	0.6581741972007913	19604	6161	-1.1194404363632202
30.0	-9.77	41.0	-23.58	208	1040	0.0006318871791546161	0.6546040914260858	20055	6161	-1.1297224760055542
30.0	-10.95	100.0	-24.1	214	1060	0.0005737203472065476	0.6507920388726363	20541	6161	-1.1222295761108398
30.0	-14.2	82.0	-23.13	218	1080	0.0006119121004033971	0.6468920936998569	21042	6161	-1.1105401515960693
30.0	-5.46	66.0	-20.16	225	1100	0.000592431588606401	0.6435217435287479	21475	6161	-1.0992382764816284
30.0	-17.03	67.0	-25.05	227	1120	0.0005773912583078657	0.6393742315124584	22016	6161	-1.115716814994812
30.0	-12.16	100.0	-28.41	232	1140	0.0006345562767564205	0.6356655245975014	22501	6162	-1.1216578483581543
30.0	-4.5	64.0	-32.72	238	1160	0.000534744303801964	0.6322057161682882	22955	6162	-1.5174413919448853
30.0	-7.57	100.0	-38.87	241	1180	0.000565292673595881	0.6282312351510561	23483	6162	-1.493705153465271
30.0	-4.97	100.0	-33.57	246	1200	0.0005145633220672608	0.6246213772064938	23964	6162	-1.4936798810958862
2.0	-0.12	100.0	-19.88	250	1220	5.072374812892226e-05	0.6208984508730293	24464	6162	-1.4886761903762817
3.0	-0.1	64.0	-26.83	256	1240	4.7258984658025926e-05	0.617511690693511	24920	6162	-1.5047487020492554
30.0	-12.8	65.0	-22.26	257	1260	0.0005462635131109328	0.6134402811832286	25476	6162	-1.5020816326141357
12.0	-0.1	100.0	-44.87	263	1280	0.00017398186028003693	0.6101467760545424	25925	6162	-1.511266827583313
30.0	-14.42	80.0	-18.55	267	1300	0.0004605406981248122	0.6062463932888692	26464	6162	-1.505602240562439
30.0	-8.1	100.0	-23.73	273	1320	0.0004903865583015211	0.6027461472059749	26949	6162	-1.4883908033370972
30.0	-12.6	47.0	-16.85	278	1340	0.00045266044673634997	0.5993709242266724	27419	6162	-1.4966397285461426
30.0	-15.19	61.0	-30.29	281	1360	0.00043831502690034756	0.595600132556324	27950	6162	-1.495125412940979
30.0	-13.85	100.0	-45.38	285	1380	0.00047805309295654295	0.5920110287524424	28458	6162	-1.4935822486877441
30.0	-14.29	100.0	-43.1	293	1400	0.0004093408584594727	0.5890381510022425	28878	6162	-1.5114253759384155
30.0	-19.15	100.0	-31.16	296	1420	0.00048484500025359676	0.5854118958625011	29398	6162	-1.491065502166748
30.0	-12.2	100.0	-37.02	303	1440	0.0004183921549055311	0.5823221490941988	29841	6162	-1.4839904308319092
29.0	-0.42	83.0	-28.59	304	1460	0.00039553821903385526	0.5783512715272253	30420	6163	-1.8872734308242798
30.0	-12.55	67.0	-16.69	309	1480	0.00039991092037510226	0.5749215639785185	30921	6163	-1.8841599225997925
30.0	-7.34	100.0	-27.94	314	1500	0.0003867173194885254	0.5716771184560053	31397	6163	-1.8803611993789673
30.0	-16.0	24.0	-6.07	320	1520	0.0004007455549742046	0.5682907351016425	31898	6163	-1.8928278684616089
30.0	-4.73	100.0	-29.4	322	1540	0.0003936375890459333	0.5647397069438971	32428	6163	-1.91073739528656
30.0	-6.92	74.0	-30.72	329	1560	0.0003875859272785676	0.5617372703478875	32876	6163	-1.8784935474395752
30.0	-20.21	100.0	-34.0	334	1580	0.00039189631425881686	0.5584217651558334	33376	6163	-1.9176610708236694
30.0	-11.29	100.0	-29.94	340	1600	0.00037744492292404177	0.5552540385807598	33856	6163	-1.901281714439392
30.0	-13.72	64.0	-15.07	344	1620	0.0003824735865180875	0.5520432892222853	34346	6163	-1.9168405532836914
30.0	-10.17	65.0	-21.63	349	1640	0.0003873246472056319	0.5489028310746388	34828	6163	-1.8744792938232422
30.0	-5.4	100.0	-39.8	350	1660	0.0003858250307749553	0.5453545899667231	35379	6163	-1.9133938550949097
30.0	-6.56	84.0	-25.12	354	1680	0.00039272294158027287	0.5421083173537647	35885	6163	-1.895077109336853
30.0	-17.27	100.0	-32.56	355	1700	0.0004408107084386489	0.5385656480644739	36443	6163	-1.9200859069824219
30.0	-10.7	100.0	-32.8	358	1720	0.0003694882226544757	0.5352364750264402	36970	6163	-1.8690528869628906
30.0	-12.46	100.0	-28.13	365	1740	0.00036148106914827194	0.5324483408659723	37411	6163	-1.8901197910308838
30.0	-12.45	81.0	-27.78	372	1760	0.00039696991443634034	0.5295443342990725	37874	6164	-2.262924909591675
1.0	-0.01	100.0	-41.61	375	1780	8.95797536614236e-06	0.5263421266338635	38390	6164	-2.306089162826538
30.0	-8.85	43.0	-9.57	382	1800	0.0003944053914811876	0.5237412798055664	38808	6164	-2.301683187484741
3.0	-0.12	62.0	-23.29	387	1820	3.719133335155445e-05	0.5208837976621371	39272	6164	-2.2881722450256348
30.0	-17.9	100.0	-52.66	391	1840	0.0003373419461042985	0.517862219354728	39767	6164	-2.2599637508392334
30.0	-9.42	100.0	-49.91	392	1860	0.0003494981796510758	0.5144766786120268	40328	6164	-2.286559820175171
30.0	-14.69	80.0	-30.22	398	1880	0.0003772109112841018	0.5117154764301874	40785	6164	-2.2935593128204346
30.0	-18.07	100.0	-29.0	400	1900	0.00035644217541343286	0.5084087940683816	41340	6164	-2.2677290439605713
30.0	-15.73	80.0	-28.1	404	1920	0.0003332700580358505	0.5054274140173376	41842	6164	-2.274278402328491
30.0	-21.13	100.0	-34.52	407	1940	0.00033194367418584134	0.5023975594182435	42356	6164	-2.298862934112549
30.0	-17.08	81.0	-17.98	413	1960	0.00034887669037799444	0.49952269833300067	42846	6164	-2.291347026824951
30.0	-13.58	100.0	-31.03	415	1980	0.0003410369458824697	0.4964818944205271	43369	6164	-2.2969932556152344
30.0	-12.61	84.0	-21.25	421	2000	0.0003133373260498047	0.49378328635665675	43834	6164	-2.3225741386413574
30.0	-13.92	90.0	-26.7	426	2020	0.0003208793035828241	0.490858450272329	44343	6164	-2.293290853500366
30.0	-7.77	82.0	-19.97	431	2040	0.00031446440547120336	0.48802953932530885	44838	6164	-2.28954815864563
30.0	-14.88	81.0	-41.15	438	2060	0.00032850758543292297	0.48526230505533297	45325	6165	-2.680461883544922
30.0	-9.29	61.0	-14.26	444	2080	0.00034966251024833093	0.4827775477632588	45763	6165	-2.70019268989563
30.0	-14.66	100.0	-23.31	451	2100	0.00033503793534778414	0.4802747032516192	46207	6165	-2.7049877643585205
5.0	-0.13	100.0	-44.53	455	2120	4.636487870846154e-05	0.47757249351934344	46691	6165	-2.692458391189575
30.0	-9.82	81.0	-22.46	460	2140	0.0002857457811587325	0.47496161597141484	47161	6165	-2.6897048950195312
30.0	-15.36	100.0	-27.38	470	2160	0.00032959293436121055	0.47270999355417376	47566	6165	-2.6632938385009766
30.0	-19.62	85.0	-36.21	476	2180	0.0003196947071530403	0.47014981476016404	48032	6165	-2.650338649749756
22.0	-0.29	100.0	-36.76	481	2200	0.00020595225420865147	0.4675059724609847	48517	6165	-2.6934714317321777
30.0	-14.72	81.0	-28.61	488	2220	0.0003092032295089584	0.4650758810766994	48964	6165	-2.702488660812378
30.0	-13.45	66.0	-15.7	491	2240	0.00028018344725881303	0.46235055510800444	49471	6165	-2.6732137203216553
30.0	-13.91	89.0	-32.17	495	2260	0.0003208296488871617	0.4596328822707196	49980	6165	-2.682579517364502
30.0	-15.07	42.0	-26.54	498	2280	0.0002978824732596414	0.456765295464515	50522	6165	-2.6987087726593018
30.0	-15.25	100.0	-29.73	507	2300	0.00026821074278458304	0.45420062429338104	51008	6165	-2.6759796142578125
13.0	-0.42	73.0	-24.0	511	2320	0.00011733945073752568	0.4515467036293039	51515	6165	-2.6885411739349365
30.0	-11.85	100.0	-40.43	516	2340	0.00029902468379746136	0.44911470208897475	51981	6165	-2.685063123703003
24.0	-0.3	100.0	-43.89	525	2360	0.00022464778463719256	0.4470099524372244	52384	6165	-2.6925809383392334
30.0	-18.54	82.0	-27.12	529	2380	0.0002880289774982869	0.44437859521337864	52896	6166	-3.0839898586273193
30.0	-14.71	86.0	-27.39	532	2400	0.0003014648954073588	0.4416275848165571	53436	6166	-3.06341814994812
30.0	-16.77	84.0	-32.58	539	2420	0.00029932487109475883	0.4392507935921305	53903	6166	-3.086054563522339
30.0	-12.02	81.0	-25.83	542	2440	0.0003383324771630959	0.43640994882529044	54469	6166	-3.0434110164642334
30.0	-9.05	80.0	-19.5	543	2460	0.0002607941627502441	0.43353230305805196	55047	6166	-3.077152967453003
30.0	-11.32	100.0	-35.42	548	2480	0.00026416326722791117	0.4310760073107716	55541	6166	-3.0466623306274414
30.0	-14.41	82.0	-24.74	552	2500	0.00026127328872680664	0.42854079564406455	56055	6166	-3.0863025188446045
30.0	-13.63	52.0	-18.39	560	2520	0.0002634855489882212	0.42613997553977834	56544	6166	-3.0690982341766357
30.0	-14.11	80.0	-50.66	565	2540	0.000260814719312773	0.42365161383821287	57055	6166	-3.0677573680877686
30.0	-7.33	81.0	-34.37	570	2560	0.0002660568803548813	0.4213699923024409	57525	6166	-3.087210178375244
30.0	-14.21	81.0	-20.47	576	2580	0.00028880668240924214	0.4189362443172512	58031	6166	-3.059468984603882
30.0	-7.06	85.0	-20.99	579	2600	0.0002515876293182373	0.4163718676732198	58569	6166	-3.07411527633667
30.0	-9.96	100.0	-38.82	585	2620	0.0002761883590057606	0.41421208515441404	59022	6166	-3.056609869003296
30.0	-20.49	80.0	-18.84	588	2640	0.0002478860544435906	0.41183429177108366	59526	6166	-3.060805559158325
30.0	-18.93	80.0	-22.56	594	2660	0.00027490316477037015	0.4096922660953118	59981	6166	-3.075432300567627
30.0	-16.22	100.0	-27.42	594	2680	0.0002671479289211444	0.4070046652010678	60561	6167	-3.4665563106536865
3.0	-0.1	100.0	-34.63	599	2700	2.580651530513057e-05	0.40496665286951505	60999	6167	-3.435940980911255
2.0	-0.07	61.0	-25.28	606	2720	1.5874645289252785e-05	0.40275062040011556	61480	6167	-3.470625638961792
30.0	-8.32	80.0	-37.66	611	2740	0.0002545502934142621	0.4003600533211081	62004	6167	-3.419170379638672
30.0	-15.96	100.0	-31.39	619	2760	0.0002399013526197793	0.398312076506109	62453	6167	-3.4555504322052
30.0	-12.32	80.0	-25.77	623	2780	0.00022435454155901352	0.3959948357901562	62967	6167	-3.423940420150757
30.0	-16.36	100.0	-27.73	627	2800	0.00021874283041272845	0.3936844189297225	63483	6167	-3.4524686336517334
30.0	-6.89	100.0	-25.77	632	2820	0.00027324730622852947	0.3915601675164205	63959	6167	-3.4529240131378174
2.0	-0.05	100.0	-45.94	638	2840	1.4499459468143087e-05	0.3895084544991336	64421	6167	-3.4389781951904297
30.0	-14.1	100.0	-31.49	641	2860	0.00023026658104849862	0.38729194112794635	64925	6167	-3.436471700668335
30.0	-5.32	100.0	-23.54	647	2880	0.00022690933611657884	0.3851694917782176	65410	6167	-3.4676544666290283
30.0	-11.63	100.0	-25.17	652	2900	0.0002261534230462436	0.3830104428785457	65907	6167	-3.46195912361145
30.0	-5.28	64.0	-18.21	660	2920	0.00020531375114231894	0.38105560409940975	66358	6167	-3.418997287750244
30.0	-14.77	80.0	-41.91	666	2940	0.00022698778684447413	0.37897650981717235	66842	6167	-3.4395267963409424
30.0	-9.14	46.0	-11.93	670	2960	0.0002276381930789432	0.3768941275407944	67330	6167	-3.456610918045044
30.0	-6.95	83.0	-32.84	674	2980	0.0002370560729263613	0.37471937554901236	67844	6168	-3.856621265411377
30.0	-16.3	64.0	-18.99	676	3000	0.00023558489481608074	0.37250668009183546	68371	6168	-3.8371188640594482
30.0	-21.22	100.0	-30.25	681	3020	0.00022480764136409128	0.3703931544996963	68877	6168	-3.850133180618286
30.0	-8.11	82.0	-26.33	687	3040	0.00022400107822920148	0.3685203446691234	69326	6168	-3.8332760334014893
30.0	-5.13	100.0	-38.16	692	3060	0.00021025363136740292	0.36641316681410646	69837	6168	-3.8239643573760986
4.0	-0.13	100.0	-28.03	701	3080	2.7219506053181437e-05	0.3645832822416184	70281	6168	-3.8363723754882812
30.0	-17.41	89.0	-27.44	704	3100	0.00021158372202227194	0.3624474670122592	70806	6168	-3.8547348976135254
30.0	-11.79	80.0	-27.4	708	3120	0.00020940120403583232	0.3604968789040988	71287	6168	-3.8440487384796143
30.0	-11.89	84.0	-30.44	712	3140	0.00022160794324935622	0.35840808258994883	71807	6168	-3.859528064727783
30.0	-17.0	100.0	-31.19	712	3160	0.00021035641054563886	0.3561036743035021	72387	6168	-3.8277747631073
17.0	-0.17	100.0	-24.49	717	3180	0.0001228819103360926	0.3540748382260196	72899	6168	-3.8606529235839844
21.0	-0.48	85.0	-23.61	723	3200	0.00013037964701652526	0.3521387501608292	73390	6168	-3.817593812942505
30.0	-5.68	81.0	-19.24	728	3220	0.00023159514302792758	0.3502375064143519	73875	6168	-3.8503780364990234
30.0	-9.83	73.0	-19.53	736	3240	0.0002060429549511568	0.3484974378815298	74320	6168	-3.828794479370117
30.0	-6.99	100.0	-42.34	739	3260	0.00021648714147462435	0.34645971759193783	74848	6168	-3.829205274581909
30.0	-11.11	100.0	-28.27	744	3280	0.00020542471874050977	0.34452793358733536	75351	6169	-4.199864864349365
30.0	-12.57	100.0	-16.43	750	3300	0.0002072014230670351	0.34283193667549516	75793	6169	-4.219851493835449
5.0	-0.15	81.0	-32.41	754	3320	2.7523557823824594e-05	0.34095652270126464	76287	6169	-4.186862468719482
30.0	-14.84	100.0	-30.99	759	3340	0.00019713683042697563	0.33909673332203805	76780	6169	-4.194300174713135
30.0	-12.09	57.0	-16.45	769	3360	0.00020354148887452626	0.337529035874631	77195	6169	-4.145505428314209
30.0	-19.86	86.0	-28.4	777	3380	0.00021798166297596586	0.33600558811264164	77600	6169	-4.198278427124023
30.0	-12.75	82.0	-26.42	783	3400	0.00020262858446906594	0.3343195692777091	78053	6169	-4.198359966278076
30.0	-16.76	100.0	-26.75	787	3420	0.000225871905945895	0.3325127972284953	78543	6169	-4.201009273529053
30.0	-13.82	100.0	-19.63	791	3440	0.00019538700580596925	0.3306859277716593	79042	6169	-4.2208991050720215
30.0	-17.47	85.0	-22.14	793	3460	0.00020387007321925521	0.3286617970281004	79601	6169	-4.187717437744141
30.0	-13.54	69.0	-22.95	799	3480	0.00019109906821415342	0.32684252687159404	80105	6169	-4.2002387046813965
30.0	-7.87	80.0	-24.1	806	3500	0.00018408775329589844	0.3251967646096263	80562	6169	-4.222517013549805
30.0	-10.68	82.0	-21.79	812	3520	0.00019466856663877315	0.32348214858731467	81042	6169	-4.209206581115723
30.0	-8.61	48.0	-20.39	816	3540	0.00018080014966975497	0.3216932980729031	81547	6169	-4.223630905151367
30.0	-10.13	82.0	-41.04	818	3560	0.00020155082927660997	0.31977785186987856	82093	6169	-4.227702617645264
30.0	-9.89	81.0	-23.74	823	3580	0.0001848496538300754	0.3179897810797297	82605	6170	-4.568532466888428
30.0	-11.92	62.0	-15.83	829	3600	0.00017371416091918946	0.31645992298036	83043	6170	-4.574023723602295
2.0	-0.05	62.0	-18.29	835	3620	9.262364213637884e-06	0.3148990604560251	83493	6170	-4.574010372161865
30.0	-14.95	81.0	-37.68	837	3640	0.00017718888901092195	0.31302165034272184	84042	6170	-4.581529140472412
30.0	-6.8	80.0	-42.8	843	3660	0.00017790937684272808	0.3113338867861921	84537	6170	-4.591753959655762
30.0	-17.4	62.0	-23.24	852	3680	0.00017097048137498937	0.30984202481396017	84975	6170	-4.616191387176514
17.0	-0.38	81.0	-22.56	856	3700	0.00010468663396062078	0.30814884817823907	85478	6170	-4.5836181640625
30.0	-15.04	82.0	-22.78	863	3720	0.0001578159229729765	0.30651159018191093	85967	6170	-4.6187615394592285
30.0	-9.44	81.0	-16.96	865	3740	0.0001833487959469066	0.30467770644770215	86521	6170	-4.592931270599365
30.0	-10.34	80.0	-28.61	869	3760	0.00018218958631474922	0.3029296405567958	87052	6170	-4.608645915985107
30.0	-5.86	46.0	-17.07	877	3780	0.00018728201982205506	0.30153920183097715	87473	6170	-4.5719757080078125
30.0	-6.38	67.0	-19.81	888	3800	0.00017978417245965254	0.3002471049468264	87865	6170	-4.547479629516602
30.0	-10.81	41.0	-11.5	894	3820	0.0001848979770201039	0.2987159169798006	88336	6170	-4.5868425369262695
14.0	-0.35	60.0	-21.38	898	3840	7.602907717227936e-05	0.2970797970625718	88844	6170	-4.576668739318848
30.0	-10.63	100.0	-30.93	905	3860	0.00016736928663105545	0.2955771978872815	89312	6170	-4.562471866607666
30.0	-19.65	44.0	-17.06	913	3880	0.00016759234605376254	0.2940928899796083	89777	6170	-4.595678806304932
30.0	-15.11	64.0	-29.91	918	3900	0.00017268290886512168	0.2925265889409721	90272	6171	-4.97351598739624
30.0	-8.55	82.0	-31.97	923	3920	0.00016790074961526053	0.29102757583201144	90748	6171	-4.958068370819092
1.0	0.0	51.0	-20.58	934	3940	8.4434063906597e-06	0.2897565058773357	91151	6171	-4.986449718475342
8.0	-0.08	81.0	-24.32	939	3960	5.1481796033454665e-05	0.28825376603561426	91634	6171	-4.942300796508789
30.0	-7.39	80.0	-22.82	947	3980	0.0001719709616809634	0.286825563104863	92095	6171	-4.963235378265381
30.0	-5.92	100.0	-36.41	951	4000	0.0001508103609085083	0.28526766112010077	92603	6171	-4.977999210357666
30.0	-14.95	66.0	-26.45	958	4020	0.00017571805128410682	0.2838456657034879	93068	6171	-4.956496715545654
27.0	-0.14	100.0	-25.55	964	4040	0.0001466230590744774	0.2823422150004896	93564	6171	-4.930762767791748
30.0	-9.62	72.0	-14.19	972	4060	0.00016806877305354978	0.28092058175555584	94035	6171	-4.962022304534912
30.0	-12.56	81.0	-30.31	982	4080	0.0001517426149517882	0.27973439780490017	94427	6171	-4.982395648956299
28.0	-0.32	80.0	-29.89	988	4100	0.00014472054272163205	0.27824596686025205	94927	6171	-4.968430995941162
3.0	-0.17	81.0	-14.56	994	4120	1.4471023985483114e-05	0.27690044420223947	95380	6171	-4.96431303024292
30.0	-11.59	100.0	-24.88	998	4140	0.00016191892577830145	0.27537965808981996	95898	6171	-4.970190525054932
30.0	-6.09	83.0	-31.56	1004	4160	0.00014590007754472587	0.2739754280167952	96378	6171	-4.954206943511963
1.0	0.0	82.0	-27.18	1009	4180	3.438589105195406e-06	0.27256047211908285	96865	6171	-4.921583652496338
4.0	-0.15	67.0	-17.24	1013	4200	2.2754385357811338e-05	0.2711047009943698	97370	6171	-4.986721992492676
30.0	-12.43	100.0	-31.95	1014	4220	0.00016304214983754815	0.26952944064892653	97922	6172	-5.302972316741943
30.0	-12.33	67.0	-16.24	1017	4240	0.00017084305016499646	0.2679790265085502	98469	6172	-5.286080837249756
30.0	-13.47	100.0	-25.61	1022	4260	0.00016415348635033262	0.26659924513243977	98957	6172	-5.278446197509766
30.0	-6.14	100.0	-39.25	1028	4280	0.00016751311649785977	0.2652497215046765	99437	6172	-5.294052600860596
30.0	-7.55	100.0	-33.01	1032	4300	0.0001736156330552212	0.26383375118476987	99945	6172	-5.267855644226074
30.0	-9.93	85.0	-31.1	1039	4320	0.0001581411118860598	0.2625359922857376	100412	6172	-5.3052544593811035
30.0	-5.13	100.0	-31.48	1044	4340	0.0001371483648976972	0.2612144249567461	100891	6172	-5.287848472595215
30.0	-6.63	30.0	-4.36	1046	4360	0.0001544797092402747	0.25972535669051733	101437	6172	-5.273852825164795
30.0	-5.84	88.0	-38.28	1051	4380	0.00016672295522472086	0.2583301017784113	101951	6172	-5.323413848876953
30.0	-8.85	82.0	-27.15	1058	4400	0.00015200268138538706	0.25721333149018333	102361	6172	-5.2895097732543945
30.0	-15.93	82.0	-25.4	1067	4420	0.0001446066938374377	0.2561695419530085	102745	6172	-5.30014181137085
30.0	-10.92	66.0	-25.09	1070	4440	0.00014340174090754878	0.2547493093284697	103278	6172	-5.293737411499023
1.0	-0.03	82.0	-20.84	1077	4460	7.187678674945917e-06	0.25355756701732474	103725	6172	-5.274449825286865
30.0	-13.89	61.0	-23.15	1083	4480	0.00014574346797806875	0.2523778206184993	104170	6172	-5.317873477935791
5.0	-0.16	80.0	-27.2	1087	4500	2.3452493879530166e-05	0.25110684811572526	104654	6172	-5.337789058685303
30.0	-8.39	81.0	-36.13	1093	4520	0.00015548393789645846	0.2498488537290442	105136	6173	-5.7077226638793945
30.0	-10.3	85.0	-23.93	1094	4540	0.0001467185398555537	0.248427510986523	105687	6173	-5.684976100921631
30.0	-6.52	80.0	-34.8	1103	4560	0.00015197704758560448	0.24727503059286954	106133	6173	-5.690642833709717
30.0	-15.06	100.0	-35.81	1105	4580	0.00016131208453115938	0.24592341625556519	106663	6173	-5.69783353805542
30.0	-7.83	86.0	-24.82	1110	4600	0.0001629546932552172	0.24465161081870535	107164	6173	-5.673474311828613
30.0	-13.16	63.0	-28.5	1113	4620	0.00015717590010011351	0.24330105605299063	107701	6173	-5.716833114624023
8.0	-0.09	47.0	-22.53	1119	4640	4.028241182195729e-05	0.2421231071218935	108170	6173	-5.715290069580078
9.0	-0.08	81.0	-29.47	1124	4660	5.06717248024347e-05	0.24093562884428465	108646	6173	-5.665215969085693
30.0	-13.68	81.0	-23.27	1132	4680	0.00016998261468023317	0.23983852634554492	109087	6173	-5.7033843994140625
30.0	-12.12	80.0	-12.94	1139	4700	0.00014010662728167596	0.23876896303330936	109519	6173	-5.676238059997559
5.0	-0.22	100.0	-25.2	1143	4720	2.0966843023138533e-05	0.237595181164227	109998	6173	-5.698108673095703
1.0	-0.05	74.0	-17.33	1148	4740	3.4431867961642108e-06	0.23637743712988374	110499	6173	-5.709646701812744
4.0	-0.14	81.0	-23.02	1150	4760	1.7498170628267176e-05	0.23510742819444425	111026	6173	-5.694196701049805
30.0	-11.02	53.0	-20.84	1156	4780	0.0001407948996731427	0.2341013368001187	111442	6173	-5.697666645050049
30.0	-13.15	100.0	-49.25	1161	4800	0.00013166571656862894	0.23291999098103955	111937	6173	-5.647032260894775
