Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Value-network loss	Policy-network loss	Alpha loss	Log Pi
11000	-0.2961037702643996	60.0	0.011274158884061232	0.0	0.9999989610640597	0.22544293683022623	0.12541455175224403	-1.1438506952606295	-2.3913948884641636	-0.39141897766985945
12000	-0.22151297827537234	57.4	0.03919342660803035	5.2	0.9999980256145744	0.20747704662318972	0.00787810493258347	-1.0878275342702406	-5.538339354526361	-0.6893740261130226
13000	-0.39935957872323935	60.0	0.0707135140446895	0.0	0.9999990686074511	0.23492914871435072	0.0010551265262294743	-1.0319396492757715	-8.294399006956652	-0.6944885092878894
14000	-0.34791212963652135	60.0	0.031532922296431336	0.0	0.999997837479472	0.26060218799154683	0.00013749451058428936	-1.0113622452193027	-10.93220622150945	-0.6762307571272366
15000	-0.2958061452696964	60.0	0.10624229401099813	0.0	0.8297428204241831	0.13196225095240977	0.02046984644951582	-0.6636869306643386	-13.641453529796422	-0.6812461101838956
16000	-0.283141561793325	60.0	0.03533123120073628	0.0	0.4135736439179172	1.376638031975501	0.013783070996153168	0.17130906281065839	-16.323014952297765	-0.6808399303850194
17000	-0.3156945415129023	60.0	0.0817046470677052	0.0	6.282289051670054e-05	5.44769108442456	3.0040213197750575e-05	0.9992978821499554	-19.067465490448203	-0.6896355185579508
18000	-0.3077876470470656	60.0	0.09725484376831735	0.0	-0.9999843902386897	0.21680735298234075	8.970262403615154e-06	0.9997842984907737	-21.873379582965466	-0.7039161175939328
19000	-0.3445690275651518	60.0	0.05083042181787747	0.0	-0.9999930594280727	0.23659480403424527	4.246905288318566e-06	0.9999223721614345	-24.437459505203343	-0.6885582988285539
20000	-0.4015864103524739	60.0	0.10691448530275498	0.0	-0.9999963666903661	0.21147083608704426	2.271863971780857e-06	0.999971618862395	-27.082506546087313	-0.6842614705470671
21000	-0.3575144404569099	60.0	0.10993488439961574	0.0	-0.999997963091024	0.21388664715363895	1.2794833059144355e-06	0.9999893954086772	-29.888018905537642	-0.6951425995595253
22000	-0.3268093950942882	60.0	0.05279368760356659	0.0	-0.999998819876581	0.1672512064355898	7.41391304922464e-07	0.9999961005264729	-32.57896760662946	-0.6948042009215959
23000	-0.29974821637265514	60.0	0.09058339135228634	0.0	-0.9999993024101976	0.17182968788593758	4.3697833446099893e-07	0.9999986466610058	-34.76051396529155	-0.6555644896343964
24000	-0.3186861053392004	60.0	0.09494062677882323	0.0	-0.9999995835585431	0.21569889171529052	2.601715777643763e-07	0.9999994844560014	-37.743293986351105	-0.6787976759690597
25000	-0.3093500235727883	60.0	0.045713915581265065	0.0	-0.9999997497144172	0.21130036016359321	1.5597223106955565e-07	0.9999998115912478	-40.35192260559424	-0.6741777807605448
26000	-0.2786358100090789	60.0	0.07803312620156289	0.0	-0.9999998492842007	0.2107432930342445	9.390214208887405e-08	0.9999999280765312	-43.432578623057175	-0.6994518015299658
27000	-0.2841021637197952	60.0	0.05971803117304836	0.0	-0.9999999091626631	0.19776861586373312	5.668763680098118e-08	0.9999999745130143	-45.68998746210249	-0.6735700939740535
28000	-0.054566196903635	48.2	0.5333850551140649	23.599999999999994	-0.9999999450848748	0.2000572166728001	3.42789258911095e-08	0.9999999904209977	-48.61572960000458	-0.6875075010150862
29000	-0.2621200052109659	60.0	0.031849500927694036	0.0	-0.9999999668276272	0.2340102659236647	2.075043997735661e-08	0.9999999965122606	-51.13214363848524	-0.6785622079433278
30000	-0.3536996062108127	60.0	0.08763361649160983	0.0	-0.9999999799213237	0.20276070001829255	1.2569392303363097e-08	0.9999999986837408	-54.06878331609707	-0.6913946041142686
31000	-0.3541705059549184	60.0	0.12000141967703347	0.0	-0.9999999878508842	0.19349966382523243	7.616988741204516e-09	0.9999999995189377	-56.3856625971429	-0.6736304258833055
32000	-0.2854643396271202	60.0	0.10063750818190885	0.0	-0.9999999926462488	0.20733282215304666	4.617108368829908e-09	0.9999999998137354	-59.06872850812333	-0.674069117671634
