Step	Validation total_reward
11000	-1.5387008637586135
12000	-1.2367664568252938
13000	-1.0844480035113333
14000	-1.0244755333232984
15000	-1.4388472037859052
16000	-1.8450508458324524
17000	-1.054081851240609
18000	-1.6078701053351359
19000	-1.6747741174551176
20000	-0.685353994078086
21000	-0.8741743233512524
