Step	Validation total_reward	Q network loss	Value network loss	Policy Loss	Alpha Loss	Log Pi
3000	-0.7148273952805421	2.4996939	3.3308878	-9.351006	-0.649193	-4.473696
4000	-1.7071222159102806	12.369328	3.8048043	-17.979748	-1.2972003	-4.4748874
5000	-0.49849344905193205	0.5339529	1.9457066	-25.461311	-1.946244	-4.4794817
6000	-0.5282178647151177	1.9340448	1.460403	-31.499136	-2.5726862	-4.4261894
7000	-1.6678080294388682	2.9199884	0.8958039	-36.75181	-3.1806383	-4.356462
8000	-0.7125808590196956	0.4168179	0.54857326	-42.31384	-3.8440995	-4.40281
9000	-1.2541904996356121	0.15251273	0.33729276	-47.079674	-4.480997	-4.3979497
10000	-1.0367457891914746	0.13241288	0.15199432	-51.52925	-5.092862	-4.362949
