Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Policy-network loss	Alpha loss	Log Pi
105000	-0.329135456511484	60.0	0.10513994643113404	0.0	0.0	0.22432542	-2.5412053e-12	-90.39092	-1.3482019
106000	-0.3157790944084163	60.0	0.04796260298604791	0.0	0.0	0.19906595	-1.9842175e-12	-93.38036	-1.4209267
107000	-0.35414757634754607	60.0	0.0849140703038579	0.0	0.0	0.22341868	-1.4254793e-12	-93.21948	-1.3779116
108000	-0.26075905009933925	60.0	0.043671378941936206	0.0	0.0	0.22069478	-1.0408193e-12	-93.68177	-1.3581505
109000	-0.2743854041533188	60.0	0.05503271065069065	0.0	0.0	0.2264029	-7.938287e-13	-95.81448	-1.398074
110000	-0.2753929256129505	60.0	0.06227250967855446	0.0	0.0	0.20646653	-5.5217566e-13	-94.393005	-1.3124416
111000	-0.24936088862979444	60.0	0.027642133958628003	0.0	0.0	0.2002096	-4.2051765e-13	-96.44827	-1.3492963
112000	-0.278908773653578	60.0	0.06743120990500832	0.0	0.0	0.23022962	-3.0806054e-13	-97.0101	-1.3340898
113000	-0.3681227279859799	60.0	0.09741497124032598	0.0	0.0	0.22636437	-2.2784395e-13	-97.94233	-1.3317869
114000	-0.3032905216067552	60.0	0.04941173203347225	0.0	0.0	0.20213956	-1.695336e-13	-99.112564	-1.3375434
115000	-0.40909601243520494	60.0	0.09050657313973147	0.0	0.0	0.22220609	-1.2591555e-13	-100.21947	-1.3410584
116000	-0.26973667364522136	60.0	0.034638224717947586	0.0	0.0	0.2155987	-9.623863e-14	-102.5183	-1.3838327
117000	-0.26734315294209077	60.0	0.059770224372937775	0.0	0.0	0.25632578	-6.911974e-14	-102.234276	-1.3413888
118000	-0.3428254195327888	60.0	0.05499526685467845	0.0	0.0	0.246559	-5.127613e-14	-103.29563	-1.343293
119000	-0.37920720890594206	60.0	0.11654961582597381	0.0	0.0	0.20874359	-3.8151882e-14	-104.476326	-1.3490009
120000	-0.27217005499946295	60.0	0.05266411079309466	0.0	0.0	0.24583119	-2.847223e-14	-105.78959	-1.3588096
121000	-0.38875542623066534	60.0	0.03267967752005147	0.0	0.0	0.2167201	-2.0608237e-14	-105.808586	-1.3277074
122000	-0.3841490013992366	60.0	0.0896126493436267	0.0	0.0	0.20260924	-1.5463559e-14	-107.36751	-1.3451478
123000	-0.3224826014265852	60.0	0.10064996892756285	0.0	0.0	0.2264286	-1.1131868e-14	-107.151566	-1.3074775
124000	-0.2929004194199988	60.0	0.044627130319462825	0.0	0.0	0.226471	-8.288419e-15	-108.383575	-1.3147593
125000	-0.27965236428924195	60.0	0.06260899482503007	0.0	0.0	0.2183699	-6.1343697e-15	-109.35041	-1.3138933
126000	-0.32151684296705596	60.0	0.11711730765641827	0.0	0.0	0.2160897	-4.542399e-15	-110.340195	-1.3137293
127000	-0.3418043420916601	60.0	0.08859871862081857	0.0	0.0	0.25935325	-3.4221056e-15	-112.08854	-1.3361647
128000	-0.309615753364783	60.0	0.08401322849643623	0.0	0.0	0.22552104	-2.463659e-15	-111.83725	-1.2991741
129000	-0.2853282937078884	60.0	0.08218308255093147	0.0	0.0	0.24128339	-1.8607296e-15	-113.715225	-1.3251042
