Averaged Steps	Averaged Rewards	Cumulative Successes	Policy update	Number of episodes	Sampling time (s)	Epsilon threshold	Gradient update	Updates target network	Average q-value evaluation
1468.0	206.3	4	0	68	1002.8173100948334	0.25110048227004944	3749	2	0.4920375943183899
1468.0	206.3	4	0	68	1002.8173100948334	0.25110048227004944	3905	2	0.46408936381340027
1468.0	206.3	4	0	68	1002.8173100948334	0.25110048227004944	4062	2	0.47960183024406433
1468.0	206.3	4	0	68	1002.8173100948334	0.25110048227004944	4218	2	0.47505471110343933
1468.0	206.3	4	0	68	1002.8173100948334	0.25110048227004944	4374	2	0.4745287597179413
1468.0	206.3	4	0	68	1002.8173100948334	0.25110048227004944	4530	3	0.6612638235092163
1468.0	206.3	4	0	68	1002.8173100948334	0.25110048227004944	4686	3	0.6238117218017578
1468.0	206.3	4	0	68	1002.8173100948334	0.25110048227004944	4843	3	0.6451135277748108
1468.0	206.3	4	0	68	1002.8173100948334	0.25110048227004944	4999	3	0.6419433951377869
1468.0	206.3	4	0	68	1002.8173100948334	0.25110048227004944	5155	3	0.6523337364196777
1468.0	206.3	4	0	68	1002.8173100948334	0.25110048227004944	5311	3	0.6351742744445801
1468.0	206.3	4	0	68	1002.8173100948334	0.25110048227004944	5467	3	0.6624021530151367
1468.0	206.3	4	0	68	1002.8173100948334	0.25110048227004944	5624	3	0.6652513146400452
1468.0	206.3	4	0	68	1002.8173100948334	0.25110048227004944	5780	3	0.6401891708374023
1468.0	206.3	4	0	68	1002.8173100948334	0.25110048227004944	5936	3	0.623006284236908
1468.0	206.3	4	0	68	1002.8173100948334	0.25110048227004944	6092	4	0.7786017060279846
1468.0	206.3	4	0	68	1002.8173100948334	0.25110048227004944	6248	4	0.7631401419639587
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	6405	4	0.8128772974014282
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	6561	4	0.793950617313385
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	6717	4	0.8125328421592712
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	6873	4	0.8394955992698669
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	7029	4	0.8107642531394958
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	7186	4	0.8149110078811646
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	7342	4	0.8141604661941528
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	7498	4	0.8362798094749451
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	7654	5	0.9916893243789673
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	7810	5	0.9876570105552673
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	7967	5	1.0195568799972534
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	8123	5	1.0080446004867554
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	8279	5	0.9964436888694763
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	8435	5	1.0054811239242554
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	8591	5	0.995425820350647
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	8748	5	0.9989468455314636
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	8904	5	0.989475667476654
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	9060	6	1.1821813583374023
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	9216	6	1.1609514951705933
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	9372	6	1.210243582725525
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	9529	6	1.1664302349090576
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	9685	6	1.1705405712127686
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	9841	6	1.1683673858642578
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	9997	6	1.153885006904602
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	10153	6	1.165349006652832
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	10310	6	1.1552730798721313
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	10466	6	1.1784592866897583
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	10622	7	1.3662214279174805
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	10778	7	1.350567102432251
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	10934	7	1.3842955827713013
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	11091	7	1.3491860628128052
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	11247	7	1.3823202848434448
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	11403	7	1.357962727546692
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	11559	7	1.4111663103103638
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	11715	7	1.3672382831573486
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	11872	7	1.3733550310134888
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	12028	8	1.5234822034835815
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	12184	8	1.534912347793579
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	12340	8	1.564599871635437
1403.0	217.14	14	1	71	1097.9295144081116	0.12853871902852104	12496	8	1.52802574634552
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	12653	8	1.503677248954773
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	12809	8	1.524433970451355
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	12965	8	1.4994564056396484
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	13121	8	1.519168734550476
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	13277	8	1.5081493854522705
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	13434	8	1.5187560319900513
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	13590	9	1.7200192213058472
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	13746	9	1.7061995267868042
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	13902	9	1.6980714797973633
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	14058	9	1.7106856107711792
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	14215	9	1.7066843509674072
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	14371	9	1.6858367919921875
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	14527	9	1.699686884880066
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	14683	9	1.7149018049240112
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	14839	9	1.6840943098068237
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	14996	9	1.7036421298980713
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	15152	10	1.875407099723816
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	15308	10	1.893426775932312
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	15464	10	1.864741563796997
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	15620	10	1.9093331098556519
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	15777	10	1.8640997409820557
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	15933	10	1.8673733472824097
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	16089	10	1.8926218748092651
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	16245	10	1.8793085813522339
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	16401	10	1.860045313835144
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	16558	11	2.0254993438720703
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	16714	11	2.051288366317749
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	16870	11	2.0310137271881104
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	17026	11	2.0295097827911377
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	17182	11	2.0110220909118652
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	17339	11	2.0122015476226807
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	17495	11	2.028834104537964
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	17651	11	2.027078866958618
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	17807	11	2.0656306743621826
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	17963	11	2.0189545154571533
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	18120	12	2.1937973499298096
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	18276	12	2.213376760482788
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	18432	12	2.2219269275665283
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	18588	12	2.2087295055389404
1467.0	229.32	17	2	68	1106.2979876995087	0.10539017792367635	18744	12	2.2208216190338135
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	18901	12	2.2122135162353516
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	19057	12	2.192871332168579
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	19213	12	2.1886274814605713
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	19369	12	2.1671998500823975
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	19525	13	2.3507025241851807
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	19682	13	2.342437267303467
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	19838	13	2.350182294845581
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	19994	13	2.354105234146118
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	20150	13	2.3762640953063965
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	20306	13	2.3654825687408447
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	20463	13	2.354440927505493
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	20619	13	2.374225378036499
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	20775	13	2.322761297225952
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	20931	13	2.3332273960113525
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	21087	14	2.5585038661956787
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	21244	14	2.570087432861328
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	21400	14	2.560310125350952
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	21556	14	2.5607173442840576
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	21712	14	2.5036540031433105
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	21868	14	2.536440134048462
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	22025	14	2.4920809268951416
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	22181	14	2.5557754039764404
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	22337	14	2.5392472743988037
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	22493	14	2.5004308223724365
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	22649	15	2.675386667251587
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	22806	15	2.6681294441223145
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	22962	15	2.6743624210357666
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	23118	15	2.6882479190826416
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	23274	15	2.6554505825042725
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	23430	15	2.6624603271484375
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	23587	15	2.6560702323913574
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	23743	15	2.6912362575531006
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	23899	15	2.672306537628174
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	24055	16	2.823180913925171
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	24211	16	2.805286169052124
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	24368	16	2.8300187587738037
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	24524	16	2.829881429672241
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	24680	16	2.834367513656616
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	24836	16	2.859773874282837
1489.0	224.42	19	3	67	1113.6797506809235	0.10101805613699241	24992	16	2.8333001136779785
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	25149	16	2.924354314804077
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	25305	16	2.9335906505584717
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	25461	16	2.945884943008423
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	25617	17	3.2051472663879395
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	25773	17	3.2185215950012207
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	25930	17	3.128741979598999
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	26086	17	3.16855788230896
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	26242	17	3.147784948348999
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	26398	17	3.2240090370178223
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	26554	17	3.2168233394622803
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	26711	17	3.1627750396728516
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	26867	17	3.235858917236328
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	27023	18	3.5137155055999756
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	27179	18	3.455800771713257
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	27335	18	3.4221324920654297
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	27492	18	3.407975912094116
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	27648	18	3.4729466438293457
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	27804	18	3.4772450923919678
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	27960	18	3.434446096420288
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	28116	18	3.4692554473876953
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	28273	18	3.4359207153320312
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	28429	18	3.445374011993408
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	28585	19	3.661193609237671
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	28741	19	3.7024483680725098
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	28897	19	3.708437442779541
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	29054	19	3.689502716064453
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	29210	19	3.6844639778137207
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	29366	19	3.726240634918213
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	29522	19	3.7534902095794678
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	29678	19	3.6772115230560303
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	29835	19	3.6611313819885254
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	29991	19	3.6736207008361816
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	30147	20	3.9326252937316895
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	30303	20	4.009605884552002
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	30459	20	3.9814019203186035
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	30616	20	3.9079530239105225
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	30772	20	3.958836078643799
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	30928	20	4.0016398429870605
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	31084	20	3.927753210067749
833.0	154.01	86	4	120	1096.699815750122	0.10019228276185752	31240	20	4.007439136505127
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	31397	20	3.7861430644989014
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	31553	21	3.863884449005127
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	31709	21	3.860543966293335
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	31865	21	3.875260591506958
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	32021	21	3.820434331893921
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	32178	21	3.866539478302002
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	32334	21	3.815868854522705
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	32490	21	3.8414666652679443
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	32646	21	3.8270115852355957
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	32802	21	3.8284454345703125
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	32959	21	3.847721576690674
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	33115	22	3.9533143043518066
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	33271	22	3.9230878353118896
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	33427	22	3.9225640296936035
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	33583	22	3.906848669052124
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	33740	22	3.903573751449585
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	33896	22	3.9433515071868896
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	34052	22	3.919952869415283
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	34208	22	3.9263691902160645
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	34364	22	3.955260992050171
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	34521	23	4.004359245300293
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	34677	23	4.005984306335449
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	34833	23	3.9848878383636475
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	34989	23	4.039973735809326
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	35145	23	3.9951748847961426
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	35302	23	3.9893264770507812
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	35458	23	3.9941461086273193
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	35614	23	4.038339138031006
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	35770	23	4.033265590667725
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	35926	23	3.9818356037139893
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	36083	24	4.065550327301025
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	36239	24	4.074581623077393
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	36395	24	4.098073482513428
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	36551	24	4.038731098175049
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	36707	24	4.034111022949219
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	36864	24	4.0428547859191895
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	37020	24	4.054912090301514
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	37176	24	4.042250156402588
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	37332	24	4.095241546630859
1500.0	108.92	86	5	67	1075.4354965686798	0.10003631691727412	37488	24	4.048619747161865
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	37645	25	4.327542781829834
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	37801	25	4.335479736328125
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	37957	25	4.385385036468506
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	38113	25	4.304762840270996
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	38269	25	4.3137030601501465
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	38426	25	4.320240020751953
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	38582	25	4.371208667755127
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	38738	25	4.315680503845215
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	38894	25	4.341464996337891
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	39050	26	4.540917873382568
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	39207	26	4.555253505706787
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	39363	26	4.551456928253174
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	39519	26	4.531947135925293
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	39675	26	4.625424861907959
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	39831	26	4.510566711425781
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	39988	26	4.502525329589844
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	40144	26	4.519628047943115
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	40300	26	4.564087390899658
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	40456	26	4.524163722991943
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	40612	27	4.7086873054504395
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	40769	27	4.653489589691162
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	40925	27	4.664987087249756
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	41081	27	4.737843036651611
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	41237	27	4.7108540534973145
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	41393	27	4.6781325340271
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	41550	27	4.687943935394287
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	41706	27	4.696127891540527
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	41862	27	4.693040370941162
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	42018	28	4.871507167816162
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	42174	28	4.841061115264893
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	42331	28	4.822650909423828
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	42487	28	4.896312236785889
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	42643	28	4.918915271759033
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	42799	28	4.817727565765381
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	42955	28	4.9276814460754395
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	43112	28	4.883294582366943
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	43268	28	4.887161731719971
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	43424	28	4.857029438018799
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	43580	29	4.960089683532715
1491.0	227.04	87	6	67	1104.4473609924316	0.10000685926532131	43736	29	5.069111347198486
835.0	177.3	149	7	119	1109.5129585266113	0.1000012955262803	43893	29	5.084957599639893
835.0	177.3	149	7	119	1109.5129585266113	0.1000012955262803	44049	29	5.021329402923584
835.0	177.3	149	7	119	1109.5129585266113	0.1000012955262803	44205	29	5.049117565155029
835.0	177.3	149	7	119	1109.5129585266113	0.1000012955262803	44361	29	5.053093433380127
835.0	177.3	149	7	119	1109.5129585266113	0.1000012955262803	44517	29	5.075248718261719
835.0	177.3	149	7	119	1109.5129585266113	0.1000012955262803	44674	29	5.084096431732178
835.0	177.3	149	7	119	1109.5129585266113	0.1000012955262803	44830	29	5.0874552726745605
835.0	177.3	149	7	119	1109.5129585266113	0.1000012955262803	44986	29	5.049935817718506
835.0	177.3	149	7	119	1109.5129585266113	0.1000012955262803	45142	30	5.397220134735107
835.0	177.3	149	7	119	1109.5129585266113	0.1000012955262803	45298	30	5.388211250305176
835.0	177.3	149	7	119	1109.5129585266113	0.1000012955262803	45455	30	5.3522725105285645
835.0	177.3	149	7	119	1109.5129585266113	0.1000012955262803	45611	30	5.340522289276123
835.0	177.3	149	7	119	1109.5129585266113	0.1000012955262803	45767	30	5.374950885772705
835.0	177.3	149	7	119	1109.5129585266113	0.1000012955262803	45923	30	5.341087341308594
835.0	177.3	149	7	119	1109.5129585266113	0.1000012955262803	46079	30	5.338217258453369
835.0	177.3	149	7	119	1109.5129585266113	0.1000012955262803	46236	30	5.481669902801514
835.0	177.3	149	7	119	1109.5129585266113	0.1000012955262803	46392	30	5.364485263824463
835.0	177.3	149	7	119	1109.5129585266113	0.1000012955262803	46548	31	5.591201305389404
835.0	177.3	149	7	119	1109.5129585266113	0.1000012955262803	46704	31	5.611973285675049
