Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Policy-network loss	Alpha loss	Log Pi
37000	-0.20350598495244826	48.6	0.03932985782753064	15.742934923323542	-13.095227729348466	0.17359915045380386	9.529603216840592	0.20012954644679437	2.0445577759346296
38000	-0.20863345095426916	42.4	0.04676691621647618	16.764247671756703	-13.135707657837578	0.08697062537358992	9.130521466846247	-1.718112345956854	1.616259030277368
39000	-0.20684355388752582	38.2	0.06763879667801224	17.98221343439122	-12.964905102080415	0.0922325627593032	9.755798242044795	0.4787750555106976	2.10706728730605
40000	-0.22137936307808107	45.8	0.06093383441804895	18.616122045152153	-12.979607511779392	0.4943891197524859	10.014818222271504	-0.7258120851363187	1.8389581830834907
41000	-0.20800721368597763	41.8	0.01984746594754978	10.12719112093773	-12.822546772670812	0.07667778409553692	9.351049275972553	-0.5641999289942421	1.873172546629089
42000	-0.1825214240851178	42.4	0.08005873180800353	19.252012881774206	-12.598752649281188	0.07134597709529841	8.215429176199212	0.8459021274758235	2.1913720006252735
43000	-0.2328519457900128	44.4	0.06658960103297641	17.579533554676587	-12.479066373841851	0.5286733207317686	8.6175614127189	-0.579931392176025	1.8686638206313124
44000	-0.25188362135404463	60.0	0.04201923320438367	0.0	-12.25571690363737	0.0842838574729271	7.570002251671002	-0.2085837213230118	1.9532842085991615
45000	-0.19447512796392322	44.6	0.09733195568291225	20.972362766269327	-12.226566435586577	0.09006212466079008	8.767724038202594	0.16942057008143058	2.0385885509834267
46000	-0.20505495349395036	40.2	0.05988990485709222	17.1743995528228	-12.056774554083345	0.1521126606941899	9.309401646804456	0.19358235039872318	2.0443846645403596
47000	-0.24579807217255442	43.8	0.04136127354998975	13.687950905814938	-11.945390342775633	0.0981363736316842	8.788883537122489	-0.09031883913700403	1.9795414146899228
48000	-0.25821219694952835	54.6	0.04735820203452666	7.200000000000001	-11.925349974938499	0.09125567137565697	7.9526421346821445	-0.5660609227262865	1.8712958564108386
49000	-0.21998829936472925	60.0	0.039068440403406055	0.0	-11.859509509352499	0.44932256592188025	8.151894137782305	-0.1878830793885726	1.9571708666096903
50000	-0.14361482093859065	39.8	0.11103649605614897	24.90301186603741	-11.833689970070251	0.14609389991269578	8.496140061381112	-0.03360371236349502	1.992274422455349
51000	-0.15444535078003116	36.4	0.10854568803062059	21.152777595389214	-11.794105322261377	0.13575394412889108	7.7851951676418105	-0.2654275196426392	1.9395736240275243
52000	-0.24832373667565197	50.4	0.08018469621766001	15.78100123566309	-11.697449751078153	0.17428118165239637	7.395645298525267	0.15883681651466403	2.0365186869547958
53000	-0.16917384233508165	40.6	0.07899371023093926	23.862941981239448	-11.675211667343895	0.12894453156395624	8.146617127494338	-0.29423295050728054	1.9322654013581533
54000	-0.12039050161895334	45.2	0.1682869457945524	22.1033934046336	-11.651257191787659	0.68394037316694	6.35594777937612	1.060708409278059	2.242671819226299
55000	-0.2154083216734101	40.2	0.042924267697889554	11.232096865679177	-11.476795270551385	0.1711577199977661	8.225998991601895	-0.010081927109989841	1.997688849022499
56000	-0.23010914493890816	46.6	0.0775183561134309	15.564061166674977	-11.371474410344566	0.25359053415859695	7.957539254499074	-0.1296988547965941	1.9705689903393824
57000	-0.21375682651444863	52.4	0.01672678133609761	15.200000000000001	-11.256145515325576	1.1576330844999752	6.751571377553986	0.754050333116052	2.1734400445418403
58000	-0.19252029875742405	41.8	0.06872723662568485	22.346364357541475	-11.303457688409177	0.1024263653553696	7.261587816957594	0.011783995846334716	2.0027001298511147
59000	0.012813831190608315	37.6	0.49492762425098585	19.955951493226276	-11.219842812399108	0.17807057096316403	8.182588455122065	1.0770776224771754	2.244509087613108
60000	-0.23014845507989237	48.2	0.051505375804688266	13.242356285797479	-10.968848800625034	0.575611255579791	7.802818486718703	0.3011491965872975	2.069004691459998
61000	-0.17529411993418131	39.8	0.022406294292349156	17.46310396235446	-11.101448649317815	0.13767023190654015	6.941787195201077	-0.8363459791261868	1.8099691506689437
62000	-0.23006994871499709	45.6	0.03270553004680075	11.959933110180842	-11.086507432526322	0.30541744590398123	7.623200549576493	-1.2269879793313705	1.7190620260780451
63000	-0.24572111714453157	51.6	0.08761539057186897	10.461357464497617	-11.083857366406418	0.10531443362778475	6.939639846024808	0.8034617111797473	2.1835324511323404
64000	-0.22980977915841874	49.6	0.04024109208454258	14.499655168313486	-11.219568277917222	0.14550418148221894	6.851726133782384	-0.4643938688265329	1.8934269694938937
65000	-0.20125257161326507	37.8	0.06810798794430024	18.69117438792972	-11.028215909882755	0.2720654932597167	6.284544609504966	-0.029584878649256185	1.993232573723388
66000	-0.1941695480236662	35.6	0.036724031365942635	11.993331480451959	-11.003966748280106	0.4566377192911263	6.549461448582859	-0.1813921767443316	1.9583419198171403
67000	-0.1471139926964077	31.8	0.10506075450397069	18.861601204563733	-10.913779812057845	0.20526854958869967	8.129549907736287	1.0246333905938738	2.2339589585869173
68000	-0.20355655340732198	47.0	0.03235620745354298	16.174053295324583	-10.75286713044567	0.9025512752502525	5.722019583665402	1.3555462807196808	2.309458660730867
69000	-0.19468980993980306	34.8	0.045173310921021864	15.91728620085723	-10.690998975291556	0.4923769441976353	7.321315185212142	0.0004243342097095537	2.000096921009881
70000	-0.2433701067444701	42.0	0.06949704491648376	10.039920318408907	-10.704617234638839	0.5085258377043882	7.408174804980874	0.1942555707623286	2.0445742400473197
71000	-0.1759662863125302	33.2	0.03690877633298392	15.587174214718972	-10.641398919782343	0.12666518579637154	6.858406694610917	-0.6183891942621237	1.8587237740639928
72000	-0.19700326636237425	38.8	0.09606368866943757	21.7476435505091	-10.543323643821822	0.5655855777656938	6.350950442291874	-0.400961581693634	1.9079161515108642
73000	-0.22312058351963565	40.2	0.02756946196299401	14.79729705047513	-10.632808002552991	0.0997526359580049	6.592499619238346	-0.13029179015717696	1.9701715281209768
74000	-0.21267683911719545	47.2	0.03570520440862536	15.992498241363043	-10.539881580231185	0.1342454813638198	6.5272531634676145	0.31397845185234435	2.0724043293741183
75000	-0.23243358120129592	43.6	0.042829110200591734	10.07174264961134	-10.506634325600906	0.13265045197156927	6.913514585650342	-0.2182184014535984	1.9500298522227522
76000	-0.20128163366521906	33.6	0.07799966880232197	16.426807358704856	-10.463485432755324	1.9379685456332578	6.085310821440877	-0.03469093442005328	1.9920131743574987
77000	-0.18876156122141993	36.4	0.009038392248360706	12.419339757008018	-10.543170013641237	0.09270345341695661	6.423690202922064	-1.0816803167121534	1.7505511928232835
78000	-0.15782378832734645	36.8	0.03383317619943125	19.507947098554475	-10.386335583652084	0.5861601024355116	5.614426160414165	0.06146537040358663	2.014074690711293
79000	-0.18860080169996854	40.0	0.04341174981045963	19.3597520645281	-10.332356624348039	0.09664206848218813	6.683872042450477	0.3306793752973018	2.0751701161410048
80000	0.04411307616528222	23.6	0.30469540106027737	22.437468662930762	-10.216498677855215	0.08769606726832094	6.264081562989671	0.8750837396841928	2.1987368977909254
81000	-0.19134146722076625	37.2	0.05399982174218634	15.879546593023367	-10.168114297662838	0.15461671297372692	6.3840088568882365	-0.3158936895013796	1.9278712212630151
82000	-0.21667725693320544	41.0	0.046483532555491584	13.130118049735882	-10.130336409971479	0.1041985747395916	6.593620868384187	0.7280037329407752	2.1655713040236932
83000	-0.23274687304476255	45.8	0.037921833122519476	13.717142559585799	-10.169537932828204	0.31282627697122584	5.697740980083865	1.0323732337544889	2.2345610315964892
84000	-0.21131935433310356	52.2	0.014078416982992252	7.756287771866127	-10.200720823740665	0.3255359382859995	5.6687203868812945	-1.2247132932529312	1.7211943642083756
85000	-0.19966448113434057	37.0	0.04705736394322667	14.913081505845799	-10.15372009016854	0.29159081426043404	5.648651678626971	-0.46239087961091435	1.894979487893851
86000	-0.11790407242466808	28.2	0.17012933977895184	15.104966070799364	-10.149385859778105	0.09673053570191023	6.114904402558324	0.6243404697032221	2.140874737740117
87000	-0.18047250933571604	42.0	0.03292508880451617	17.123083834403193	-9.998281313588768	0.09541873620893197	5.661928912297103	0.14379186785832532	2.032811557291817
88000	-0.11036540814929068	25.2	0.18480823385688042	20.262280227062305	-9.948557130557312	0.1429982315599817	5.606015588088999	0.3722845155518677	2.0846002135718877
