Averaged Steps Traing	Averaged Return Training	Averaged Steps Validation	Averaged Return Validation	Cumulative Successes	Number of episodes	Sampling time (s)	Epsilon threshold	Gradient update	Updates target network	Average q-value evaluation
150.0	8.79	0.0	0.0	13	215	0.01865264426830203	0.19669983804781485	31354	147	0.6280905604362488
150.0	9.2	0.0	0.0	14	220	0.01579804095354947	0.1921433080229913	32073	148	0.6283525824546814
150.0	12.17	0.0	0.0	14	225	0.01795496940612793	0.18764942586230204	32818	148	0.6257511973381042
150.0	8.68	0.0	0.0	14	230	0.017658176629439644	0.18337471292081553	33563	149	0.6358937621116638
150.0	9.21	0.0	0.0	14	235	0.01769076611133332	0.17930848018957962	34308	149	0.6366997957229614
150.0	8.79	0.0	0.0	14	240	0.01735971470673879	0.1754405599687601	35053	150	0.6475993990898132
150.0	10.47	28.0	12.12	14	245	0.016665643575240155	0.17176128044309527	35798	150	0.6529573798179626
150.0	9.21	0.0	0.0	16	250	0.016484968185424803	0.16876844978140543	36432	151	0.6584473848342896
150.0	9.76	0.0	0.0	16	255	0.01620766041325588	0.16541457290937256	37177	151	0.6558708548545837
150.0	11.53	0.0	0.0	16	260	0.01491187260701106	0.16222426654254246	37922	152	0.6603399515151978
62.0	0.24	6.0	5.44	17	265	0.006510570814024727	0.15953781921359997	38579	152	0.6585561633110046
150.0	11.9	26.0	7.13	17	270	0.014335960812038846	0.15663412550658024	39324	153	0.6623687744140625
150.0	9.52	0.0	0.0	17	275	0.014535749608820136	0.15387204661272555	40069	153	0.6625260710716248
150.0	9.19	0.0	0.0	17	280	0.012714598860059465	0.15124467589609855	40814	154	0.6671046614646912
150.0	9.43	0.0	0.0	17	285	0.014840792773062723	0.14874544356137143	41559	154	0.6660788655281067
150.0	10.36	0.0	0.0	17	290	0.01495754389927305	0.1463681002259154	42304	155	0.6639187335968018
150.0	10.13	0.0	0.0	18	295	0.014351691229868744	0.1443277870533599	42974	155	0.6689521670341492
150.0	9.19	0.0	0.0	18	300	0.014023604393005372	0.14216589536815774	43719	156	0.6767779588699341
150.0	8.53	0.0	0.0	18	305	0.012920804883612962	0.14010944038461	44464	156	0.671172022819519
150.0	10.83	0.0	0.0	19	310	0.013866453016957929	0.13822966281134275	45179	157	0.6793938279151917
150.0	10.79	0.0	0.0	19	315	0.013389277836633106	0.1363651801548899	45924	157	0.6701216697692871
88.0	0.19	20.0	6.69	20	320	0.007592263072729111	0.13473490402234023	46607	158	0.6746670603752136
150.0	9.2	0.0	0.0	20	325	0.011553456966693585	0.13304086276325824	47352	158	0.6761969923973083
150.0	10.96	0.0	0.0	20	330	0.010201402143998579	0.1314294408713012	48097	159	0.6790007948875427
150.0	9.48	0.0	0.0	20	335	0.010377951522371661	0.12989660895238705	48842	159	0.6763880848884583
150.0	9.44	0.0	0.0	20	340	0.012362793613882626	0.12843853412830203	49587	160	0.6854933500289917
150.0	11.27	0.0	0.0	20	345	0.012343331350796464	0.12705157045250867	50332	160	0.6822901964187622
42.0	0.32	0.0	0.0	21	350	0.0032340029307774136	0.12591819057544462	50969	160	0.6812476515769958
150.0	9.69	0.0	0.0	22	355	0.012217717103555169	0.12467716678257645	51700	161	0.6865479350090027
150.0	8.9	45.0	13.39	22	360	0.012120783991283841	0.12347364715689835	52445	161	0.6855626106262207
150.0	9.63	0.0	0.0	22	365	0.011487254051313008	0.12232882387598923	53190	162	0.6786429286003113
150.0	9.65	0.0	0.0	22	370	0.01076826404880833	0.12123983428533504	53935	162	0.6767996549606323
150.0	10.59	0.0	0.0	22	375	0.011512901306152344	0.1202039553437298	54680	163	0.6803807616233826
150.0	8.46	0.0	0.0	22	380	0.011123885606464587	0.1192185968142542	55425	163	0.6827281713485718
150.0	11.42	0.0	0.0	22	385	0.010208679793717024	0.11828129478733429	56170	164	0.6923462748527527
150.0	10.88	0.0	0.0	22	390	0.009714336272997734	0.11738970551968389	56915	164	0.6893749237060547
150.0	10.0	0.0	0.0	22	395	0.0098888016954253	0.11654159957372581	57660	165	0.689012348651886
150.0	9.1	0.0	0.0	22	400	0.011233344674110413	0.11573485624283646	58405	165	0.6927876472473145
150.0	9.76	0.0	0.0	22	405	0.01028543637122637	0.11496745824847479	59150	166	0.6907843947410583
150.0	11.96	6.0	5.44	22	410	0.0100345756949448	0.11423748669593514	59895	166	0.6878143548965454
150.0	10.21	0.0	0.0	22	415	0.010302097826118928	0.11354311627611095	60640	167	0.69415283203125
150.0	9.3	0.0	0.0	22	420	0.010230252856299991	0.11288261070127129	61385	167	0.6941071152687073
150.0	10.73	14.0	6.09	22	425	0.009501941344317267	0.11225431836343701	62130	168	0.6957133412361145
150.0	9.65	0.0	0.0	23	430	0.009733585978663245	0.11169480891654812	62826	168	0.694607675075531
150.0	11.25	0.0	0.0	23	435	0.009650581732563588	0.11112444635533389	63571	169	0.6925424933433533
81.0	0.19	10.0	5.72	24	440	0.0047694087028503414	0.1106306895760876	64247	169	0.6918363571166992
150.0	9.46	0.0	0.0	24	445	0.008341177393881122	0.11011222472750756	64992	170	0.6969397664070129
150.0	10.86	0.0	0.0	24	450	0.007961374388800726	0.10961904570796889	65737	170	0.6993936896324158
150.0	8.88	0.0	0.0	25	455	0.008592477211585412	0.10917679847986021	66438	171	0.7020420432090759
150.0	9.3	0.0	0.0	25	460	0.009489980469579282	0.10872924073675645	67183	171	0.6999716758728027
150.0	10.49	0.0	0.0	25	465	0.009435850574124244	0.10830351064235304	67928	172	0.6996979117393494
150.0	11.0	0.0	0.0	26	470	0.008897404467805903	0.10790117693640099	68668	172	0.6994802951812744
150.0	11.59	0.0	0.0	26	475	0.008496199658042505	0.10751583199009103	69413	173	0.7012841105461121
150.0	8.68	0.0	0.0	26	480	0.008266297976175944	0.10714928053857835	70158	173	0.7011708617210388
150.0	10.74	0.0	0.0	27	485	0.008719515063099025	0.1068378844600935	70821	174	0.7032215595245361
150.0	11.46	0.0	0.0	27	490	0.008237356069136639	0.10650439689977712	71566	174	0.7038702368736267
150.0	13.12	0.0	0.0	27	495	0.008546216560132576	0.10618717371969921	72311	175	0.7055632472038269
150.0	9.58	47.0	8.48	28	500	0.007372093677520752	0.10589917038119512	73021	175	0.7029555439949036
150.0	10.03	21.0	11.54	28	505	0.007674578392859733	0.10561146444673589	73766	176	0.7028583884239197
150.0	11.56	0.0	0.0	29	510	0.007755535256628897	0.10537241965378916	74414	176	0.7009648084640503
150.0	9.3	0.0	0.0	29	515	0.00812760325311457	0.10511040365545019	75159	177	0.7025516629219055
150.0	10.32	0.0	0.0	30	520	0.008003101440576407	0.10487837282941745	75851	177	0.698680579662323
62.0	0.24	0.0	0.0	31	525	0.003261855443318685	0.10466775577621018	76508	178	0.700096070766449
150.0	9.57	0.0	0.0	32	530	0.007708418144370025	0.10444603073141807	77233	178	0.7011898159980774
150.0	12.61	0.0	0.0	32	535	0.007414030360284252	0.1042291952539593	77978	178	0.7021719813346863
150.0	9.33	0.0	0.0	32	540	0.0074916689484207715	0.10402293496752485	78723	179	0.6999353766441345
150.0	10.95	0.0	0.0	32	545	0.0073283672332763675	0.10382673411396247	79468	179	0.7017468810081482
150.0	10.32	0.0	0.0	33	550	0.007257667021317915	0.10365274300778311	80161	180	0.7023800015449524
150.0	10.56	0.0	0.0	33	555	0.007021952104998065	0.10347459662914253	80906	180	0.7050601243972778
150.0	9.91	0.0	0.0	35	560	0.0063147987638201035	0.10332813380396119	81547	181	0.7117438316345215
150.0	8.74	0.0	0.0	35	565	0.0065366622620979245	0.10316581880300338	82292	181	0.7068763971328735
150.0	9.73	0.0	0.0	35	570	0.00670847265343917	0.10301141999805445	83037	182	0.7061459422111511
150.0	9.59	0.0	0.0	35	575	0.007274639710136082	0.10286455131167928	83782	182	0.7084235548973083
150.0	11.65	0.0	0.0	36	580	0.007059768972725704	0.10272884486787778	84505	183	0.7027581334114075
150.0	10.42	0.0	0.0	36	585	0.006982292273105719	0.10259575753322311	85250	183	0.7059623003005981
150.0	11.2	0.0	0.0	36	590	0.006897657604540809	0.10246916094447121	85995	184	0.7087802886962891
150.0	9.42	0.0	0.0	36	595	0.006978150776454381	0.10234873854420899	86740	184	0.711169421672821
150.0	12.08	0.0	0.0	37	600	0.006890835364659628	0.10223940840856859	87450	185	0.7072903513908386
150.0	9.87	0.0	0.0	37	605	0.0065251575028600775	0.10213019117170476	88195	185	0.713334858417511
150.0	8.54	0.0	0.0	37	610	0.006747662434812452	0.10202630052233722	88940	186	0.7045263648033142
150.0	12.51	0.0	0.0	37	615	0.006100563111344004	0.10192747667972833	89685	186	0.7068930268287659
150.0	9.39	0.0	0.0	37	620	0.005822288990020752	0.10183347253279652	90430	187	0.7040715217590332
150.0	10.24	0.0	0.0	37	625	0.005935718154907226	0.1017440530222099	91175	187	0.7042292356491089
147.0	0.14	0.0	0.0	38	630	0.006308733470856197	0.10165932638470808	91917	188	0.704613983631134
150.0	8.65	0.0	0.0	38	635	0.0066122948654054655	0.10157840008198472	92662	188	0.7029361128807068
150.0	9.45	0.0	0.0	38	640	0.0065197858959436415	0.10150142060161821	93407	189	0.6993499398231506
150.0	10.49	0.0	0.0	38	645	0.006463368364082751	0.1014281954548108	94152	189	0.6984802484512329
150.0	9.86	0.0	0.0	39	650	0.006428133524381197	0.10136107985311793	94869	190	0.7025639414787292
150.0	9.07	0.0	0.0	39	655	0.006584388063154148	0.10129469920538088	95614	190	0.6986905932426453
150.0	9.78	0.0	0.0	39	660	0.00603984919461337	0.10123155598003598	96359	191	0.6957149505615234
150.0	9.19	12.0	5.87	40	665	0.006354352764617231	0.10118019348377226	96993	191	0.6946195960044861
150.0	11.98	0.0	0.0	40	670	0.0055835179428556075	0.10112263476836818	97738	192	0.6974140405654907
150.0	11.64	0.0	0.0	40	675	0.005675488931161386	0.10106788322463935	98483	192	0.6956511735916138
150.0	12.35	0.0	0.0	40	680	0.005841994636199053	0.10101580194520766	99228	193	0.7038492560386658
150.0	10.67	0.0	0.0	40	685	0.006278310901057111	0.10096626069974658	99973	193	0.7015891075134277
150.0	9.5	0.0	0.0	40	690	0.005747996896937274	0.1009191356093376	100718	194	0.7027106881141663
150.0	9.3	0.0	0.0	40	695	0.006043436887452928	0.10087430883670832	101463	194	0.7044237852096558
150.0	10.03	0.0	0.0	40	700	0.005825795446123396	0.10083166829157794	102208	195	0.7019134759902954
150.0	10.6	0.0	0.0	41	705	0.005578584535747555	0.10079411927734148	102896	195	0.6949398517608643
150.0	9.45	0.0	0.0	42	710	0.005555105880952217	0.10075892301290887	103571	196	0.695639967918396
150.0	8.77	0.0	0.0	43	715	0.00596632423934403	0.10072296947883146	104294	196	0.6940978765487671
150.0	8.96	6.0	5.44	43	720	0.005931199921502007	0.10068770984128042	105039	197	0.6979759335517883
150.0	10.94	0.0	0.0	43	725	0.006021367763650828	0.10065416983654465	105784	197	0.6956198811531067
150.0	10.0	0.0	0.0	43	730	0.004709495583625689	0.1006222655971421	106529	198	0.6940534710884094
150.0	10.8	0.0	0.0	43	735	0.00524028272044902	0.10059191734585607	107274	198	0.70051509141922
150.0	10.62	0.0	0.0	43	740	0.005408388537329597	0.10056304919625066	108019	199	0.6960737109184265
150.0	9.15	0.0	0.0	44	745	0.005670794544604001	0.1005371623303504	108720	199	0.6945494413375854
150.0	10.47	0.0	0.0	44	750	0.005490678469340007	0.10051096461436268	109465	199	0.6956247687339783
150.0	9.87	0.0	0.0	45	755	0.005673532612276393	0.1004883180848098	110140	200	0.6927487254142761
150.0	9.96	0.0	0.0	45	760	0.005395464520705374	0.10046450253078693	110885	200	0.6982954144477844
150.0	9.21	0.0	0.0	45	765	0.0057898873597188715	0.10044184847503956	111630	201	0.6923617720603943
150.0	9.29	58.0	9.06	45	770	0.00556535782752099	0.10042029927062841	112375	201	0.6933522820472717
150.0	9.45	0.0	0.0	45	775	0.005403130131383096	0.10039980103331793	113120	202	0.699349045753479
150.0	9.89	0.0	0.0	45	780	0.005106154160621839	0.10038030250683781	113865	202	0.6948559880256653
150.0	8.29	0.0	0.0	46	785	0.004537763717068229	0.1003629869948088	114559	203	0.6960267424583435
150.0	9.45	0.0	0.0	47	790	0.0048575343964975095	0.10034530692986789	115303	203	0.6966395974159241
99.0	0.19	0.0	0.0	48	795	0.0032455957160805755	0.10032958479764337	115997	204	0.6951879858970642
150.0	9.93	0.0	0.0	49	800	0.0051313754916191105	0.10031586039878661	116630	204	0.6917979717254639
150.0	9.47	0.0	0.0	49	805	0.00505506177866681	0.10030045570536035	117375	205	0.694110631942749
150.0	9.19	0.0	0.0	49	810	0.004949096397117332	0.10028580230769789	118120	205	0.6989403963088989
150.0	9.95	56.0	14.28	49	815	0.004906831343481146	0.10027186356467244	118865	206	0.6958814263343811
150.0	8.64	0.0	0.0	49	820	0.00482466104553967	0.10025860462216607	119610	206	0.6934892535209656
150.0	10.58	0.0	0.0	49	825	0.004754587520252575	0.10024599232591626	120355	207	0.6930651068687439
150.0	9.41	0.0	0.0	49	830	0.004749776943620429	0.10023399513861292	121100	207	0.6932212114334106
150.0	9.36	0.0	0.0	49	835	0.004744793840511116	0.10022258306103873	121845	208	0.6987320780754089
150.0	9.57	0.0	0.0	49	840	0.00469833044778733	0.10021172755705549	122590	208	0.6954353451728821
150.0	11.73	0.0	0.0	49	845	0.004331980654473841	0.10020140148224882	123335	209	0.6914243102073669
150.0	9.4	0.0	0.0	49	850	0.003944510291604435	0.10019157901605315	124080	209	0.693936288356781
67.0	0.23	0.0	0.0	50	855	0.0019796220879805715	0.10018324676246838	124742	210	0.6931489706039429
150.0	8.86	0.0	0.0	50	860	0.004670106810192729	0.10017430971240442	125487	210	0.6910292506217957
150.0	9.97	0.0	0.0	50	865	0.004509915919662211	0.10016580852741534	126232	211	0.6908228993415833
150.0	10.17	0.0	0.0	50	870	0.004710571519259749	0.1001577219501106	126977	211	0.6903173327445984
150.0	9.19	0.0	0.0	50	875	0.004649541854858399	0.10015002975983485	127722	212	0.6901878714561462
150.0	10.1	0.0	0.0	50	880	0.0045616033402356235	0.10014271272210568	128467	212	0.68983393907547
150.0	12.36	0.0	0.0	50	885	0.004457710287665243	0.10013575254051751	129212	213	0.6938992738723755
150.0	9.62	0.0	0.0	50	890	0.00426449105980691	0.10012913181099099	129957	213	0.6965732574462891
150.0	9.51	0.0	0.0	50	895	0.004691808583350155	0.1001228339782537	130702	214	0.6950563788414001
150.0	10.48	0.0	0.0	50	900	0.004183720217810737	0.1001168432944434	131447	214	0.6928678750991821
150.0	11.03	0.0	0.0	50	905	0.004186969830844943	0.10011114477973015	132192	215	0.6915122866630554
150.0	9.46	52.0	8.53	50	910	0.004196935695606274	0.10010572418485898	132937	215	0.6932360529899597
150.0	8.75	6.0	5.44	50	915	0.00468878172785858	0.1001005679555192	133682	216	0.692308783531189
150.0	11.41	0.0	0.0	50	920	0.004825184397075487	0.10009566319845176	134427	216	0.6929386854171753
150.0	8.41	0.0	0.0	51	925	0.004412431716918946	0.10009177136675479	135045	217	0.6912981271743774
150.0	9.45	0.0	0.0	51	930	0.004426646232604981	0.1000872956243838	135790	217	0.6928044557571411
150.0	8.41	0.0	0.0	51	935	0.004130052882719805	0.10008303816654403	136535	218	0.6908055543899536
150.0	9.63	0.0	0.0	52	940	0.0041796235328025	0.10007954850859994	137174	218	0.6922315955162048
150.0	9.31	41.0	7.95	53	945	0.0043228669141335465	0.10007569915566256	137913	218	0.6953352093696594
150.0	11.82	0.0	0.0	53	950	0.004248482804549368	0.10007200726427609	138658	219	0.69693922996521
150.0	11.01	0.0	0.0	53	955	0.0042630090763431565	0.10006849542855721	139403	219	0.6964275240898132
150.0	9.24	0.0	0.0	54	960	0.003952365865310033	0.10006552512607725	140063	220	0.6967176198959351
150.0	10.99	62.0	14.73	55	965	0.0036660352519139105	0.10006270452871355	140718	220	0.7013998031616211
150.0	10.22	44.0	8.42	55	970	0.0035219030281932085	0.10005964639276178	141463	221	0.7027885913848877
150.0	11.64	66.0	10.27	55	975	0.0036919508224878554	0.10005673740386033	142208	221	0.7015877366065979
150.0	10.06	91.0	12.25	56	980	0.004012183267243055	0.10005444732242925	142821	222	0.6992725729942322
150.0	9.27	0.0	0.0	56	985	0.004054682872017023	0.10005179189517999	143566	222	0.6989858746528625
150.0	10.05	0.0	0.0	56	990	0.00417196461648652	0.10004926597464586	144311	223	0.6994146108627319
150.0	8.93	0.0	0.0	56	995	0.00399262150328363	0.10004686324470985	145056	223	0.6962581872940063
150.0	10.31	10.0	5.72	57	1000	0.0038800551891326903	0.10004490280836889	145692	224	0.6965784430503845
150.0	8.91	0.0	0.0	57	1005	0.003944882350181466	0.10004271287256321	146437	224	0.7017114162445068
136.0	0.16	0.0	0.0	60	1010	0.0034679308976277266	0.10004109283080492	147012	225	0.6998113989830017
150.0	10.12	0.0	0.0	60	1015	0.0036759775847637005	0.10003908870979768	147757	225	0.6983779668807983
150.0	9.05	0.0	0.0	60	1020	0.0040148737383823765	0.10003718233092532	148502	226	0.6969578862190247
150.0	9.35	0.0	0.0	61	1025	0.0035183701864102994	0.10003554147555395	149174	226	0.6986948847770691
150.0	9.99	0.0	0.0	61	1030	0.0035768925564960367	0.10003380809733708	149919	226	0.6982154250144958
150.0	10.63	0.0	0.0	61	1035	0.0034471299913194442	0.10003215925697342	150664	227	0.7003108263015747
150.0	10.67	0.0	0.0	62	1040	0.003975171538499685	0.10003068069634627	151365	227	0.6971365809440613
150.0	10.72	0.0	0.0	63	1045	0.003694762453508149	0.10002931698399593	152042	228	0.69682776927948
150.0	11.72	0.0	0.0	63	1050	0.003773002624511719	0.10002788717781455	152787	228	0.6979619860649109
150.0	9.16	0.0	0.0	63	1055	0.003826238758756086	0.10002652710410348	153532	229	0.6972536444664001
150.0	10.34	46.0	8.59	63	1060	0.003926468795200564	0.10002523336197003	154277	229	0.6980136036872864
150.0	10.02	0.0	0.0	64	1065	0.003990122745854194	0.10002410213293202	154960	230	0.7024791240692139
150.0	9.87	0.0	0.0	64	1070	0.004015625971500005	0.10002292665803816	155705	230	0.702593982219696
150.0	9.67	55.0	8.97	65	1075	0.004036341600639875	0.10002193390631962	156364	231	0.7014831900596619
150.0	11.26	0.0	0.0	65	1080	0.0038076915122844555	0.10002086417708547	157109	231	0.702412486076355
150.0	9.96	0.0	0.0	65	1085	0.0032364304713939193	0.10001984661916169	157854	232	0.6975995898246765
150.0	10.98	0.0	0.0	65	1090	0.003045943898892184	0.10001887868812347	158599	232	0.6965882182121277
150.0	11.56	0.0	0.0	65	1095	0.0031881970357677163	0.100017957963639	159344	233	0.7001885771751404
150.0	9.7	0.0	0.0	65	1100	0.0037797951698303224	0.10001708214341754	160089	233	0.701938807964325
150.0	9.47	0.0	0.0	65	1105	0.003835781019737278	0.1000162490374523	160834	234	0.7052792310714722
150.0	10.66	0.0	0.0	65	1110	0.0037766589774741784	0.10001545656254444	161579	234	0.6984788179397583
150.0	9.67	85.0	16.63	65	1115	0.0038622274527100706	0.10001470273709391	162324	235	0.7004396915435791
150.0	9.37	0.0	0.0	65	1120	0.003743953364236014	0.10001398567614443	163069	235	0.6973475813865662
142.0	0.15	8.0	5.64	66	1125	0.00337163331773546	0.10001331068380874	163806	236	0.6984438300132751
150.0	10.2	0.0	0.0	67	1130	0.0037494636214939893	0.1000126800979446	164529	236	0.6996855139732361
150.0	10.66	0.0	0.0	67	1135	0.0036378343724994405	0.10001206168227046	165274	237	0.7007007002830505
150.0	10.4	0.0	0.0	67	1140	0.00359100061550475	0.10001147342708464	166019	237	0.6992365121841431
150.0	10.37	0.0	0.0	67	1145	0.003308641650270687	0.10001091386144277	166764	238	0.6971902847290039
150.0	9.4	0.0	0.0	67	1150	0.0032641537293143894	0.10001038158613929	167509	238	0.6984761953353882
150.0	12.15	0.0	0.0	67	1155	0.0030807391905681397	0.10000987527020869	168254	239	0.6988348364830017
150.0	11.59	0.0	0.0	67	1160	0.00339728778806226	0.1000093936475974	168999	239	0.6976239085197449
150.0	10.48	0.0	0.0	67	1165	0.0033874753207096217	0.10000893551399803	169744	240	0.6997191905975342
150.0	10.45	0.0	0.0	68	1170	0.0033587423145261587	0.10000851957968307	170454	240	0.6965576410293579
150.0	11.1	0.0	0.0	68	1175	0.0033854565721877076	0.10000810407487891	171199	241	0.6965101957321167
150.0	10.08	12.0	5.87	69	1180	0.003462492207349357	0.10000775160826565	171861	241	0.696893036365509
150.0	9.05	0.0	0.0	70	1185	0.003324434224060316	0.10000739373983045	172565	242	0.6989657282829285
150.0	12.02	8.0	5.54	72	1190	0.0033075392747125704	0.10000705944902483	173254	242	0.6978990435600281
150.0	8.9	0.0	0.0	72	1195	0.0031616436387704506	0.10000671515563318	173999	242	0.6963749527931213
150.0	12.04	0.0	0.0	72	1200	0.0033056755860646565	0.10000638765362839	174744	243	0.6978902816772461
150.0	11.41	0.0	0.0	72	1205	0.0028915824731850525	0.10000607612408484	175489	243	0.6976065635681152
150.0	9.69	0.0	0.0	74	1210	0.003152651432131933	0.10000584839349126	176057	244	0.6958411335945129
150.0	10.95	0.0	0.0	75	1215	0.0031417569996398174	0.10000558993135233	176730	244	0.694283127784729
150.0	10.31	0.0	0.0	76	1220	0.0033337323392023804	0.1000053535880874	177373	245	0.6943185329437256
150.0	10.42	0.0	0.0	76	1225	0.0032742354334617148	0.1000050924905154	178118	245	0.6939741969108582
150.0	9.4	0.0	0.0	76	1230	0.0032263567777183967	0.10000484412682223	178863	246	0.6932805180549622
150.0	8.42	0.0	0.0	76	1235	0.00305578409418886	0.10000460787596932	179608	246	0.6927230954170227
150.0	9.49	0.0	0.0	76	1240	0.0032245005330731793	0.10000438314720647	180353	247	0.6944321990013123
150.0	11.02	0.0	0.0	76	1245	0.0031953484179025674	0.10000416937859472	181098	247	0.6956943869590759
150.0	9.86	0.0	0.0	76	1250	0.0033118574142456053	0.10000396603560117	181843	248	0.6977086663246155
150.0	8.59	0.0	0.0	76	1255	0.003361574872081498	0.10000377260976245	182588	248	0.6944507360458374
150.0	11.61	0.0	0.0	76	1260	0.003053497511243063	0.10000358861741321	183333	249	0.6968777775764465
150.0	10.79	0.0	0.0	76	1265	0.002933936062537634	0.10000341359847671	184078	249	0.69597327709198
150.0	10.06	0.0	0.0	76	1270	0.002653281144269808	0.10000324711531448	184823	250	0.7012432217597961
42.0	0.32	0.0	0.0	77	1275	0.0009264289631563074	0.10000311107089657	185460	250	0.7010506987571716
150.0	13.05	0.0	0.0	77	1280	0.0031917912885546683	0.10000295934217852	186205	251	0.6981882452964783
150.0	9.4	0.0	0.0	77	1285	0.0030632020898366252	0.10000281501335738	186950	251	0.6947416067123413
150.0	9.77	0.0	0.0	79	1290	0.00315866045249525	0.1000026934790182	187607	252	0.699147641658783
150.0	9.48	0.0	0.0	79	1295	0.002996571367771929	0.10000256211649639	188352	252	0.6978002190589905
150.0	9.62	0.0	0.0	79	1300	0.003215155601501465	0.10000243716060037	189097	253	0.6948139071464539
150.0	8.91	0.0	0.0	79	1305	0.0031070011328920093	0.1000023182988753	189842	253	0.6967570781707764
150.0	11.87	0.0	0.0	80	1310	0.0028609992893597553	0.1000022055281558	190585	254	0.699981153011322
150.0	10.8	124.0	19.37	81	1315	0.0031244656885531467	0.10000210819825121	191257	254	0.6975407004356384
