Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Policy-network loss	Alpha loss	Alpha
114000	-0.16367456331915847	56.4	0.062286084882590756	7.2	-16.185707092285156	1.2260306	15.242289	1.5905887	[0.01134733]
115000	-0.11674024059107566	42.0	0.06775541797767586	22.126906697502932	-15.98034381866455	0.73363566	13.7144165	-1.2215338	[0.0112747]
116000	-0.09402410276362916	50.8	0.04801067630646498	18.4	-15.921353340148926	2.4579573	14.28047	0.5748769	[0.01067394]
117000	-0.09701558531109553	43.6	0.0652827117196237	20.08581589082206	-15.84594440460205	0.8089966	16.095682	0.116259426	[0.01077844]
118000	-0.11320457100310284	48.0	0.02358706009397524	19.809088823063014	-15.858769416809082	0.59047985	14.238901	-1.3869627	[0.01118272]
119000	-0.0606902491428903	39.4	0.08604290439279293	23.660938273872404	-15.711549758911133	1.2542317	13.69381	-0.58133507	[0.01098702]
120000	-0.14531403578512792	47.0	0.07020876943270384	18.373894524569362	-15.83848762512207	0.8835256	13.685888	0.1630168	[0.01071976]
121000	-0.1276500756213477	60.0	0.0469475201040901	0.0	-15.629164695739746	1.5864153	13.046228	-0.86798716	[0.0114641]
122000	-0.17419056205010947	53.4	0.02805132912613646	13.200000000000001	-15.307319641113281	0.4133394	13.315963	-0.61089873	[0.01144855]
123000	-0.16429104951685708	51.8	0.044979914945336166	10.628264204469138	-15.454215049743652	5.7326107	14.114204	2.604271	[0.01111763]
124000	-0.1800847493995142	42.6	0.0663061546532029	21.331666601557412	-15.213251113891602	6.974704	13.893343	1.3092405	[0.01210965]
125000	-0.10989541376389753	49.8	0.006337275967256043	8.908422980528034	-15.241510391235352	0.6586506	12.623722	-0.94828457	[0.01153852]
126000	-0.09125893523157354	49.8	0.07177733491519825	20.4	-15.08966064453125	5.735881	12.627238	-1.5561727	[0.01181065]
127000	-0.10195729189227813	34.0	0.10174487587660425	21.250882334623192	-14.90341854095459	0.82958925	14.479015	3.0096796	[0.01167167]
128000	-0.13904015796298871	56.2	0.03743571311187807	7.6000000000000005	-14.68933391571045	1.8117309	13.101968	-0.34646094	[0.01139392]
129000	-0.0920975761341071	50.2	0.03692563561593306	19.6	-14.403139114379883	5.2290564	12.803114	-1.9181148	[0.01167048]
130000	-0.11068546152441246	50.8	0.06026490293013509	18.4	-14.583114624023438	5.624097	13.293235	-0.6089178	[0.01235585]
131000	-0.06673836153272043	41.0	0.11972197485418955	23.748684174075834	-14.653024673461914	1.0486176	13.933416	-0.15348208	[0.01111417]
132000	-0.17673988952889358	53.0	0.08041828915929443	14.0	-14.257349967956543	10.238729	13.309101	-1.3421807	[0.01104893]
133000	-0.11526139243188345	50.8	0.06403851105310206	16.01749044014074	-14.255990982055664	0.85166776	12.397716	-0.8279011	[0.01103265]
134000	-0.12000919466821072	51.2	0.0222012338592677	17.6	-14.195365905761719	0.9224398	11.837662	0.27029702	[0.01111107]
135000	-0.1663793836674647	59.8	0.06407357175721667	0.4	-14.37034797668457	0.35551888	13.214905	-0.9047605	[0.01170941]
136000	-0.2067620664496225	60.0	0.07566844605023157	0.0	-14.301414489746094	9.767786	12.920544	0.72126263	[0.01152512]
137000	-0.12625805609295115	43.2	0.03402199064317503	17.244129435839895	-14.258915901184082	1.1477373	12.582807	0.13651592	[0.0110324]
138000	0.09761723945199896	38.2	0.4548962504137133	22.283626275810676	-14.185554504394531	0.6967856	13.242782	-0.7735544	[0.01056414]
139000	-0.1430800130709396	49.2	0.13076210028791724	21.599999999999998	-14.369369506835938	1.2181318	13.023494	2.2697296	[0.01080175]
140000	-0.10313448214562633	42.6	0.06284871752777244	21.978170988505845	-14.112724304199219	7.4771094	12.569635	1.5305713	[0.01063781]
141000	-0.16079931631877795	60.0	0.0762934207937952	0.0	-14.40488338470459	4.871645	12.51372	-3.5630624	[0.01054919]
142000	-0.0659168373363813	40.4	0.08598472471187403	24.079867109267855	-14.254612922668457	1.2810404	13.253825	0.16432603	[0.01063189]
143000	0.10685713589137916	38.8	0.44794302047802825	26.24042682579687	-14.108119010925293	6.97426	12.112209	-0.4524067	[0.01066033]
144000	-0.07827084055278637	36.6	0.09392369871295896	22.00545386943882	-14.393671989440918	0.73000276	11.51375	-2.2457407	[0.01066374]
145000	-0.07280945150506116	38.0	0.11235646722428579	24.22395508582362	-14.131769180297852	0.51265955	12.765219	-1.2702309	[0.01062416]
146000	-0.11597433445204211	39.8	0.1435697674539983	24.90301186603741	-14.031485557556152	0.50548863	12.127131	-1.5464106	[0.01113354]
147000	-0.13735492449947714	46.4	0.031314318662677136	16.84755175092215	-14.102564811706543	0.76679516	12.688427	-1.2651821	[0.0115792]
148000	-0.13341801717528332	60.0	0.048491603768908584	0.0	-14.04788875579834	0.83920527	11.924707	-0.1929298	[0.01083304]
149000	-0.1548372474611283	60.0	0.08274418940568198	0.0	-14.103982925415039	6.1177135	12.8454685	-0.10517979	[0.01041536]
150000	-0.06549360349371817	33.4	0.09737543511137202	22.374986033515192	-13.882847785949707	1.8114772	11.925725	0.53973114	[0.01016945]
151000	-0.10066442702303746	43.0	0.05128646266478217	21.109239683134017	-13.814497947692871	1.4916221	13.746401	2.6424918	[0.00999716]
152000	-0.06955344248418165	34.2	0.03796452756479953	21.414014102918674	-14.057705879211426	1.2898216	12.347666	3.612608	[0.01097331]
153000	-0.12325751549311045	60.0	0.06970950276266914	0.0	-13.97766399383545	0.3684805	12.467394	-1.0498466	[0.0103321]
154000	-0.027065367502917992	34.4	0.13913878409787322	24.597560854686385	-13.780641555786133	1.0851026	12.294679	-0.18101108	[0.00966075]
155000	-0.1403892785710474	60.0	0.018228791612219967	0.0	-13.711967468261719	2.3347144	11.33786	-0.9087461	[0.00998743]
156000	-0.09749079204337631	50.6	0.009356420261635669	18.799999999999997	-13.825634956359863	3.9239798	12.278586	-2.0601714	[0.00877233]
157000	-0.17093077959189235	51.2	0.04462605169006615	15.223665787188054	-13.776817321777344	6.2176304	11.667956	-0.30069	[0.00962417]
158000	-0.058882394977087214	49.0	0.09956301923392917	22.0	-13.769652366638184	3.2161899	12.910013	2.973573	[0.0093706]
159000	-0.14919788757636945	60.0	0.07010845933449004	0.0	-13.577725410461426	0.46822572	11.53871	-2.9259737	[0.00954005]
160000	-0.05844332668506139	42.6	0.015688789711369767	21.703455946000858	-13.695853233337402	1.9795799	11.841405	1.0485415	[0.00913871]
161000	-0.09446851574196446	43.0	0.05058342203846692	21.109239683134017	-13.744734764099121	1.3862679	13.112561	1.0674497	[0.00965393]
162000	0.013966537838388703	33.4	0.13021407680358865	24.67063031217484	-13.51634693145752	0.7304238	12.621135	1.1777929	[0.00955614]
163000	-0.1259723514811416	53.6	0.04577497059900481	7.83836717690617	-13.636731147766113	0.7231982	12.397569	0.6501626	[0.00982296]
164000	-0.11649665796042219	50.6	0.04097026334798364	18.8	-13.438754081726074	1.2802811	11.715035	-0.30136824	[0.00959282]
165000	-0.12613844147094905	50.4	0.026346617144042878	19.200000000000003	-13.5716552734375	0.41100726	12.0686035	-2.55366	[0.00962141]
166000	-0.09472341232940676	42.2	0.12896941220855185	22.78947125319058	-13.619150161743164	5.453843	11.54412	2.6616483	[0.00925684]
167000	-0.08810840816437038	49.0	0.13054347369204422	22.0	-13.610330581665039	0.6556004	11.350086	-0.82960767	[0.00954586]
168000	-0.181379201395068	60.0	0.03795178972681754	0.0	-13.764114379882812	1.3261635	11.919873	0.62324035	[0.0099289]
169000	-0.08458724692391219	50.0	0.06586766846250955	20.0	-13.706048965454102	2.4620655	11.557734	-4.3743067	[0.00890811]
170000	-0.10040399939118698	45.0	0.04321398403958204	19.328735085359313	-13.814244270324707	1.1879218	12.529928	-1.9870284	[0.00900306]
171000	-0.1724532075059005	45.6	0.08181029814578396	17.738094598913378	-13.714505195617676	9.551302	12.651257	-0.023851752	[0.00955357]
172000	-0.09732212593914044	32.4	0.12255036622536573	20.60679499582601	-13.790613174438477	0.61423194	11.544699	-0.7535111	[0.00936012]
173000	-0.02528340949653069	29.0	0.17721122847125237	22.67156809750927	-13.580283164978027	1.4657078	12.369437	2.08918	[0.00900866]
174000	-0.036543388851789614	38.4	0.15602489094438934	26.484712571594958	-13.4175443649292	4.6175785	11.368232	1.6771587	[0.00964935]
175000	-0.15768104437251979	60.0	0.061961226833463445	0.0	-13.52880859375	1.0292263	11.8109255	1.3593278	[0.00980627]
176000	-0.15845444419578364	60.0	0.04774655273563038	0.0	-13.549582481384277	9.989096	11.768898	-1.7988477	[0.00913236]
177000	-0.12152613012015527	42.4	0.04521024768526264	17.9510445378535	-13.435498237609863	5.960785	12.056537	1.6276121	[0.00880645]
178000	-0.07711181216119423	34.4	0.07223684041172862	22.401785643113364	-13.48365306854248	0.652735	11.249022	0.8414651	[0.00889403]
179000	-0.09788781061034904	49.6	0.09799387148218423	20.8	-13.460237503051758	1.531443	11.206848	-0.0062652826	[0.00912824]
180000	-0.11179114797826459	50.2	0.03362076520310409	16.76186147180557	-13.475314140319824	1.0712755	11.080015	-2.1917555	[0.00961608]
181000	-0.13576841879719204	48.8	0.05815725664866653	15.67673435381234	-13.29407024383545	1.4095423	12.044363	1.6926796	[0.00965514]
182000	-0.10559859720315101	41.0	0.08326571790292837	23.28948260481542	-13.339797973632812	4.0556912	11.720763	2.9685793	[0.00953701]
183000	-0.13894817925895403	50.4	0.03138981234582851	12.8	-13.440348625183105	1.219079	11.938131	-0.15762153	[0.00935877]
184000	-0.07708014192024548	36.8	0.10444402435230588	22.868318696397424	-13.283442497253418	10.071103	11.329964	-0.10535765	[0.00904717]
185000	-0.10458830968199939	43.4	0.02675630121287373	20.333224043422135	-13.283493041992188	3.7197285	10.832884	-0.68869925	[0.00838449]
186000	-0.0895315048327364	49.8	0.07026101107764623	20.400000000000002	-13.233807563781738	0.5528017	11.201741	0.2534367	[0.00835051]
187000	-0.00942560114930616	20.0	0.13770475664409937	20.79422996891205	-13.207284927368164	1.4739127	12.112045	3.0900738	[0.0081274]
188000	0.08500795312682707	46.6	0.45866281198019665	23.009563229231446	-13.125643730163574	1.1923888	11.201322	-1.9946003	[0.00865895]
189000	-0.12947744351684362	43.2	0.07565486136663209	18.69117438792972	-13.035212516784668	1.1676092	11.727552	0.6319836	[0.00931755]
190000	-0.11045752957488912	52.2	0.024435379547738757	15.6	-12.903709411621094	2.8187358	11.637855	0.7850591	[0.00878856]
191000	-0.10783626555311725	56.0	0.022355731678209808	8.0	-12.796130180358887	0.883692	10.847174	-0.66350305	[0.00884535]
192000	-0.133676625045091	48.8	0.026851648699227296	14.133647795243801	-12.984010696411133	0.5926659	11.1401	-2.098446	[0.00877886]
193000	-0.09381163298569703	49.2	0.04772766433698884	19.197916553626335	-12.700308799743652	0.8850939	10.867585	-2.4366577	[0.00897227]
194000	-0.06248026975306405	44.2	0.08932710164521536	21.414014102918678	-12.962903022766113	7.692676	12.202893	-1.3572817	[0.0088428]
195000	-0.14347744328916576	50.2	0.04110723990032771	19.6	-12.65190315246582	3.611013	11.250875	1.485203	[0.00829519]
196000	-0.1024660897924882	44.8	0.05658045033533395	18.787229705307805	-12.742981910705566	0.40603915	10.825747	-0.7023641	[0.00866847]
197000	-0.11592466450784947	37.0	0.033446658136274954	19.473058311420935	-12.867433547973633	6.355188	11.809151	0.90809923	[0.00887404]
198000	0.07397900813314173	37.4	0.2296699377809791	27.69548699698202	-12.770648002624512	12.130196	11.041478	1.4619691	[0.00880203]
199000	-0.11894544811030014	48.8	0.04370913524155968	13.775340286178052	-12.860292434692383	0.6424947	11.616013	1.0485802	[0.00863099]
200000	-0.12293058740161747	45.6	0.09792636598296356	20.025983121934363	-12.742602348327637	0.53677356	10.930105	0.69317174	[0.00808318]
201000	-0.12498076942763976	51.2	0.058379778070584046	17.6	-12.66980266571045	0.4946596	11.61112	2.387829	[0.00781839]
202000	-0.211588561391923	51.6	0.04026322167524316	16.799999999999997	-12.74345874786377	0.9588039	11.23756	0.6574118	[0.00792183]
203000	-0.15429885002910476	60.0	0.06097962835794034	0.0	-12.733357429504395	0.3710377	10.62289	-0.6035596	[0.00838415]
204000	-0.13611000954519206	53.4	0.05268344748651829	13.200000000000001	-12.599719047546387	8.788882	11.576618	-2.2961237	[0.00836295]
205000	-0.11651785357491344	52.4	0.02947097574771487	15.200000000000001	-12.635232925415039	0.57560575	11.020801	-1.4555953	[0.00826788]
206000	-0.16365235087876306	46.2	0.04572755955505634	18.159295140505865	-12.722640991210938	4.8004932	10.812278	-0.87872	[0.00837679]
207000	-0.10821056235459485	37.2	0.11494478453985825	21.442014830700963	-12.575423240661621	0.75697076	11.132904	0.40778732	[0.0076636]
208000	-0.14458709927205024	42.8	0.029164187523973196	17.174399552822802	-12.516291618347168	0.72751737	10.818082	-0.5287931	[0.0078684]
209000	-0.1658798129613534	48.8	0.04632366894424366	13.731715115017497	-12.315951347351074	0.4322632	11.646757	2.7735276	[0.00825385]
210000	-0.21946351330665265	59.4	0.08684083159707588	1.2000000000000002	-12.511384963989258	4.734061	11.260614	0.14623874	[0.00971539]
211000	-0.1436034406891021	52.2	0.0572958651863727	15.6	-12.342390060424805	0.7015386	10.646564	0.73320186	[0.00889773]
212000	-0.10616258142531813	45.8	0.0727562736748559	19.661129163911212	-12.614139556884766	1.1638098	11.446167	2.0041826	[0.00875021]
213000	-0.15036364719339235	49.6	0.1000382614047629	20.8	-12.403257369995117	4.650443	10.662097	-0.14350635	[0.00854878]
214000	-0.05173364161298073	27.2	0.07135318185732624	18.00444389588304	-12.497153282165527	1.2083321	11.187103	-2.4642763	[0.00886991]
215000	-0.0775117578175612	40.0	0.09590132873190424	24.5682722225231	-12.47543716430664	0.80987644	10.729758	-0.13120472	[0.00897352]
