Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Policy-network loss	Alpha loss	Alpha
34000	-0.331271835425761	60.0	0.061049769951556726	0.0	4.0585618019104	0.066016585	-6.331509	-8.157583	[0.09071662]
35000	-0.30330470133562304	60.0	0.05031438329541572	0.0	2.664431095123291	0.09175797	-3.6990292	-8.430943	[0.08208392]
36000	-0.33803851448016214	60.0	0.0666279697978781	0.0	1.391322374343872	0.017061794	-2.106802	-8.711163	[0.07427368]
37000	-0.3795210495552988	60.0	0.030623896828138826	0.0	0.14186595380306244	0.04311837	-0.83183587	-9.078512	[0.06720549]
38000	-0.26892732475988185	60.0	0.04457771020362985	0.0	-1.3699325323104858	0.05136531	0.68241584	-9.401212	[0.06080965]
39000	-0.34308425773786355	60.0	0.11421860449489835	0.0	-2.631135940551758	0.04355768	2.7323937	-9.784425	[0.05502431]
40000	-0.3372988674572909	60.0	0.05629075166403305	0.0	-3.857994556427002	0.042890307	2.4462183	-10.121394	[0.04978703]
41000	-0.379685299967083	60.0	0.09501369411107995	0.0	-5.000463962554932	0.017351301	3.8646035	-10.343039	[0.04504911]
42000	-0.33064737126268523	60.0	0.05693644440037996	0.0	-6.328383922576904	0.03239906	4.46367	-10.771895	[0.04076252]
43000	-0.269168008574378	60.0	0.06406352119531313	0.0	-7.430840969085693	0.015329506	6.92583	-10.968269	[0.03688424]
44000	-0.2861997634277208	60.0	0.09596884151269688	0.0	-8.619105339050293	0.033110585	7.01573	-11.4836855	[0.03337478]
45000	-0.35465777788094877	60.0	0.11153469541812745	0.0	-9.662734985351562	0.044171114	7.993621	-11.734119	[0.03019868]
46000	-0.3246156158876291	60.0	0.08819587365601764	0.0	-10.757941246032715	0.02224382	11.6658	-12.089008	[0.02732515]
47000	-0.262458007093743	60.0	0.07121305976136659	0.0	-11.767105102539062	0.021032318	11.301964	-12.47849	[0.02472462]
48000	-0.28783284874670423	60.0	0.08971306604641265	0.0	-12.728096961975098	0.028327042	10.439511	-12.807894	[0.02237173]
