Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Value-network loss	Policy-network loss	Alpha loss	Log Pi
104000	-0.18424141827528004	40.0	0.023424185863527427	17.561321134812154	-10.911825632251592	0.10107701020136015	0.07888641567486397	7.0164696918039775	-1.2201352920957205	1.7256251775324492
105000	-0.19576342935993513	35.4	0.1229499806384657	22.059918404200864	-10.886667187962168	0.06706249504008485	0.03720691692023023	6.607926531265898	-1.4039927237140724	1.6849063336198395
106000	-0.24483054640745835	47.4	0.042554684650486035	9.687104830649869	-10.86458948458663	0.10513273866817996	0.03571913437511347	7.107401869716972	-1.790295644471434	1.5968873280251088
107000	-0.08509687440568471	17.6	0.12853674393779893	14.705101155721438	-10.87623861891425	0.2176326451556674	0.03990845066304294	5.81499401388598	-0.7229847541558161	1.838376004665197
108000	-0.19950517382483715	36.6	0.10045723728438417	20.58737477193243	-10.784544142068503	0.12409945031737869	0.06108347115158812	7.162785739482311	0.9338695772185919	2.2094679030104882
109000	-0.08192077998143635	29.4	0.17115028481060018	21.786234185833955	-10.719476220151549	2.1443312138344135	0.045029371409232945	7.002367415588502	0.008569330739684633	2.0019213844491905
110000	-0.19860207697196522	48.0	0.042681583881295	16.260381299342274	-10.706282709711848	2.644593789186886	0.06245811150479301	6.92111146779161	0.6211490809148983	2.1389532327496603
111000	-0.16154784502036423	32.6	0.07047628253079001	20.23462379190678	-10.625276220115978	0.12386110726893154	0.07206670961829245	6.022043706945137	1.375749237362954	2.3071898100491754
112000	-0.2213816811796978	50.4	0.03640441077640764	12.8	-10.569236921993452	0.6666154142431407	0.04138436935155676	6.221252225677824	-1.8555029330813717	1.5817494157296315
113000	-0.231639567179002	37.0	0.03814259755849637	14.463747785411636	-10.462121695832364	0.0943050521357185	0.03624268501893518	7.181367401737003	0.1849222234638228	2.0415417049292817
114000	-0.2937099281210133	56.4	0.10057053353630518	7.2	-10.304151639554545	0.09538416428657415	0.04286488972268146	6.594393139760138	-0.9204012023777358	1.7921595611291103
115000	-0.1710724927216633	32.0	0.05053074368809123	16.625281952496323	-10.379536880737785	0.0779330423213	0.03318281325557867	6.227563911823678	0.286731123629137	2.06513189413425
116000	0.004144078766307136	38.4	0.498816348740028	21.859551687992138	-10.299027010695026	0.08737788082887828	0.06876468838872238	6.473524785042271	1.294493494201427	2.295591761816596
117000	-0.11947935473265173	37.8	0.16779794692072567	19.260321908005587	-10.241657243924081	0.07352936874711005	0.03960404397256777	5.633958099131878	-0.11814950870512508	1.9731162723310949
118000	-0.19822657241254546	41.4	0.0335830071924083	16.19382598399773	-10.22770246164498	0.12436419400909841	0.030660646320612238	6.149209669675873	0.9085582472741935	2.205940563329616
119000	-0.1908840281009924	39.8	0.030800785433396934	15.587174214718972	-9.910276481699945	0.7982623454833081	0.07873423067429215	6.127772903071937	0.9611614026133691	2.2183960657115662
120000	-0.20549384763072376	30.2	0.11110427874306701	15.72768260107	-9.961954396814448	0.16969271085136942	0.030309124812221172	4.9862724956895494	-0.8907762168395349	1.7947211996060486
121000	-0.19505273306308007	35.0	0.021000388915919578	12.58570617804182	-10.047394155664982	0.39189500622853657	0.12868951842352427	5.506128781422534	-0.2875854836958139	1.934374430051262
122000	-0.14409498802277604	34.0	0.1286828199921483	17.977764043395386	-9.846115850418526	0.18250780567579644	0.0703455762847544	5.867480736674802	-0.12903818301262662	1.9704315551998421
123000	-0.20075389023937248	33.0	0.045906668176388096	14.587666023048376	-9.865811256557176	1.4549946887134486	0.033655966895419526	5.134622771138422	0.31820714890207685	2.0731158132547556
124000	-0.2221778959760811	46.4	0.0702499412261911	17.692936443677176	-9.74000363600925	0.10802378647638089	0.05205456891717717	5.560228694173373	-0.9282971520774815	1.7871522502172075
125000	-0.15124310814989791	21.2	0.023768726058790605	7.0823724838503095	-9.712109121982017	1.098744279992829	0.03018059409043085	5.763047193142022	-0.4368875164324837	1.899503657271404
126000	-0.2095597192387022	39.2	0.052454871846981714	16.252999723128035	-9.446797625874208	0.8674822511541516	0.06901264934422412	4.522749562275511	-2.1036556984643733	1.5144114868414567
127000	-0.1548317286379283	23.6	0.044004747567686714	9.13454979733539	-9.42970809097639	0.16309795258879684	0.030441137282587696	5.134690055502335	-0.676138250361058	1.8457015624116606
128000	-0.2332667727510273	45.0	0.046295702997129554	13.914021704740868	-9.40959419529309	0.20811979724385915	0.029099031622532218	4.967367234480495	0.8338402084318801	2.190056618534356
129000	-0.18167793913113828	33.0	0.034629598928025127	15.987495113369073	-9.436223699585138	0.4579808838915621	0.031318967099006986	5.401606934805823	-1.0455385778960586	1.7608080142407867
130000	0.045050063444799796	30.2	0.47812625365381195	19.82321870938219	-9.325308763043486	1.6050588500271719	0.028103282844261543	5.139561900973163	-0.6278751537069742	1.8557978023056712
131000	-0.20254453894485286	37.4	0.09127296698076254	17.906423428479513	-9.32029440225314	0.3023466811619353	0.03562562398715713	5.27993103267484	-0.29581113690899297	1.9321257523623216
132000	-0.19770524772478365	42.0	0.03151319933744648	15.697133496278868	-9.335418612852726	0.35763319552845735	0.05104522568645941	5.337729744123605	-1.3523842877278476	1.689285867326745
133000	-0.07077635758731574	27.8	0.24401008609497402	18.850994668717085	-9.24735819794725	0.46654670483057054	0.07623042291571588	5.8579988447032125	-0.31854498642763573	1.9270134925322808
134000	0.01631728945663375	40.0	0.492301030225766	22.369622258768697	-9.274361107725344	0.10065406259853531	0.049157845271058445	4.711483516720385	0.31936750204387476	2.073261467373542
135000	-0.1910308151033641	38.8	0.027150349612702775	12.544321424453376	-9.168851829840467	0.12418755183210346	0.04163462701795631	5.236990491811377	-0.026575399571785147	1.9939651319294116
136000	-0.20075673486606976	41.8	0.0248323396944546	11.805083650698965	-9.182657096794129	0.20688998961590188	0.045359340972824236	5.338559280643379	-0.4282820849711473	1.9017943543633347
137000	-0.21306402311789344	51.2	0.025094692862783503	11.232096865679177	-9.10733017116743	0.5829321226366612	0.03069227241465454	6.187810378324793	-0.38499650382834366	1.9125655233210295
138000	0.012793234025036671	39.2	0.49525011396800195	23.978323544401515	-9.139780938466485	0.4398565031707553	0.02805556289189113	4.453676686430124	-0.6030871748073718	1.8627673643874814
139000	-0.20779730909921718	42.4	0.042354768238973314	13.514436725220923	-9.065751117667427	0.4605887921985911	0.04725491245411179	4.554196274630023	-0.9734254363837953	1.7770090685649993
140000	-0.1975379195122986	45.0	0.09060092155382067	20.11964214393487	-8.978517626069186	0.09001778898956334	0.03464037144655695	5.286844096312568	0.6080421275525006	2.139751722283679
141000	-0.20475066416625523	47.8	0.01685129516266765	11.070682002478438	-9.035799541603664	0.08987051519207297	0.04133223781641505	5.25811721387111	0.785208802968933	2.1821619992420054
142000	-0.1635813353466292	28.6	0.0531729428948367	17.760630619434657	-8.991821566203042	0.5321424754815136	0.05831075475130181	5.187744826446873	-1.0637865469250987	1.7535406067954835
143000	-0.1874321533255378	40.2	0.03971699073921885	17.554486605993354	-8.964626524854785	0.07530851287121079	0.040444756275081664	4.101528224379948	-1.0461574037325825	1.7577085686438751
144000	-0.23400914856116845	44.0	0.03508001101032018	9.838699100999074	-8.885762872634897	0.1006790590491133	0.03178514755981769	4.287400322187389	0.220042071959498	2.0510483786666214
145000	-0.16720073787135098	29.2	0.0367176905318718	16.53360214835231	-8.959512071822058	0.13085481272928487	0.10238503276411946	5.787438078202193	-1.3911571771846665	1.6781982282622396
146000	-0.18452435078086335	34.4	0.07094128761216315	16.49969696691427	-8.834779011736263	0.10900701706040473	0.05796888239352696	5.554584244718557	-0.251370097068883	1.9418300148913512
147000	-0.19855246340390995	41.2	0.05559786129168762	15.917286200857232	-8.957681732527105	0.47112824483194193	0.03309380525242141	4.820380362785226	-0.5806676524346667	1.8659140376893926
148000	-0.19143232598378718	38.0	0.013363034073094932	11.865917579353061	-8.791971717568172	0.4507975312914305	0.033034327923160564	3.6185235399269216	-0.5157731193488905	1.8811987220293998
