Averaged Steps	Averaged Rewards	Cumulative Successes	Policy update	Number of episodes	Sampling time (s)	Epsilon threshold	Gradient update	Updates target network	Average q-value evaluation
1500.0	97.36	0	0	13	224.4141812324524	0.5517744976062074	1061	0	0.09061844646930695
1500.0	97.36	0	0	13	224.4141812324524	0.5517744976062074	1092	0	0.0899818167090416
1500.0	97.36	0	0	13	224.4141812324524	0.5517744976062074	1124	0	0.0878138616681099
1500.0	97.36	0	0	13	224.4141812324524	0.5517744976062074	1155	0	0.09521567076444626
1500.0	97.36	0	0	13	224.4141812324524	0.5517744976062074	1186	0	0.09200258553028107
1500.0	97.36	0	0	13	224.4141812324524	0.5517744976062074	1217	0	0.08937571197748184
1500.0	97.36	0	0	13	224.4141812324524	0.5517744976062074	1248	0	0.08784694224596024
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	1280	0	0.10248793661594391
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	1311	0	0.1058381199836731
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	1342	0	0.10446704924106598
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	1373	0	0.10307984799146652
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	1404	0	0.10897725075483322
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	1436	0	0.10622935742139816
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	1467	0	0.10266715288162231
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	1498	0	0.10301317274570465
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	1529	1	0.18870411813259125
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	1560	1	0.18536211550235748
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	1592	1	0.18371059000492096
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	1623	1	0.19304491579532623
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	1654	1	0.19012700021266937
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	1685	1	0.19514118134975433
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	1716	1	0.19413137435913086
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	1748	1	0.19051659107208252
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	1779	1	0.18953882157802582
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	1810	1	0.1837448924779892
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	1841	1	0.19229288399219513
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	1872	1	0.1942375749349594
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	1904	1	0.18483997881412506
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	1935	1	0.1825980693101883
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	1966	1	0.18943475186824799
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	1997	1	0.1873406022787094
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	2028	1	0.19235830008983612
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	2060	1	0.18993090093135834
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	2091	1	0.1849573701620102
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	2122	1	0.18797622621059418
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	2153	1	0.18742580711841583
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	2184	1	0.18642209470272064
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	2216	1	0.1837141066789627
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	2247	1	0.19255807995796204
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	2278	1	0.19051697850227356
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	2309	1	0.18508481979370117
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	2340	1	0.18316148221492767
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	2372	1	0.18912650644779205
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	2403	1	0.18667782843112946
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	2434	1	0.1954505294561386
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	2465	1	0.18880318105220795
1500.0	122.25	0	1	13	183.8976686000824	0.3551252458591764	2496	1	0.1872434765100479
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	2528	1	0.17397509515285492
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	2559	1	0.17320524156093597
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	2590	1	0.17743630707263947
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	2621	1	0.17850449681282043
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	2652	1	0.17218933999538422
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	2684	1	0.180634543299675
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	2715	1	0.17629054188728333
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	2746	1	0.17200756072998047
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	2777	1	0.174759641289711
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	2808	1	0.17900876700878143
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	2840	1	0.17103932797908783
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	2871	1	0.17125152051448822
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	2902	1	0.1737147718667984
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	2933	1	0.17309866845607758
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	2964	1	0.18025623261928558
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	2996	1	0.17394305765628815
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	3027	2	0.24376729130744934
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	3058	2	0.24393890798091888
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	3089	2	0.24322889745235443
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	3120	2	0.24296198785305023
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	3152	2	0.24332650005817413
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	3183	2	0.23816929757595062
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	3214	2	0.23833464086055756
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	3245	2	0.23904016613960266
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	3276	2	0.23505686223506927
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	3308	2	0.24049249291419983
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	3339	2	0.24400340020656586
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	3370	2	0.24219679832458496
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	3401	2	0.2544879615306854
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	3432	2	0.2351350635290146
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	3464	2	0.23579929769039154
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	3495	2	0.23668096959590912
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	3526	2	0.23567984998226166
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	3557	2	0.2392856925725937
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	3588	2	0.23217163980007172
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	3620	2	0.23724673688411713
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	3651	2	0.24191103875637054
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	3682	2	0.24463751912117004
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	3713	2	0.24100764095783234
1500.0	98.76	0	2	14	189.57265973091125	0.24407384971836193	3744	2	0.2358677238225937
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	3776	2	0.24264314770698547
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	3807	2	0.24143631756305695
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	3838	2	0.24421678483486176
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	3869	2	0.2361728996038437
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	3900	2	0.2427741140127182
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	3932	2	0.23719726502895355
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	3963	2	0.24902477860450745
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	3994	2	0.25193890929222107
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4025	2	0.24940167367458344
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4056	2	0.24009445309638977
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4088	2	0.23882833123207092
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4119	2	0.2455141544342041
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4150	2	0.2516430914402008
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4181	2	0.24206700921058655
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4212	2	0.2508842349052429
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4244	2	0.24487558007240295
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4275	2	0.24689112603664398
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4306	2	0.23786108195781708
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4337	2	0.2469773143529892
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4368	2	0.23937366902828217
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4400	2	0.24034403264522552
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4431	2	0.2435840219259262
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4462	2	0.24142900109291077
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4493	2	0.2415149062871933
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4524	3	0.3098030388355255
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4556	3	0.3083515465259552
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4587	3	0.3044164478778839
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4618	3	0.3030453026294708
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4649	3	0.30728253722190857
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4680	3	0.3035566806793213
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4712	3	0.3046899139881134
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4743	3	0.3138999044895172
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4774	3	0.31768324971199036
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4805	3	0.30060556530952454
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4836	3	0.30515339970588684
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4868	3	0.30847814679145813
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4899	3	0.3010146915912628
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4930	3	0.305008202791214
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4961	3	0.30808690190315247
1500.0	100.6	0	3	13	214.58828949928284	0.1813611138433815	4992	3	0.3122829496860504
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5024	3	0.30366870760917664
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5055	3	0.3004002869129181
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5086	3	0.3063099682331085
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5117	3	0.30924251675605774
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5148	3	0.301182359457016
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5180	3	0.30585572123527527
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5211	3	0.30642566084861755
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5242	3	0.2978992164134979
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5273	3	0.31266477704048157
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5304	3	0.30322667956352234
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5336	3	0.29771688580513
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5367	3	0.31197407841682434
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5398	3	0.2982737720012665
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5429	3	0.3038574159145355
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5460	3	0.29484066367149353
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5492	3	0.2974069118499756
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5523	3	0.2983252704143524
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5554	3	0.3012271821498871
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5585	3	0.3038751482963562
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5616	3	0.2989194095134735
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5648	3	0.2984640300273895
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5679	3	0.3028271496295929
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5710	3	0.3023686408996582
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5741	3	0.30584853887557983
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5772	3	0.2982518970966339
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5804	3	0.31289663910865784
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5835	3	0.30615442991256714
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5866	3	0.30373069643974304
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5897	3	0.3053368926048279
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5928	3	0.30648621916770935
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5960	3	0.3046431243419647
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	5991	3	0.3051718771457672
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	6022	4	0.37517860531806946
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	6053	4	0.3642561733722687
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	6084	4	0.3737137019634247
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	6116	4	0.3813278377056122
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	6147	4	0.3711851239204407
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	6178	4	0.3769872486591339
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	6209	4	0.37310150265693665
1500.0	97.14	0	4	13	206.62095761299133	0.14594084473180557	6240	4	0.3721184730529785
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	6272	4	0.3723807632923126
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	6303	4	0.3801112473011017
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	6334	4	0.3753361403942108
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	6365	4	0.37309929728507996
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	6396	4	0.372940331697464
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	6428	4	0.37412402033805847
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	6459	4	0.3773629367351532
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	6490	4	0.36770179867744446
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	6521	4	0.37323907017707825
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	6552	4	0.3772449195384979
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	6584	4	0.3867400288581848
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	6615	4	0.3752696216106415
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	6646	4	0.38295742869377136
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	6677	4	0.38057854771614075
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	6708	4	0.37462034821510315
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	6740	4	0.3733785152435303
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	6771	4	0.37485912442207336
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	6802	4	0.38023802638053894
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	6833	4	0.3748915195465088
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	6864	4	0.3789348304271698
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	6896	4	0.3741552531719208
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	6927	4	0.3739233613014221
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	6958	4	0.3715832233428955
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	6989	4	0.38213038444519043
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	7020	4	0.3959011137485504
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	7052	4	0.3752126395702362
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	7083	4	0.38718199729919434
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	7114	4	0.3725188076496124
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	7145	4	0.37418508529663086
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	7176	4	0.3737335801124573
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	7208	4	0.370286762714386
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	7239	4	0.37841230630874634
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	7270	4	0.3728978931903839
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	7301	4	0.38074949383735657
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	7332	4	0.3745883107185364
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	7364	4	0.3728995621204376
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	7395	4	0.3751203715801239
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	7426	4	0.3728146553039551
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	7457	4	0.37291795015335083
1500.0	100.96	0	5	14	185.56407976150513	0.1259436275603953	7488	4	0.37737730145454407
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	7520	5	0.4597000777721405
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	7551	5	0.46254441142082214
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	7582	5	0.45854806900024414
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	7613	5	0.455454558134079
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	7644	5	0.45885515213012695
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	7676	5	0.4565737843513489
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	7707	5	0.4745804965496063
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	7738	5	0.4643069803714752
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	7769	5	0.46802860498428345
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	7800	5	0.4625905156135559
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	7832	5	0.4648289680480957
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	7863	5	0.45654016733169556
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	7894	5	0.47180792689323425
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	7925	5	0.4553479850292206
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	7956	5	0.4702856242656708
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	7988	5	0.4531319737434387
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	8019	5	0.46207842230796814
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	8050	5	0.46134716272354126
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	8081	5	0.4615034759044647
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	8112	5	0.46105772256851196
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	8144	5	0.4615538716316223
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	8175	5	0.4558124244213104
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	8206	5	0.4577668309211731
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	8237	5	0.4682435691356659
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	8268	5	0.45714789628982544
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	8300	5	0.46294355392456055
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	8331	5	0.4573688209056854
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	8362	5	0.46223369240760803
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	8393	5	0.4598122239112854
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	8424	5	0.4568789601325989
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	8456	5	0.46000930666923523
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	8487	5	0.46372491121292114
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	8518	5	0.45689088106155396
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	8549	5	0.4694886803627014
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	8580	5	0.4638057351112366
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	8612	5	0.45884376764297485
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	8643	5	0.46756240725517273
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	8674	5	0.46472880244255066
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	8705	5	0.45869213342666626
1500.0	109.6	0	6	13	184.96454668045044	0.11465083663397517	8736	5	0.45747920870780945
1500.0	107.24	0	7	13	229.4826111793518	0.10827359294978095	8768	5	0.4592842757701874
1500.0	107.24	0	7	13	229.4826111793518	0.10827359294978095	8799	5	0.458780437707901
1500.0	107.24	0	7	13	229.4826111793518	0.10827359294978095	8830	5	0.45878490805625916
1500.0	107.24	0	7	13	229.4826111793518	0.10827359294978095	8861	5	0.45500999689102173
1500.0	107.24	0	7	13	229.4826111793518	0.10827359294978095	8892	5	0.4560280442237854
1500.0	107.24	0	7	13	229.4826111793518	0.10827359294978095	8924	5	0.4536153972148895
1500.0	107.24	0	7	13	229.4826111793518	0.10827359294978095	8955	5	0.45045119524002075
1500.0	107.24	0	7	13	229.4826111793518	0.10827359294978095	8986	5	0.45850202441215515
1500.0	107.24	0	7	13	229.4826111793518	0.10827359294978095	9017	6	0.5276389718055725
1500.0	107.24	0	7	13	229.4826111793518	0.10827359294978095	9048	6	0.5190755724906921
1500.0	107.24	0	7	13	229.4826111793518	0.10827359294978095	9080	6	0.5298187136650085
1500.0	107.24	0	7	13	229.4826111793518	0.10827359294978095	9111	6	0.5255722403526306
1500.0	107.24	0	7	13	229.4826111793518	0.10827359294978095	9142	6	0.5317015051841736
1500.0	107.24	0	7	13	229.4826111793518	0.10827359294978095	9173	6	0.5211579203605652
1500.0	107.24	0	7	13	229.4826111793518	0.10827359294978095	9204	6	0.5345941185951233
1500.0	107.24	0	7	13	229.4826111793518	0.10827359294978095	9236	6	0.522882342338562
1500.0	107.24	0	7	13	229.4826111793518	0.10827359294978095	9267	6	0.5428969264030457
1500.0	107.24	0	7	13	229.4826111793518	0.10827359294978095	9298	6	0.5267831683158875
1500.0	107.24	0	7	13	229.4826111793518	0.10827359294978095	9329	6	0.5271865725517273
1500.0	107.24	0	7	13	229.4826111793518	0.10827359294978095	9360	6	0.5337547063827515
1500.0	107.24	0	7	13	229.4826111793518	0.10827359294978095	9392	6	0.5308250784873962
