Step	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Value-network loss	Policy-network loss	Alpha loss	Log Pi
34000	-0.6757847986345336	60.0	0.14135245681373096	0.0	-0.9999999999873502	0.9241928586506405	2.531132593290331e-12	0.9999999999592986	-63.25438486645332	-0.635260718368012
35000	-0.7159537120339595	60.0	0.2726412432118021	0.0	-0.9999999999885498	0.888951256516764	1.8566590473927507e-12	0.9999999999747555	-65.28925630258429	-0.6112600613749506
36000	-0.4878646819580412	60.0	0.17123625016002464	0.0	-0.999999999989376	0.9652359008629476	1.383624885188151e-12	0.9999999999802618	-67.31194937450294	-0.588639316039041
37000	-0.5954376708385138	60.0	0.3566394352582663	0.0	-0.9999999999899626	0.899772434268594	1.0524994662413453e-12	0.9999999999821769	-70.69011097616621	-0.6178768924274727
38000	-0.750356804615949	60.0	0.32326809203684786	0.0	-0.9999999999904038	0.8414527562628751	8.197641554400443e-13	0.9999999999830385	-73.00550102562579	-0.6071130656976425
39000	-0.5642042602967401	60.0	0.2633085993454187	0.0	-0.9999999999907705	0.9057818314647033	6.546074199641664e-13	0.9999999999834926	-76.64854112345589	-0.6428572443218952
40000	-0.633983603849477	60.0	0.20389555794988928	0.0	-0.9999999999911204	0.9470180266053314	5.35696699905707e-13	0.9999999999839159	-77.78755137784016	-0.592721889005875
41000	-0.618012082595219	60.0	0.2153283761061049	0.0	-0.9999999999915069	0.9244759795030766	4.48493191379999e-13	0.999999999984443	-79.69917737627402	-0.5707618383793515
42000	-0.6622305445415251	60.0	0.1765507577107775	0.0	-0.9999999999919826	0.8599613161220898	3.8318963598072993e-13	0.9999999999851965	-81.70654487526024	-0.5531612159762126
43000	-0.4728086742176094	60.0	0.06056192194266937	0.0	-0.999999999992593	0.8644356966921207	3.332005467427618e-13	0.9999999999862608	-88.20617594839348	-0.6727630307666412
44000	-0.5990824677210742	60.0	0.2992784279329339	0.0	-0.9999999999933625	0.9013207072093172	2.9409673060643643e-13	0.9999999999876755	-88.85311382659	-0.6131618119248219
45000	-0.7296504892996163	60.0	0.36668665248573235	0.0	-0.9999999999942691	0.903182082841886	2.628766499594433e-13	0.9999999999893892	-92.99955829791263	-0.6569912343330959
46000	-0.5609448625804054	60.0	0.37350275300402763	0.0	-0.9999999999952431	0.9181805470195286	2.374808340738036e-13	0.9999999999912574	-94.30632434667632	-0.619492715451847
47000	-0.5604988783161423	60.0	0.1882671434940021	0.0	-0.9999999999961884	1.013635458455103	2.1647376225787618e-13	0.9999999999930809	-95.69575744102801	-0.586254766596027
48000	-0.4995484478483411	60.0	0.37094410521146387	0.0	-0.9999999999970073	0.9263464119899554	1.9883704804601903e-13	0.9999999999946604	-99.66475742438121	-0.6226722609330454
49000	-0.5581305189805387	60.0	0.2843364804284003	0.0	-0.9999999999976613	0.9868500662693973	1.8383489216811657e-13	0.9999999999959207	-100.51300129457769	-0.5771420003350696
50000	-0.6688329058105793	60.0	0.22225260010039075	0.0	-0.9999999999981489	0.8617256384515486	1.709259362557071e-13	0.9999999999968544	-104.20873676364208	-0.6051327056298013
51000	-0.5007154644167925	60.0	0.25881448726380163	0.0	-0.9999999999985048	0.9840838993566758	1.5970486874976705e-13	0.9999999999975312	-108.53274720611236	-0.6470689988167425
52000	-0.7195949191665882	60.0	0.2422490151423869	0.0	-0.9999999999987633	0.8944580796426365	1.4986319813219143e-13	0.9999999999980148	-110.6670890974515	-0.6348385576082543
53000	-0.5545673546480177	60.0	0.21776473936105595	0.0	-0.9999999999989518	0.8469948213242481	1.4116249884065953e-13	0.9999999999983642	-112.74971305794801	-0.62199237689905
54000	-0.5688022477783934	60.0	0.24406070596514143	0.0	-0.9999999999990918	0.815700367269922	1.3341587161589627e-13	0.9999999999986197	-115.81212556656355	-0.6320075074701667
55000	-0.744223090297817	60.0	0.21846764908317706	0.0	-0.9999999999991985	0.9027789619263837	1.264748916869358e-13	0.9999999999988115	-119.18887481184872	-0.6485502826870573
56000	-0.8526527333521006	60.0	0.18173150279991002	0.0	-0.9999999999992828	1.0087396968711757	1.2022027608858632e-13	0.9999999999989597	-122.87549552647067	-0.6711381985810292
57000	-0.4925594536655515	60.0	0.2124202270983898	0.0	-0.9999999999993503	0.8031959891042351	1.145551113123125e-13	0.9999999999990765	-126.27204753039958	-0.6865865402113195
58000	-0.47679482566703235	60.0	0.2773442531522514	0.0	-0.9999999999994064	0.7794099605662259	1.0939986925180936e-13	0.9999999999991703	-126.25905491900852	-0.6303405364945504
59000	-0.47234175741878526	60.0	0.2883999999402818	0.0	-0.9999999999994519	0.7765486804102073	1.046886898167024e-13	0.9999999999992469	-130.29402239616775	-0.6590235921649574
60000	-0.6432477233302769	60.0	0.26457719216213005	0.0	-0.9999999999994906	0.8096860210987673	1.0036657422771046e-13	0.9999999999993107	-131.8372187877697	-0.6366932801672319
61000	-0.7666135963289451	60.0	0.33161532756983464	0.0	-0.9999999999995239	0.8852837143471396	9.638723998106421e-14	0.9999999999993645	-134.42444938608705	-0.6357258078048491
62000	-0.5765396045235975	60.0	0.22748014910351536	0.0	-0.9999999999995528	0.8165377138717329	9.271146270084706e-14	0.9999999999994108	-137.68004334251611	-0.6476618699601602
63000	-0.674644187387406	60.0	0.17157633522378574	0.0	-0.9999999999995786	1.0269868450654158	8.930578163559477e-14	0.9999999999994506	-141.0498138051269	-0.6612616934319325
64000	-0.6148678818958278	60.0	0.3161349737564587	0.0	-0.9999999999996011	0.9383675718900248	8.614147948651033e-14	0.9999999999994854	-143.44223058511477	-0.6562968839066486
65000	-0.38815863190245814	60.0	0.29511856604198394	0.0	-0.9999999999996212	0.8026457493516841	8.319377070404721e-14	0.999999999999516	-147.8729251890852	-0.6885574291975334
66000	-0.7144651640849784	60.0	0.11908458374802608	0.0	-0.9999999999996391	0.9349379968795877	8.044115096367685e-14	0.9999999999995433	-145.98589699728956	-0.6068784096643169
67000	-0.6207268646178326	60.0	0.2165529872011577	0.0	-0.9999999999996554	0.7975834462970868	7.786487152632022e-14	0.9999999999995675	-151.26287398899927	-0.6537355193857446
68000	-0.5530364562538641	60.0	0.2876038980800364	0.0	-0.99999999999967	0.8080790973258422	7.544851173395035e-14	0.9999999999995892	-153.52676252912937	-0.647016628973643
69000	-0.696742400652961	60.0	0.23993209117730163	0.0	-0.9999999999996838	0.9208848397208238	7.317762848682473e-14	0.9999999999996091	-155.4693872919326	-0.635075383119013
70000	-0.4883140101401337	60.0	0.218817983484938	0.0	-0.9999999999996959	0.8247192753635171	7.103946705318207e-14	0.999999999999627	-157.90465620558092	-0.6317397524123182
71000	-0.6401172928135737	60.0	0.2771142522332343	0.0	-0.9999999999997083	0.7847746750034859	6.902272150847012e-14	0.9999999999996434	-159.42080765175547	-0.6134588049791851
72000	-0.5666972612668738	60.0	0.33709751047270836	0.0	-0.999999999999719	0.7709236740856682	6.711733475503588e-14	0.9999999999996584	-165.66940762092636	-0.6721173064230146
73000	-0.5202926993631196	60.0	0.31406273645762844	0.0	-0.9999999999997287	0.9261612910843848	6.531433054680088e-14	0.999999999999672	-168.90984982444303	-0.6811267475823163
74000	-0.6472733733092708	60.0	0.3630614142486691	0.0	-0.9999999999997373	0.9777654670566374	6.360567222145338e-14	0.9999999999996848	-166.1122074828795	-0.5955258289076679
75000	-0.5191970196081779	60.0	0.2551014712875589	0.0	-0.9999999999997456	0.9977893316874722	6.198414279885225e-14	0.9999999999996966	-171.65422854700992	-0.6408463741739452
76000	-0.5964321443209809	60.0	0.3235038261121441	0.0	-0.9999999999997539	0.9299654631092233	6.044324322376584e-14	0.9999999999997075	-176.48437950544604	-0.6740249148377557
77000	-0.587635935077033	60.0	0.3061718551571077	0.0	-0.9999999999997616	0.8850652618228002	5.897710498504822e-14	0.9999999999997177	-176.25274458121413	-0.6306712298328236
78000	-0.737641738241147	60.0	0.2068200668043261	0.0	-0.9999999999997687	0.8434622256865574	5.758041572724639e-14	0.9999999999997271	-179.80159383466236	-0.6441968599326784
79000	-0.5884681828249083	60.0	0.3751467512289315	0.0	-0.999999999999775	0.6896838185747994	5.6248354824791266e-14	0.999999999999736	-180.91584208666762	-0.6220142431087625
80000	-0.5556566495579964	60.0	0.13167430966615135	0.0	-0.9999999999997812	0.7852305330883445	5.4976537540035175e-14	0.9999999999997443	-182.90196614190137	-0.6129421882181377
81000	-0.37427789100182063	60.0	0.16384824961120076	0.0	-0.9999999999997871	0.9252603591592322	5.376096726398407e-14	0.9999999999997521	-185.5154821753581	-0.6129494283677139
82000	-0.6503848809511515	60.0	0.18452526058510735	0.0	-0.9999999999997926	0.9731801577256899	5.2597993085367485e-14	0.9999999999997594	-186.41049680298013	-0.5890898221349146
83000	-0.6652860277654642	60.0	0.2760542760156744	0.0	-0.9999999999997977	0.8127960531637405	5.14842734984631e-14	0.9999999999997663	-192.45299045831695	-0.6364073617480436
84000	-0.43967171585710735	60.0	0.21155953292766147	0.0	-0.9999999999998033	0.9432516446125814	5.041674416955956e-14	0.9999999999997728	-189.20098656040742	-0.5568518081362177
85000	-0.5514210053211082	60.0	0.3951755848222044	0.0	-0.999999999999808	0.812423618231882	4.9392589724034657e-14	0.9999999999997791	-200.04493832591413	-0.6673475166683689
86000	-0.6343009598452058	60.0	0.20217860644624816	0.0	-0.9999999999998122	0.6265049421981841	4.840921914460988e-14	0.999999999999785	-199.32230980794176	-0.6227541225924692
87000	-0.8672350234991011	60.0	0.26201232406168157	0.0	-0.9999999999998167	0.9012337163282393	4.74642437187077e-14	0.9999999999997905	-204.40222852551307	-0.6546798729760417
88000	-0.10892495001920546	48.2	0.5672773034931643	23.599999999999994	-0.999999999999821	1.0216349645770075	4.65554577158184e-14	0.9999999999997958	-203.10664945546895	-0.6040271731297737
89000	-0.4954187862759154	60.0	0.09026898711039544	0.0	-0.9999999999998247	0.9204285136934176	4.568082118592882e-14	0.9999999999998008	-208.83645367200393	-0.6436045992686406
90000	-0.6583360751231744	60.0	0.2918794067203008	0.0	-0.9999999999998285	0.8228323774813235	4.483844465293785e-14	0.9999999999998056	-210.56194062503772	-0.6321291839221788
91000	-0.6397498493892789	60.0	0.27918245719676965	0.0	-0.9999999999998327	0.9086832047542692	4.402657555714183e-14	0.9999999999998102	-213.19770517589632	-0.6321740667625697
92000	-0.5342776052195376	60.0	0.23615092725595824	0.0	-0.9999999999998356	0.9483583026185015	4.3243586067204296e-14	0.9999999999998145	-209.9784222851116	-0.5608285010020684
93000	-0.648424869127348	60.0	0.1736936747792067	0.0	-0.9999999999998388	0.8255171070064589	4.248796197954553e-14	0.9999999999998186	-216.53374882215658	-0.6089509023628416
94000	-0.6034199261663156	60.0	0.27348394270361087	0.0	-0.9999999999998423	0.7599399381928318	4.17582933201513e-14	0.9999999999998226	-223.9866310690203	-0.66662619039553
95000	-0.7527679982836837	60.0	0.1732878416491126	0.0	-0.9999999999998451	0.8639837260943528	4.1053265249541744e-14	0.9999999999998264	-222.55729038253816	-0.6184489172750168
96000	-0.5439329016780077	60.0	0.2782075454567076	0.0	-0.9999999999998477	1.077422198607865	4.037165024845461e-14	0.99999999999983	-227.39280720846682	-0.6442330705730062
97000	-0.5485666568183946	60.0	0.35677928020289457	0.0	-0.999999999999851	0.7110037623733555	3.9712301116016e-14	0.9999999999998336	-230.37792444921882	-0.6481570445664419
98000	-0.703346156837621	60.0	0.24459208263563528	0.0	-0.999999999999854	0.9275760515393299	3.90741442603406e-14	0.9999999999998369	-229.56941050628012	-0.6088894164728851
99000	-0.7018025030646207	60.0	0.3228912494840401	0.0	-0.9999999999998566	0.7977407163426673	3.8456174062740716e-14	0.9999999999998401	-236.0771677653156	-0.6527025301648561
100000	-0.7089251603128728	60.0	0.27396463485375533	0.0	-0.9999999999998583	0.936143814082778	3.7857447618549535e-14	0.9999999999998432	-235.64607998739888	-0.6184447115170784
101000	-0.5469677026235793	60.0	0.14891199260814192	0.0	-0.9999999999998613	0.7827495308057825	3.727707975486443e-14	0.9999999999998462	-241.87933078083802	-0.6581733002292309
102000	-0.573375005638358	60.0	0.21697597860553255	0.0	-0.9999999999998637	0.8630136979690755	3.671423879982299e-14	0.999999999999849	-241.86605237711393	-0.6291279619216119
103000	-0.6995895445908026	60.0	0.29731817830620716	0.0	-0.9999999999998654	0.9644761280912373	3.616814257419704e-14	0.9999999999998518	-242.6986251883384	-0.6098236402337965
104000	-0.7997309125996337	60.0	0.36558059964615064	0.0	-0.9999999999998684	0.9847275007977446	3.5638054765936144e-14	0.9999999999998544	-252.7912060295443	-0.6894257502532399
105000	-0.7224801947860745	60.0	0.4050286371964131	0.0	-0.99999999999987	0.8797211388422501	3.5123281594128725e-14	0.999999999999857	-253.1764778539474	-0.6651683795724654
106000	-0.5808579334422863	60.0	0.36622361972443807	0.0	-0.9999999999998723	0.7574726669836707	3.4623168810286676e-14	0.9999999999998596	-256.2810725642496	-0.6697506649995462
107000	-0.6283139304831502	60.0	0.2635902985283664	0.0	-0.9999999999998743	0.7696108969768479	3.4137098930613807e-14	0.9999999999998619	-256.8801836140665	-0.6484265858512548
108000	-0.5774265175921565	60.0	0.26935605357388115	0.0	-0.9999999999998761	0.7765401916021656	3.3664488592261285e-14	0.9999999999998642	-255.65666442886615	-0.6089045676708753
109000	-0.5038542060731185	60.0	0.2603171519002678	0.0	-0.9999999999998782	1.030771408043985	3.320478635629885e-14	0.9999999999998664	-264.6073225351447	-0.6729691206159327
110000	-0.5986507015097867	60.0	0.31934587858444896	0.0	-0.9999999999998797	0.8721896332118657	3.275747058402044e-14	0.9999999999998687	-260.5762688976239	-0.6059314844344825
111000	-0.6434104864431829	60.0	0.21145745006284322	0.0	-0.9999999999998818	0.8053262563571557	3.2322047217053524e-14	0.9999999999998708	-265.6321375554625	-0.6301864660893335
112000	-0.5553717567108511	60.0	0.3766706146273617	0.0	-0.9999999999998832	0.8642043916152664	3.189804818372441e-14	0.9999999999998728	-266.73882202030023	-0.6152551112268982
113000	-0.6247588059078388	60.0	0.33384626186304545	0.0	-0.9999999999998853	0.7689146804296256	3.1485029768869604e-14	0.9999999999998748	-270.9305783042453	-0.6305621200564224
114000	-0.6050146569745489	60.0	0.09055641620529929	0.0	-0.9999999999998865	0.7317591940616798	3.10825707679774e-14	0.9999999999998767	-277.55505222132746	-0.6689867387191875
115000	-0.8604271232327223	60.0	0.18745856429416882	0.0	-0.9999999999998885	0.7130862857332672	3.0690271306436295e-14	0.9999999999998784	-276.929333695851	-0.6376087021200814
116000	-0.5763567022002325	60.0	0.2579295739254422	0.0	-0.9999999999998898	0.950937363358128	3.0307751545268893e-14	0.9999999999998802	-283.2219076958328	-0.6720982689311721
117000	-0.6926379060220529	60.0	0.28004602396966294	0.0	-0.9999999999998913	0.8239808673184861	2.9934650283648874e-14	0.999999999999882	-283.5608137217619	-0.6502924926211493
118000	-0.6726335655556364	60.0	0.1819243992537055	0.0	-0.9999999999998931	0.9019375170607776	2.957062377869096e-14	0.9999999999998836	-284.6549299101126	-0.6358865183883108
119000	-0.4261354907385841	60.0	0.12189426384456097	0.0	-0.9999999999998939	0.8963161137839417	2.921534504830014e-14	0.9999999999998853	-290.66455095083734	-0.6668359734349587
120000	-0.5651649644898278	60.0	0.2874040710209157	0.0	-0.9999999999998956	0.970737121728005	2.886850239544994e-14	0.9999999999998869	-293.15738031455305	-0.6652499171001859
121000	-0.5586562335713094	60.0	0.2887691717201137	0.0	-0.9999999999998969	0.9197076105094872	2.8529798909148774e-14	0.9999999999998884	-292.73680338783356	-0.6374590255521462
122000	-0.7657760844197457	60.0	0.2864009745513301	0.0	-0.9999999999998981	0.8837474283602803	2.81989514222382e-14	0.99999999999989	-293.66714440263803	-0.6222174168726007
123000	-0.6358634005691506	60.0	0.1994549950451565	0.0	-0.9999999999998995	0.7079291138817292	2.7875689695548417e-14	0.9999999999998914	-303.3503280284141	-0.684713754119352
124000	-0.5360461859122307	60.0	0.09775341744065284	0.0	-0.9999999999999007	0.657712819414657	2.755975583441297e-14	0.9999999999998929	-300.0269192143775	-0.6320160638639054
125000	-0.359680631005619	60.0	0.21025745426189202	0.0	-0.999999999999902	0.8400953536350925	2.7250903421720624e-14	0.9999999999998942	-303.263611065869	-0.6372682130897221
126000	-0.630304779154365	60.0	0.26970082511590854	0.0	-0.9999999999999031	0.8851394082918637	2.6948897020744168e-14	0.9999999999998955	-298.6744551032774	-0.5749797972605042
127000	-0.6622480696227052	60.0	0.3090468143060643	0.0	-0.9999999999999041	0.8699861735802261	2.665351144968443e-14	0.9999999999998969	-304.1275700974738	-0.5995802903289476
128000	-0.6816708953106809	60.0	0.2739618178822976	0.0	-0.9999999999999052	0.838537375742912	2.63645314206098e-14	0.9999999999998982	-315.22892618366836	-0.6716473272457777
129000	-0.7046581225162563	60.0	0.1446508611871957	0.0	-0.9999999999999063	0.9782174777339578	2.608175073197792e-14	0.9999999999998994	-318.5139099120629	-0.6768028571877152
130000	-0.7397560529133174	60.0	0.35933161520113216	0.0	-0.9999999999999075	0.8693489922773125	2.5804972068997712e-14	0.9999999999999006	-313.690885119574	-0.6142918260893737
131000	-0.5213091647173947	60.0	0.2476781421311886	0.0	-0.9999999999999081	0.7546195403785081	2.5534006244777324e-14	0.9999999999999017	-316.37950851682285	-0.6149096461582295
132000	-0.7853531940554541	60.0	0.20581912499045388	0.0	-0.9999999999999091	0.8407788473680946	2.5268672169435453e-14	0.999999999999903	-321.16056520505424	-0.6326735613055327
133000	-0.540990376298163	60.0	0.3284339943496925	0.0	-0.9999999999999108	0.8531759824230694	2.5008795973868914e-14	0.9999999999999041	-315.9247495794576	-0.5686946547682648
134000	-0.6278533362264633	60.0	0.26664026942753105	0.0	-0.9999999999999114	0.8678542514342522	2.4754210982770755e-14	0.9999999999999052	-321.90617725475784	-0.5962196278088969
135000	-0.5596959409697633	60.0	0.1845385418004438	0.0	-0.9999999999999123	0.7499492721988046	2.4504757268174753e-14	0.9999999999999063	-325.20444048227694	-0.601846574523349
136000	-0.5173410649673957	60.0	0.3394197540260364	0.0	-0.9999999999999134	0.7408245354098639	2.4260281185180518e-14	0.9999999999999073	-324.23878248722247	-0.5735329493517318
137000	-0.5965423437404278	60.0	0.16008049311600792	0.0	-0.9999999999999144	0.8540267872970321	2.402063523390002e-14	0.9999999999999083	-330.80271096730996	-0.6049549827707376
138000	-0.6127233586061377	60.0	0.3180763574125465	0.0	-0.999999999999915	0.862427024660647	2.3785677675482043e-14	0.9999999999999093	-340.31180655680447	-0.6589032688972437
139000	-0.6060999077157951	60.0	0.2507053654919942	0.0	-0.9999999999999158	0.835304805801512	2.3555272246016275e-14	0.9999999999999103	-334.07053055468026	-0.5898894837753148
140000	-0.3483817017632068	48.2	0.70198934382567	23.599999999999994	-0.999999999999917	0.9594677040479621	2.332928789386858e-14	0.9999999999999113	-339.69451966403585	-0.6132135883301078
141000	-0.6948725114539858	60.0	0.23575104361894123	0.0	-0.999999999999918	0.955387144245605	2.310759865507005e-14	0.9999999999999122	-346.46982838090116	-0.6449699025556818
142000	-0.73189084814255	60.0	0.2410291274991708	0.0	-0.9999999999999185	0.8764813623103729	2.289008312093422e-14	0.9999999999999132	-347.71582902245655	-0.6343551699512681
143000	-0.6051132064820088	60.0	0.2609969045485295	0.0	-0.9999999999999187	0.8029865174316402	2.2676624621961518e-14	0.9999999999999141	-342.8245872698311	-0.5777798960546544
144000	-0.8249918450186134	60.0	0.2720309037814153	0.0	-0.9999999999999205	0.8622351137626534	2.2467110639141234e-14	0.999999999999915	-356.6275416421062	-0.6615514050738225
145000	-0.48561855317363334	60.0	0.24055694542330924	0.0	-0.9999999999999208	1.031111812727663	2.2261432826410683e-14	0.9999999999999158	-357.70309965343574	-0.649798147785033
146000	-0.6188873175842874	60.0	0.2587725574972818	0.0	-0.9999999999999217	0.8030083863669709	2.2059486819181188e-14	0.9999999999999167	-359.1701195137376	-0.6411046267858475
147000	-0.36724634836191167	60.0	0.25119854001666914	0.0	-0.9999999999999221	0.8817080352596407	2.1861171944979112e-14	0.9999999999999175	-365.63874230324814	-0.6690130533626243
148000	-0.6343350091481528	60.0	0.29930631817364667	0.0	-0.9999999999999232	0.7509084651359432	2.1666391132337643e-14	0.9999999999999184	-364.5189807782813	-0.6415674843502004
149000	-0.45980240008888096	60.0	0.1587688612611119	0.0	-0.9999999999999241	0.8993647549173623	2.147505075697916e-14	0.9999999999999192	-370.9302266155846	-0.6686688308820911
150000	-0.649946665359962	60.0	0.2927410451410852	0.0	-0.9999999999999251	0.7727959572976518	2.1287060427198257e-14	0.99999999999992	-371.6299968073022	-0.6545980594641019
151000	-0.6965324278673968	60.0	0.23762823413776424	0.0	-0.9999999999999253	0.8542391457714891	2.1102332980899017e-14	0.9999999999999207	-381.2961498316912	-0.7043292726879866
152000	-0.6180605570643889	60.0	0.18524900065731417	0.0	-0.9999999999999256	1.091017796712327	2.092078415339344e-14	0.9999999999999215	-373.76098564563165	-0.6321906114084572
153000	-0.5113514645292203	60.0	0.3599035860190779	0.0	-0.9999999999999265	0.8076414535817137	2.0742332638866304e-14	0.9999999999999223	-373.75401596470147	-0.6137216211273628
154000	-0.4012543004097858	60.0	0.14369056193410754	0.0	-0.9999999999999276	0.9207823221431954	2.0566899786881203e-14	0.9999999999999231	-379.74592401078974	-0.6371658300308608
155000	-0.40714814062155763	60.0	0.1875417290634576	0.0	-0.999999999999928	0.9419555872718989	2.0394409676508407e-14	0.9999999999999237	-371.78351011594117	-0.5640711572412616
156000	-0.5955009825146635	60.0	0.3213891540673473	0.0	-0.9999999999999288	0.9243718760018296	2.0224788877544463e-14	0.9999999999999245	-380.8337905362514	-0.6084686128289437
157000	-0.848708027152066	60.0	0.23805699512152573	0.0	-0.9999999999999292	0.8962235117794926	2.005796640222877e-14	0.9999999999999252	-382.09264761420445	-0.599296692695231
158000	-0.7732802379248395	60.0	0.20382502042589437	0.0	-0.9999999999999294	0.9116391795646849	1.9893873532648635e-14	0.9999999999999258	-394.08459610800026	-0.6627518764349187
159000	-0.6252915714181683	60.0	0.32162852351048377	0.0	-0.9999999999999304	0.8377003903571599	1.973244383927629e-14	0.9999999999999265	-392.29390495048574	-0.6328382590764761
160000	-0.5646423864114862	60.0	0.13795144587318556	0.0	-0.9999999999999312	0.6923514273769845	1.9573613007555913e-14	0.9999999999999272	-407.44222758287674	-0.7162511229703659
161000	-0.6809183603103379	60.0	0.3539853671314186	0.0	-0.9999999999999322	0.8846471254778372	1.941731878202485e-14	0.9999999999999278	-397.23082251423284	-0.6306373941413761
162000	-0.7741538039051805	60.0	0.19589811118850028	0.0	-0.9999999999999324	1.0233456229307074	1.9263500850339413e-14	0.9999999999999285	-399.2543672067886	-0.6266492098293094
163000	-0.6035676767590681	60.0	0.32162218308465407	0.0	-0.9999999999999327	0.7775606474992568	1.9112100847277984e-14	0.9999999999999292	-413.5566645142503	-0.7029345962196314
164000	-0.7252796664640719	60.0	0.21761468518212548	0.0	-0.9999999999999329	0.9059300641438668	1.8963062218851273e-14	0.9999999999999297	-408.16964487276493	-0.6503965662482601
165000	-0.5823269052540507	60.0	0.15887988346681925	0.0	-0.9999999999999339	0.9420314907019277	1.8816330095002566e-14	0.9999999999999304	-411.9972316959076	-0.6579877820584241
166000	-0.5505150467780798	60.0	0.29176779533052966	0.0	-0.9999999999999347	1.075355084919825	1.867185135647148e-14	0.9999999999999309	-409.63002522505496	-0.6257872646470257
167000	-0.5669632392573241	60.0	0.2012087472180132	0.0	-0.999999999999935	0.9558333567081015	1.852957455575926e-14	0.9999999999999315	-418.8716697519177	-0.6679244492489336
