Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Policy-network loss	Alpha loss	Alpha
115000	-0.04911415713884937	14.2	0.07688321088278648	5.844655678480984	-0.989859402179718	0.008968705	-0.04056219	1.5306689	[0.00758031]
116000	0.38614259115269584	17.0	0.5013660328460913	22.009089031579656	-0.989920437335968	0.017802848	-0.05275573	-3.6038196	[0.0075246]
117000	0.20244518039942272	9.6	0.4011637701747764	4.498888751680798	-0.9522971510887146	0.007503917	-0.012192573	-0.6574436	[0.00746786]
118000	0.03769070076401361	9.2	0.07107476048098964	3.7629775444453557	-0.9457171559333801	0.008649295	-0.0262134	-1.59767	[0.00738178]
119000	0.006693486119600324	31.4	0.08111989838640947	23.70316434571553	-0.982853353023529	0.008682782	-0.069217965	-0.9582269	[0.00728265]
120000	0.008819620586746308	11.8	0.061660779813822876	4.019950248448356	-0.9522197842597961	0.01351979	0.1408805	1.8554959	[0.00722127]
121000	0.00247739026524543	11.8	0.05573540533537393	3.54400902933387	-0.9424669146537781	0.011384485	0.005290162	5.276743	[0.00717702]
122000	-0.056597619691727705	23.6	0.06072213117701413	18.68261223705079	-0.9372701644897461	0.0060919104	-0.15446693	-2.1698608	[0.00717243]
123000	-0.031928752526870864	13.0	0.0272013403327185	1.5491933384829668	-0.9175383448600769	0.012033397	-0.16578965	-0.54426247	[0.00712889]
124000	0.002033707870963525	21.4	0.0779738467110077	20.04594722132132	-0.9274911880493164	0.016569752	-0.009822607	3.5058713	[0.00716309]
125000	-0.009126367887737357	12.8	0.06541798469518967	4.534313619501853	-0.9285783171653748	0.006723813	-0.1498043	0.62440413	[0.00714946]
126000	0.08711980480496542	18.2	0.14008960116028804	21.460661685977904	-0.9244293570518494	0.0119213285	-0.026371073	0.4657117	[0.00711813]
127000	0.07543210577175023	29.6	0.20957108054758494	25.342454498331453	-0.9277977347373962	0.008248764	-0.20809878	0.63432145	[0.00713939]
128000	0.16857174416972714	13.0	0.41717954689150416	6.723094525588644	-0.9260240793228149	0.0073393877	-0.14617078	-0.07789594	[0.00713429]
129000	0.13484964362813653	6.0	0.09156772460725669	1.8973665961010275	-0.8952364921569824	0.008047145	-0.1386005	1.6063812	[0.00715442]
130000	-0.0043648854430818704	13.0	0.06545480658537389	4.9396356140913875	-0.8853678703308105	0.004057659	-0.19695583	1.8133254	[0.00716041]
131000	0.053254117583002136	11.8	0.13975128671969714	6.968500556073739	-0.878216564655304	0.011612737	-0.22574335	-1.4756846	[0.00715015]
132000	-0.014211044833317121	13.0	0.07174352211325541	3.8987177379235853	-0.8667566180229187	0.015423951	-0.011611634	0.42316806	[0.00719367]
133000	0.10069470968673282	7.8	0.1024865620845678	3.815756805667783	-0.8733545541763306	0.007141631	-0.15559956	0.5926124	[0.00719678]
134000	0.020547265328124776	11.2	0.08102527903924467	5.912698199637793	-0.8369898796081543	0.0049950406	-0.27375862	-2.366332	[0.00723642]
135000	-0.0068778558189483	12.0	0.08823466116849753	4.33589667773576	-0.8130014538764954	0.013671154	-0.018769065	0.73981136	[0.00721974]
136000	0.009536023675220615	12.0	0.09641535289678216	5.0990195135927845	-0.8327121734619141	0.007879313	-0.16696279	1.3112288	[0.00719602]
137000	-0.046841363172028846	34.0	0.01542069649933936	21.288494545176274	-0.8204167485237122	0.007647006	-0.32860342	2.99663	[0.00715201]
138000	0.016016066686541305	20.8	0.03201186914083293	19.671298889498885	-0.8136436343193054	0.0075464314	-0.23595664	1.5261412	[0.00710856]
139000	0.05772768005700799	20.4	0.13127462437090104	20.303694245136768	-0.8028874397277832	0.0065659177	-0.38762176	1.1039743	[0.00707746]
140000	0.12890282586270865	7.6	0.16828363876403643	5.535341001239218	-0.8136070370674133	0.005836835	-0.3061831	-0.15244168	[0.0070403]
141000	0.005550165733766026	11.6	0.02725577709655332	2.727636339397171	-0.7871989011764526	0.0061934735	-0.43463498	0.33217353	[0.00699948]
142000	0.22107813495652207	7.4	0.39379514419150474	3.7735924528226414	-0.7996372580528259	0.005819037	-0.37605983	-1.1273091	[0.00698886]
143000	0.09174091702526799	8.2	0.13575781864977432	4.1182520563948	-0.7903167009353638	0.002964863	-0.37655526	1.9706206	[0.00696042]
144000	0.03188823572315089	9.6	0.038689459201269275	1.9595917942265424	-0.7850109934806824	0.008177208	-0.22687334	-0.00020754337	[0.00688829]
145000	0.2643036788000176	7.6	0.4276281605477348	5.607138307550474	-0.7682149410247803	0.0055674906	-0.3085094	1.7987572	[0.00687986]
146000	-0.055357894481264866	22.4	0.044667285544834845	19.001052602421794	-0.7667543292045593	0.006928176	-0.36085802	0.5926479	[0.00684201]
147000	-0.037903347798468365	12.8	0.08899381870797014	4.166533331199932	-0.7702524662017822	0.0073947962	-0.32040268	-0.13718152	[0.00684189]
148000	-0.005833360721158603	13.4	0.08250063771458549	6.437390775772433	-0.7799381613731384	0.007082396	-0.12491019	1.5553913	[0.00689015]
149000	-0.04613056408246173	13.4	0.045347637297466034	2.0591260281974	-0.753814160823822	0.0057158675	-0.39902902	0.79328203	[0.00684003]
150000	0.17971036199516213	10.0	0.41508557534005464	6.572670690061994	-0.741536021232605	0.0050497726	-0.3774061	0.40124965	[0.00684307]
151000	-0.016957581090080377	12.8	0.05741628612458338	3.867815921162743	-0.7611976265907288	0.002934129	-0.29687023	1.3265783	[0.0068595]
