Averaged Steps Traing	Averaged Return Training	Averaged Steps Validation	Averaged Return Validation	Cumulative Successes	Number of episodes	Sampling time (s)	Epsilon threshold	Gradient update	Updates target network	Average q-value evaluation
150.0	9.07	0.0	0.0	20	255	0.015471648234947054	0.5350503309234725	36168	151	0.691502034664154
150.0	12.15	16.0	6.14	20	260	0.014289526755993183	0.5296460489175382	36913	151	0.6909987330436707
150.0	10.22	0.0	0.0	21	265	0.014926456055551205	0.524825456650766	37585	152	0.6996445059776306
47.0	0.3	0.0	0.0	22	270	0.004446149755407263	0.5202690330124302	38227	152	0.696944534778595
150.0	11.11	0.0	0.0	22	275	0.016597844904119318	0.5150483672381062	38972	152	0.6984170079231262
150.0	10.48	24.0	6.57	23	280	0.015086995703833444	0.5108500862610057	39577	153	0.6962497234344482
150.0	9.9	0.0	0.0	24	285	0.014819551769055818	0.5066942715710995	40182	153	0.7005088925361633
150.0	9.47	0.0	0.0	24	290	0.014222347325292126	0.5016422341916477	40927	154	0.7040016055107117
150.0	12.82	0.0	0.0	24	295	0.013528776168823243	0.4966529542284358	41672	154	0.701583981513977
150.0	10.1	0.0	0.0	24	300	0.014115254084269205	0.4917256520963189	42417	155	0.7067937254905701
150.0	10.85	0.0	0.0	24	305	0.013846529507246174	0.486859557894314	43162	155	0.7049035429954529
150.0	11.72	0.0	0.0	24	310	0.013687071492595057	0.48205391128530206	43907	156	0.7041651606559753
2.0	5.05	0.0	0.0	25	315	0.00018266269138881138	0.4782398031476589	44504	156	0.70709627866745
150.0	11.25	0.0	0.0	25	320	0.01222207397222519	0.4735412328518037	45249	157	0.7111845016479492
150.0	10.52	92.0	12.22	25	325	0.01160372807429387	0.468901029133557	45994	157	0.7121500968933105
150.0	11.0	0.0	0.0	25	330	0.010584391247142446	0.4643184669516476	46739	158	0.7160190343856812
150.0	13.04	0.0	0.0	26	335	0.012533802772635844	0.459924778498207	47462	158	0.7163965702056885
150.0	12.32	0.0	0.0	26	340	0.011707587803111357	0.4554537210925068	48207	159	0.7166842818260193
150.0	12.79	0.0	0.0	27	345	0.012354970323866692	0.45175857049553836	48829	159	0.7192768454551697
150.0	9.83	0.0	0.0	27	350	0.011787411825997489	0.4473889553548557	49574	160	0.7211621403694153
150.0	13.33	0.0	0.0	27	355	0.012172013269343846	0.4430736204452155	50319	160	0.7209753394126892
150.0	10.19	29.0	7.19	27	360	0.011429288652208117	0.4388118914867586	51064	161	0.7229931354522705
150.0	11.96	68.0	10.34	27	365	0.011233497645756969	0.4346031025756647	51809	161	0.7241615653038025
150.0	11.33	0.0	0.0	27	370	0.010615397144008326	0.4304465960801036	52554	162	0.7263030409812927
150.0	10.55	0.0	0.0	27	375	0.010528767903645833	0.4263417225374787	53299	162	0.7226260900497437
150.0	11.4	0.0	0.0	27	380	0.010209819517637555	0.42228784055294777	54044	163	0.7264909744262695
150.0	9.13	0.0	0.0	27	385	0.010453245856545189	0.41828431669920296	54789	163	0.7305046916007996
150.0	9.47	76.0	10.72	27	390	0.010167862207461626	0.4143305254174968	55534	164	0.736248254776001
150.0	11.96	0.0	0.0	28	395	0.010785289957553526	0.41043102272716114	56278	164	0.7282759547233582
150.0	11.58	0.0	0.0	29	400	0.009916741251945495	0.40733706011458903	56874	164	0.7347660660743713
31.0	0.4	0.0	0.0	30	405	0.001864654635205681	0.4041218350578182	57500	165	0.7258731722831726
150.0	11.44	0.0	0.0	30	410	0.009391753266497356	0.40034397294856305	58245	165	0.7262993454933167
150.0	10.36	0.0	0.0	31	415	0.009870346482977809	0.3969345451067313	58925	166	0.7241348028182983
150.0	9.34	16.0	6.13	31	420	0.009509820597512382	0.3932459649471569	59670	166	0.7292616367340088
150.0	10.67	0.0	0.0	33	425	0.009461043301750632	0.3907348628643077	60181	167	0.7313273549079895
150.0	11.66	0.0	0.0	33	430	0.00903186465418616	0.3871232963944232	60926	167	0.7313034534454346
150.0	9.52	0.0	0.0	33	435	0.008601406798965629	0.38355659352375737	61671	168	0.7322489619255066
150.0	10.07	0.0	0.0	33	440	0.008173610947348855	0.3800341969477298	62416	168	0.7323275208473206
150.0	12.86	0.0	0.0	34	445	0.008167239521326643	0.37717388723963685	63027	169	0.7324540019035339
150.0	9.51	152.0	17.16	34	450	0.008906923400031196	0.37373077791445963	63772	169	0.7298453450202942
150.0	11.17	0.0	0.0	34	455	0.009096278725089607	0.37033043958024126	64517	170	0.7300793528556824
150.0	10.59	0.0	0.0	35	460	0.009446844329004703	0.36755140809544007	65132	170	0.7298902869224548
150.0	11.28	0.0	0.0	37	465	0.00839538215309061	0.3646950462127322	65771	170	0.736312210559845
150.0	11.83	0.0	0.0	38	470	0.008991640679379726	0.36140695154039637	66516	171	0.7342638969421387
150.0	10.86	0.0	0.0	38	475	0.008814816223947626	0.3581597022360753	67261	171	0.7338628768920898
150.0	11.15	0.0	0.0	38	480	0.008730880419413249	0.3549527909104586	68006	172	0.7382494807243347
150.0	10.73	0.0	0.0	38	485	0.008339045711399354	0.3517857164771272	68751	172	0.7391221523284912
150.0	10.14	0.0	0.0	38	490	0.008960904880445831	0.34865798407425724	69496	173	0.7379087805747986
150.0	10.59	0.0	0.0	38	495	0.007969226259173769	0.34556910498729754	70241	173	0.7413104176521301
150.0	10.74	0.0	0.0	38	500	0.007538225650787354	0.3425185965726064	70986	174	0.7393723726272583
150.0	12.42	0.0	0.0	38	505	0.007608705463975963	0.33950598218203765	71731	174	0.739135205745697
150.0	11.6	0.0	0.0	38	510	0.00836657168818455	0.33653079108846345	72476	175	0.7407553791999817
150.0	10.52	14.0	11.06	39	515	0.007752831468304384	0.3341109295658087	73088	175	0.741489827632904
150.0	11.17	0.0	0.0	39	520	0.007446455038510836	0.33120275689217926	73833	176	0.7407909035682678
150.0	11.39	0.0	0.0	40	525	0.007547821771530878	0.32866202979809045	74491	176	0.7387845516204834
150.0	12.69	0.0	0.0	42	530	0.007923687628979954	0.32670774650636136	75001	177	0.7400326132774353
150.0	11.79	0.0	0.0	43	535	0.007624033901178948	0.32419399533850807	75665	177	0.7412354350090027
150.0	9.57	0.0	0.0	44	540	0.0076124756424515334	0.3218966488314544	76278	177	0.7411224842071533
150.0	9.42	0.0	0.0	44	545	0.007189053351726007	0.31914020438993096	77023	178	0.7391678690910339
150.0	9.91	196.0	24.5	45	550	0.007472631714560769	0.31675370905931177	77675	178	0.7398737072944641
150.0	12.99	0.0	0.0	46	555	0.006749106742240287	0.3144968517279233	78298	179	0.744893491268158
8.0	1.33	0.0	0.0	48	560	0.00026138808046068465	0.31234841536003055	78897	179	0.7446790337562561
150.0	11.12	0.0	0.0	48	565	0.006240542589035709	0.3097105809796201	79642	180	0.7401720881462097
150.0	12.75	0.0	0.0	48	570	0.006882153059306897	0.30710551430414723	80387	180	0.7453344464302063
150.0	10.95	82.0	11.03	48	575	0.007081141679183296	0.30453280828664386	81132	181	0.7415294647216797
150.0	12.18	18.0	6.28	48	580	0.0068593567815320245	0.3019920609365604	81877	181	0.7418689131736755
143.0	0.16	136.0	15.45	50	585	0.006535691073817066	0.2999855394134414	82471	181	0.7402241230010986
150.0	12.37	12.0	5.82	51	590	0.007035151982711534	0.29766263773493323	83167	182	0.7397376298904419
150.0	10.81	0.0	0.0	51	595	0.0068151734456294724	0.29520723301408425	83912	182	0.7394513487815857
150.0	12.67	18.0	11.3	51	600	0.0066966283321380615	0.292782329820546	84657	183	0.7377519607543945
150.0	13.32	22.0	6.83	51	605	0.006468119503052767	0.2903875492582607	85402	183	0.7414335608482361
150.0	12.35	0.0	0.0	51	610	0.00676685200362909	0.2880225171378936	86147	184	0.7388428449630737
150.0	11.19	0.0	0.0	52	615	0.006666768857134067	0.2860710135883923	86768	184	0.7416741251945496
150.0	11.31	0.0	0.0	52	620	0.006311124755490211	0.2837596023352916	87513	185	0.7390255928039551
150.0	10.2	17.0	6.35	53	625	0.006107989883422852	0.2815404319270377	88237	185	0.7384271025657654
150.0	9.43	0.0	0.0	53	630	0.005901933851696196	0.27928530046321315	88982	186	0.7444437146186829
150.0	10.19	0.0	0.0	53	635	0.00661092067328025	0.2770581826923447	89727	186	0.7410047650337219
150.0	12.29	0.0	0.0	54	640	0.00634741447865963	0.27520295783878723	90354	187	0.739738404750824
150.0	10.83	10.0	5.7	54	645	0.0063844540322473805	0.27302655174245183	91099	187	0.7416245937347412
150.0	11.8	28.0	12.27	55	650	0.006290392508873572	0.2712649423043602	91708	188	0.7423497438430786
150.0	11.85	0.0	0.0	55	655	0.00629188523037743	0.2691374550226516	92453	188	0.7450181841850281
150.0	11.01	0.0	0.0	55	660	0.006221242384477095	0.267036395812403	93198	189	0.7412111759185791
83.0	0.21	70.0	10.17	56	665	0.0035979496805291426	0.26514574620329473	93876	189	0.744274914264679
150.0	11.31	0.0	0.0	56	670	0.006255044510115438	0.2630942727963706	94621	190	0.7463096380233765
10.0	1.08	24.0	11.69	58	675	0.0004416437502260561	0.2617839377857612	95100	190	0.7449073791503906
150.0	11.46	0.0	0.0	58	680	0.0061319522997912235	0.259774225433701	95845	190	0.744796872138977
150.0	11.21	0.0	0.0	58	685	0.005583593619130823	0.257789478129428	96590	191	0.7471614480018616
150.0	10.03	0.0	0.0	58	690	0.005702272359875665	0.2558293857521379	97335	191	0.744908332824707
51.0	0.27	0.0	0.0	59	695	0.001937536541506541	0.25414777614575007	97981	192	0.7444047331809998
70.0	0.23	8.0	5.65	60	700	0.0025393622262137277	0.2524360343243132	98646	192	0.7403156161308289
150.0	10.04	0.0	0.0	60	705	0.005741063922855025	0.250542443494015	99391	193	0.7466782927513123
150.0	12.83	0.0	0.0	60	710	0.005790873984215965	0.2486723752267938	100136	193	0.7470309138298035
150.0	9.85	22.0	6.4	61	715	0.005595637368155526	0.24715871933557054	100745	194	0.7407742738723755
150.0	12.65	0.0	0.0	62	720	0.00573014153374566	0.2456337722309161	101365	194	0.7436447143554688
150.0	10.5	0.0	0.0	62	725	0.005662800361370218	0.243824680457435	102110	195	0.7411243319511414
150.0	12.44	106.0	17.97	62	730	0.005842470142939319	0.24203806158288899	102855	195	0.7412437796592712
150.0	12.47	0.0	0.0	63	735	0.005842175451265711	0.24061772819400856	103453	195	0.7423533797264099
150.0	11.64	0.0	0.0	63	740	0.005538191344286944	0.23887094672028542	104198	196	0.7392940521240234
150.0	12.55	0.0	0.0	63	745	0.005233845614746913	0.23714586411452246	104943	196	0.7400708198547363
150.0	11.51	0.0	0.0	64	750	0.005254865010579427	0.2357269383310336	105562	197	0.7388243079185486
150.0	10.9	0.0	0.0	66	755	0.004914623222603704	0.23466116408024118	106030	197	0.7421445250511169
150.0	10.48	0.0	0.0	67	760	0.005248277124605681	0.2330859368113882	106731	198	0.7363826632499695
150.0	12.54	0.0	0.0	68	765	0.005161961387185489	0.23168048160808097	107363	198	0.740740954875946
150.0	11.14	29.0	7.13	69	770	0.0053353857684445075	0.2300663963208264	108098	199	0.7334120869636536
150.0	11.21	0.0	0.0	70	775	0.005497508202829669	0.22863707418987564	108756	199	0.7362900972366333
150.0	11.99	0.0	0.0	70	780	0.005084171967628674	0.22703911879040561	109501	200	0.7379823327064514
150.0	11.67	0.0	0.0	70	785	0.005565623872599025	0.22546101351170972	110246	200	0.7338420748710632
150.0	10.54	0.0	0.0	71	790	0.0052684732630283015	0.2240885049993319	110901	200	0.7345613837242126
150.0	10.54	0.0	0.0	72	795	0.004987890315505694	0.22261651584308054	111612	201	0.7351834774017334
150.0	11.7	98.0	12.32	74	800	0.005134453773498535	0.22162125244628553	112096	201	0.7342568635940552
150.0	9.24	76.0	15.26	74	805	0.004715266138870524	0.22011044898421372	112841	202	0.7376183867454529
150.0	11.76	10.0	5.71	76	810	0.004305623490133403	0.2191653146334053	113310	202	0.732861340045929
150.0	9.96	0.0	0.0	76	815	0.004513274818841665	0.21768501932081974	114055	203	0.7330215573310852
150.0	8.74	0.0	0.0	77	820	0.004696521817184076	0.21648879184066477	114663	203	0.7332296967506409
150.0	12.12	0.0	0.0	77	825	0.00503114584720496	0.21504174482819333	115408	203	0.7332220673561096
116.0	0.17	0.0	0.0	79	830	0.003898049837135407	0.2137149707553354	116099	204	0.7323759198188782
150.0	9.7	0.0	0.0	81	835	0.005188119911148163	0.21262853029414783	116670	204	0.7313432097434998
150.0	9.93	13.0	5.91	81	840	0.004729827528908139	0.211229436220753	117415	205	0.7334257960319519
150.0	8.96	0.0	0.0	81	845	0.004765336471196462	0.20984772197306573	118160	205	0.7335700392723083
150.0	9.0	30.0	7.14	82	850	0.004859745362225701	0.2086423970439272	118817	206	0.736606776714325
150.0	9.21	0.0	0.0	82	855	0.004746896063375194	0.20729281951302464	119562	206	0.7348570823669434
150.0	10.03	0.0	0.0	82	860	0.004712375651958377	0.20596000670345985	120307	207	0.7396220564842224
150.0	9.51	0.0	0.0	82	865	0.004719843340746929	0.2046437503605198	121052	207	0.7362854480743408
150.0	11.04	0.0	0.0	83	870	0.0044881505527715575	0.20336796119373138	121783	208	0.7426084876060486
150.0	11.18	0.0	0.0	84	875	0.0040802901131766186	0.20232919936324484	122384	208	0.7390738725662231
150.0	11.88	0.0	0.0	84	880	0.004226611961017955	0.20105804563345325	123129	209	0.7395616173744202
150.0	8.77	21.0	11.54	86	885	0.004688953949233233	0.2002745303141843	123591	209	0.7424426674842834
150.0	11.88	0.0	0.0	87	890	0.004485288898596603	0.19926850934636334	124191	209	0.7379836440086365
150.0	10.54	0.0	0.0	87	895	0.0045946763214452305	0.19803537611858785	124936	210	0.7391008138656616
150.0	13.54	0.0	0.0	87	900	0.00433514224158393	0.19681756111778537	125681	210	0.7373652458190918
60.0	0.25	113.0	13.33	90	905	0.0017224894044148987	0.19622235659104073	126046	211	0.7402245402336121
150.0	10.9	0.0	0.0	90	910	0.0042947790124914145	0.19502706328051794	126791	211	0.7400819063186646
99.0	0.18	0.0	0.0	92	915	0.0030055762640114037	0.19395460383270133	127467	211	0.7367522120475769
150.0	10.3	0.0	0.0	93	920	0.004452670138815175	0.19296704365060438	128096	212	0.7430422902107239
150.0	11.03	0.0	0.0	94	925	0.004556628820058462	0.19188413621037664	128794	212	0.7434793710708618
150.0	12.23	96.0	11.88	94	930	0.004516331098412955	0.19074273313892395	129539	213	0.7450528144836426
150.0	9.77	0.0	0.0	94	935	0.004198214587043314	0.18961550880414174	130284	213	0.7445434927940369
150.0	9.32	81.0	11.16	94	940	0.004047718453914561	0.1885022870749344	131029	214	0.7445260286331177
150.0	12.75	0.0	0.0	95	945	0.004008823223214932	0.18745826670718407	131736	214	0.7428149580955505
150.0	12.27	22.0	6.39	96	950	0.004385920825757479	0.18657505518114278	132340	215	0.7437217235565186
150.0	12.67	0.0	0.0	97	955	0.004001522064208984	0.1855979836746796	133016	215	0.7443530559539795
150.0	13.17	0.0	0.0	100	960	0.0042914363245169325	0.18503773175557262	133405	215	0.7456828951835632
150.0	9.75	0.0	0.0	100	965	0.004150343188350065	0.18398137608615708	134150	216	0.7428709268569946
54.0	0.27	0.0	0.0	103	970	0.0014359289837866714	0.18330803982327382	134628	216	0.7442495226860046
150.0	12.35	14.0	6.0	103	975	0.004118313422569862	0.18227317073212543	135373	217	0.7440910339355469
150.0	12.82	28.0	7.05	103	980	0.004360905228828898	0.18125115699129002	136118	217	0.7465797662734985
150.0	10.6	0.0	0.0	103	985	0.004106498611760019	0.18024183890904125	136863	218	0.7419448494911194
3.0	3.4	0.0	0.0	104	990	9.735377147944287e-05	0.17943944719996285	137461	218	0.7409120202064514
150.0	12.58	128.0	19.69	104	995	0.003865002148115455	0.17845263453818916	138206	219	0.7436830997467041
150.0	12.68	0.0	0.0	104	1000	0.0032611849308013916	0.17747808026017514	138951	219	0.7428903579711914
150.0	9.57	248.0	28.8	105	1005	0.003720813248287979	0.17666114998903049	139582	220	0.7420291304588318
150.0	11.46	0.0	0.0	106	1010	0.0036518524188806517	0.17588444537798217	140188	220	0.7429714798927307
150.0	12.53	184.0	17.51	106	1015	0.003937766587205708	0.1749417936580857	140933	220	0.742130696773529
150.0	10.21	0.0	0.0	106	1020	0.004333643586027856	0.1740108517459186	141678	221	0.7377128005027771
150.0	10.91	0.0	0.0	106	1025	0.0040278667356909775	0.17309147417991302	142423	221	0.7403855919837952
150.0	11.47	0.0	0.0	107	1030	0.004142934604755883	0.17218592346279976	143166	222	0.7391478419303894
150.0	12.46	8.0	5.55	107	1035	0.0037432140774197047	0.17128921552001142	143911	222	0.7403532266616821
15.0	0.75	0.0	0.0	108	1040	0.00034958995305574855	0.17056223321013986	144521	223	0.7412846088409424
150.0	9.17	0.0	0.0	109	1045	0.003813479163429954	0.1697542530405704	145207	223	0.7406401038169861
150.0	11.45	84.0	11.14	110	1050	0.0037989032836187454	0.16894173500580256	145905	224	0.740652859210968
150.0	9.62	0.0	0.0	110	1055	0.003800016104892532	0.16808532701926254	146650	224	0.7405807375907898
150.0	12.45	0.0	0.0	110	1060	0.0036932837288334683	0.16723955750358993	147395	225	0.741980254650116
73.0	0.22	0.0	0.0	112	1065	0.0017243754695838605	0.16655387217977008	148005	225	0.7434188723564148
150.0	9.76	0.0	0.0	113	1070	0.0037748209783964068	0.1657545187107129	148725	226	0.7391604781150818
150.0	9.7	0.0	0.0	114	1075	0.0035686606030131494	0.1650839772894317	149335	226	0.739754855632782
150.0	12.37	0.0	0.0	114	1080	0.00374127604343273	0.16427549113889067	150080	227	0.7424516081809998
150.0	11.19	0.0	0.0	114	1085	0.0036428649304649247	0.16347704816460962	150825	227	0.7437682151794434
150.0	11.53	0.0	0.0	114	1090	0.0037498950958251955	0.16268852360824934	151570	228	0.7427226901054382
150.0	13.06	0.0	0.0	114	1095	0.0036634645505582903	0.16190979426124363	152315	228	0.7436832785606384
150.0	10.91	130.0	15.54	115	1100	0.003688968528400768	0.16126314228547747	152940	228	0.7416388392448425
150.0	12.21	0.0	0.0	116	1105	0.003586279105277083	0.16063739170737884	153551	229	0.7401686310768127
150.0	11.1	0.0	0.0	116	1110	0.0033536825094137106	0.15988414193005912	154296	229	0.7413629293441772
150.0	11.9	0.0	0.0	116	1115	0.0036370217532854976	0.1591402491717512	155041	230	0.7390381097793579
150.0	11.35	0.0	0.0	116	1120	0.0033341380102293833	0.15840559719769814	155786	230	0.7378842234611511
150.0	11.07	0.0	0.0	116	1125	0.0031622028350830078	0.1576800712170343	156531	231	0.7426983714103699
150.0	12.04	0.0	0.0	116	1130	0.00329899154933153	0.15696355786484922	157276	231	0.7402215003967285
150.0	13.0	0.0	0.0	117	1135	0.003253097156070928	0.15635447928073404	157916	232	0.7428566217422485
150.0	10.35	0.0	0.0	117	1140	0.0035579451343469453	0.15565443269604537	158661	232	0.7389100790023804
150.0	12.54	58.0	9.46	118	1145	0.0034875776049351588	0.15508229801165235	159276	233	0.7414777874946594
150.0	12.91	0.0	0.0	118	1150	0.0033526182174682616	0.15439805471649615	160021	233	0.7384522557258606
150.0	11.79	0.0	0.0	118	1155	0.0035328468719086088	0.15372231122806307	160766	234	0.7374529242515564
150.0	12.25	41.0	13.19	118	1160	0.0034188155470223263	0.15305496196005827	161511	234	0.7380591630935669
150.0	11.02	0.0	0.0	119	1165	0.0032493419401635427	0.152400269144956	162251	235	0.7398090958595276
150.0	10.28	0.0	0.0	120	1170	0.003257830530150324	0.15184775976505277	162882	235	0.737063467502594
150.0	12.65	0.0	0.0	122	1175	0.0032081719662280794	0.15127372277494475	163545	236	0.7377814054489136
150.0	8.71	0.0	0.0	123	1180	0.0033611443083165055	0.15072210074107936	164189	236	0.7375512719154358
150.0	12.49	0.0	0.0	124	1185	0.0030976414177488172	0.15009703013884132	164928	236	0.7361956238746643
150.0	11.65	46.0	8.59	124	1190	0.003101387745192071	0.14947471483579258	165673	237	0.7375437617301941
57.0	0.26	0.0	0.0	125	1195	0.0011716228149924817	0.14893592198275116	166325	237	0.7388454675674438
150.0	10.19	0.0	0.0	125	1200	0.0034912000099817913	0.14832803019686555	167070	238	0.7399727702140808
150.0	12.46	0.0	0.0	126	1205	0.003137543389411388	0.14775951883237565	167775	238	0.7387322783470154
150.0	11.44	0.0	0.0	127	1210	0.00332997278733687	0.1471678127953461	168518	239	0.7357712984085083
150.0	10.69	34.0	7.63	127	1215	0.0034246356398970994	0.14658188481453507	169263	239	0.7348865866661072
111.0	0.17	92.0	12.38	129	1220	0.002539169592935531	0.14605463431988813	169941	240	0.7389864325523376
150.0	9.83	0.0	0.0	129	1225	0.003276291866691745	0.14548253446418516	170686	240	0.7359374761581421
150.0	9.8	0.0	0.0	130	1230	0.0033001252306186085	0.14495648675676776	171379	241	0.7401947975158691
150.0	12.06	0.0	0.0	132	1235	0.003345461702539853	0.1445930668137093	171861	241	0.7390725016593933
150.0	10.94	57.0	9.18	133	1240	0.00330511869922761	0.14414862256877048	172457	241	0.7397810220718384
150.0	11.56	0.0	0.0	133	1245	0.0025959430449458967	0.14360019957130088	173202	242	0.7380298376083374
150.0	11.68	0.0	0.0	134	1250	0.002723108673095703	0.14316565090348665	173798	242	0.7395227551460266
150.0	12.86	14.0	6.0	135	1255	0.002901212532681773	0.14269627703971358	174449	243	0.7400944828987122
150.0	12.23	16.0	11.14	135	1260	0.0028706505185081845	0.14216589536815774	175194	243	0.7367375493049622
150.0	12.43	0.0	0.0	136	1265	0.0032605435066072365	0.14169766203813708	175859	244	0.7370221614837646
150.0	9.39	0.0	0.0	137	1270	0.0032784649706262305	0.14124150123972096	176514	244	0.736030101776123
150.0	11.3	0.0	0.0	138	1275	0.0032352200676413144	0.1407400536492893	177243	245	0.7365685701370239
150.0	12.03	0.0	0.0	138	1280	0.003015640005469322	0.14023397257496784	177988	245	0.739990770816803
24.0	0.5	0.0	0.0	139	1285	0.00043403721968951394	0.13981770759003811	178607	246	0.7385927438735962
150.0	10.59	0.0	0.0	139	1290	0.0031953868939895037	0.13932308408247837	179352	246	0.7376875281333923
150.0	12.02	0.0	0.0	139	1295	0.0031127171166615134	0.13883460488680993	180097	247	0.7412513494491577
150.0	9.87	0.0	0.0	140	1300	0.0032151088347801794	0.13835347210492763	180840	247	0.7415328621864319
150.0	12.58	0.0	0.0	141	1305	0.003121402711247119	0.1379351602963714	181493	247	0.74640291929245
150.0	10.15	45.0	8.46	141	1310	0.0028163065437142175	0.13746392216687328	182238	248	0.7431347370147705
150.0	12.56	150.0	16.89	141	1315	0.002717324354802701	0.1369985378514347	182983	248	0.745481550693512
