Step	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Value-network loss	Policy-network loss	Alpha loss	Log Pi
11000	-0.40661537353282373	61.0	0.15378583395381273	0.0	-5.309636296886932	0.010666247491652911	0.08692464948494338	3.7693919965492793	-1.8585997709967363	0.14038780251892974
12000	-0.422092424884578	51.2	0.3138757373551588	19.6	-9.413144632279248	0.40875252020101593	0.032315634003733815	5.764676423564462	-3.1889151905293773	0.38971920248305164
13000	-0.3170810284766584	50.4	0.18956250343984704	21.200000000000003	-13.159877200745095	0.02171730927508655	0.016587518164060223	8.526855800434266	-2.837887671876265	1.0025077237210887
14000	-0.3273190936987686	53.2	0.23724881573763726	15.6	-16.164082664675263	0.028807219810196086	0.016936895514197307	10.503509542377753	-1.6537866365003426	1.5249761885162423
15000	-0.24625308641772162	49.0	0.12325204348650948	16.0	-18.57374874995234	0.060983263205600574	0.04849414846629838	11.422552910022734	-0.3124337929231968	1.9171904096273824
16000	-0.22397447698652417	45.8	0.1267865222329309	15.84171707865028	-20.386046217262994	0.08198091968126012	0.049317355705301824	12.81347088820694	0.5066301725311559	2.1340358259535916
17000	-0.35126490961229034	54.4	0.1340767249012731	13.200000000000001	-21.67028641197169	0.07491328786598309	0.07329321078144167	12.765746189110413	0.6393545849647586	2.1780038441893907
18000	-0.024642851775456352	40.4	0.5198527656371361	22.905021283552653	-23.116113049727353	0.09632457930455826	0.1124648305839401	12.71533869547118	0.14979730005878678	2.0434184594845233
19000	-0.20591904945922393	33.2	0.12968157620229645	19.156200040717884	-24.132292007640782	0.11282519529800794	0.11976158946362433	14.487763937893698	-0.35569763570607216	1.8940975296565499
20000	-0.33665912585748103	42.6	0.19885503744115735	15.186836405255704	-25.030526633094578	0.11788487016446783	0.08475342106487885	13.2456201696962	-0.6150683888165063	1.813988729260862
21000	-0.32300474359753206	57.4	0.17040397900469323	4.454211490264017	-25.81637758909751	0.15041032448402686	0.15434577089812856	15.362219397798302	0.34743145094129474	2.1064091061406613
22000	-0.34286495724039573	56.0	0.07943006120066667	6.196773353931867	-26.40431804460253	0.13982934950285203	0.09919292087070453	17.006474441708043	1.1034794432279953	2.3348569335248293
23000	-0.2981758678349035	41.0	0.13562638533173682	19.56527536223296	-26.837455949851226	0.13677032090902935	0.078144443828603	14.512982737211201	0.11119084161141432	2.0338597778326264
24000	-0.28265200049897093	46.4	0.05819575917066516	13.215142829345433	-26.852890622416048	0.5359303785952638	0.07642112661092007	13.245014152982835	0.3751837300122478	2.1151105976318645
25000	-0.4338222096791804	52.2	0.1317571255665759	11.42628548566856	-27.519283819128066	0.25227601382981635	0.2656411410074631	14.38845785481611	-0.24296045264367586	1.9259730256932057
26000	-0.2396163994043087	44.0	0.0886560032300568	20.938003725283842	-27.318401755803887	0.17721587010071715	0.1733818119132034	12.948336514374812	-0.22703016617262706	1.9321129541560769
27000	-0.3848431987213331	57.6	0.10358476339074052	6.8	-27.31982860671493	0.2199403228326596	0.165662089724042	12.249914219166762	-1.080373343736104	1.6739124569795414
28000	-0.1950623238321819	37.6	0.09690764320025973	17.715529910222838	-27.572408638062747	0.7179152225931841	0.13965615984337304	12.423115435033438	-0.452350098545236	1.861922899431419
29000	-0.4225304587355791	53.0	0.14290767566581133	10.507140429250958	-27.94945887538022	0.3601955279388909	0.21082685591880318	14.157036461234874	0.058116103538052744	2.017727415341909
30000	-0.27817925021452805	52.4	0.09839935081346192	17.2	-27.943137248561378	0.2850056241646741	0.2294709156183186	12.988550813225281	0.4949365220341453	2.1481814179615935
