Step	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Value-network loss	Policy-network loss	Alpha loss	Log Pi
23000	-0.3621547276545728	1.0	0.17571603422608892	0.0	-0.6271540039559514	0.02664963534215913	0.002676744064061632	0.38390175353723344	10.759162825458334	4.187220465643216
24000	-0.3563840913707323	1.0	0.16020674617393627	0.0	-0.6568692268734967	0.014705518267403683	0.0014106469515584711	0.38972072562676435	0.46865753400351445	3.053832103239663
25000	-0.4577030563952009	1.0	0.2097277197231163	0.0	-0.6437999996694298	0.006711384833495248	0.0004897838122637894	0.4280252222510702	0.7540616968532785	3.0862627582227793
26000	-0.5490584424573054	1.0	0.24852336256875868	0.0	-0.6482277943422048	0.01353239459257254	0.00039930177977717617	0.43834397047979695	0.6246885883299634	3.072916285493159
27000	-0.25016892208543356	1.0	0.11540047088198616	0.0	-0.6340809330018613	0.005960602400929306	0.001425835728582686	0.4390193528364115	-4.08465307048078	2.5149691073228793
28000	-0.28155048342140904	1.0	0.6509318266752393	0.0	-0.6461188677464573	0.004762411395040975	0.000626643475835964	0.3564657261158205	-2.2963605914260317	2.738215829289896
29000	-0.6418803634754315	1.0	0.07162325884544071	0.0	-0.671945888265152	0.00437285479852051	0.0009843015605618662	0.38965488000275805	2.2086916035822997	3.2592425317633933
30000	-0.4899931132790738	1.0	0.24131027411692493	0.0	-0.6420305863197979	0.012343877677729938	0.0007901819650090559	0.3728345044375353	-2.2570431489782257	2.7399943644694393
31000	-0.36691019631555105	1.0	0.19718206271331215	0.0	-0.6474593358259981	0.011867619080705634	0.0007296253730233826	0.3949245568218916	-0.8791336851605778	2.899027395200558
32000	-0.5792383100331403	1.0	0.19358282646711678	0.0	-0.6764678382824366	0.0018561436162203662	0.000819707496314642	0.4818533014646456	-1.2101210451582962	2.860257677814605
33000	-0.41667630436406566	1.0	0.17327255876668876	0.0	-0.6935973619277869	0.02827831190254565	0.003938285580592286	0.41590820483333	2.053818365460817	3.2372070353691074
34000	-0.03689306588207417	1.0	0.5217490497586553	0.0	-0.6922903977840886	0.005584093848974607	0.0005001495369187051	0.3713700786855492	-3.4184640205221397	2.5933737546285576
35000	-0.4722587161623141	1.0	0.1133733221060998	0.0	-0.7044358598074468	0.014364899207485685	0.0027084334577100605	0.31633920817941763	-0.711776907049867	2.9185409133752267
36000	-0.36971347259012355	1.0	0.2086892783067407	0.0	-0.7153524008324855	0.007469827316568489	0.0014603028971128505	0.40476215311099084	0.3421930312215649	3.038746528015862
37000	-0.12248535707972152	1.0	0.5723731339643378	0.0	-0.7166800330279178	0.0040968602470957405	0.00039014715371818833	0.4217630236851041	0.1711733507691614	3.0197995457230764
38000	-0.45241804820288384	1.0	0.081863020713902	0.0	-0.7237513092500417	0.0010832077365370988	0.00030251997292174453	0.44509600227748397	-2.6401100471868935	2.6756453735744907
39000	-0.4939203936176176	1.0	0.08352631917864807	0.0	-0.6813347223062731	0.004033888243730728	0.0009565112459719157	0.40284631011849914	2.885911833119599	3.3316391228051083
40000	-0.3645677399611013	1.0	0.152785394588809	0.0	-0.7057411733833003	0.005898886639258301	0.00043737407261417534	0.49029796169163886	-3.7135148127817517	2.567297626197191
41000	-0.3631054566949633	1.0	0.14617304539729875	0.0	-0.7337814417518341	0.008150799290386639	0.0015365516548163966	0.3520471563900659	-2.804911110179943	2.673773217998067
42000	-0.140012219527688	1.0	0.5960915134922317	0.0	-0.6993101777334707	0.01597353649921278	0.0016351164386256747	0.38764896561544326	-3.1066627209432505	2.644713561556251
43000	-0.20555411755381653	1.0	0.6250117830959793	0.0	-0.6970375502911663	0.018125748937888528	0.0007909298261508429	0.4084471900551123	1.2686091113704818	3.135443382017656
44000	-0.30031950992004475	1.0	0.12988673982239096	0.0	-0.7085883160242131	0.013735971655776618	0.0005928760668118466	0.4224662839973881	1.2541959930566713	3.1410579365603226
45000	-0.4527307193444548	1.0	0.04644060173674353	0.0	-0.700498374724184	0.01526159498765203	0.0003592370717052074	0.34318121925566347	-2.8025711426567015	2.695993194860938
46000	-0.47547407690581	1.0	0.22123200336433468	0.0	-0.6617893352786751	0.0020804283690820328	0.0008138767112214649	0.37424036069625577	-2.883947924149487	2.686620397631261
47000	-0.5280146388284745	1.0	0.17066602170901607	0.0	-0.6953679013658918	0.006964068961528037	0.001655312098749434	0.4070803857348072	-0.5409852833645854	2.9437258512571014
48000	-0.4870894120875269	1.0	0.20514189212586387	0.0	-0.724361309081814	0.0026713504760166942	0.00042626224018026826	0.3844212613322555	5.093448504955813	3.5767470338025262
49000	-0.38522193594638277	1.0	0.19856934221162986	0.0	-0.7266273741633755	0.0010136317278224296	0.0005011374628281246	0.44076218776047693	-2.240621020131351	2.7412258850610756
50000	-0.24154840116934637	1.0	0.09410220338052992	0.0	-0.713686011167307	0.013411222072903054	0.0014151878394692945	0.44231097798981633	-5.4654942212442785	2.419594435330607
51000	-0.37565861120884675	1.0	0.2268987162237693	0.0	-0.6995285840215305	0.0023125074737379092	0.0009622344507845314	0.4628776826426787	1.934535700462668	3.2112377544682413
52000	-0.4748167589945437	1.0	0.14951772503843647	0.0	-0.7371648528773573	0.017326869177957657	0.001174493805641389	0.43020360425126614	-1.3407809227980565	2.851644586556067
53000	-0.523116840439614	1.0	0.1580290733298764	0.0	-0.7137738750580535	0.0009468261142507874	0.0007585230702431982	0.3746263158936432	-3.5806946849603465	2.6068908698118514
54000	-0.19943653829839483	1.0	0.6218781506428822	0.0	-0.740452875733573	0.01413307143797648	0.004201708924396355	0.36934659402482994	4.9158953965691925	3.566536789282231
55000	-0.08166927617386835	1.0	0.5688052954156789	0.0	-0.7081570682257634	0.0026339268053276396	0.0008902500152971843	0.3575279910421128	-0.44618464237962974	2.950106492194758
56000	-0.49619385514448355	1.0	0.26364050254044086	0.0	-0.7589268553200593	0.0005972200895105961	0.00040922714380908933	0.4503034309708498	-2.8672528079525588	2.6912223805073134
57000	-0.3520629185937053	1.0	0.09399453293104236	0.0	-0.6894911609981933	0.0010443775259175911	0.0019841922693486728	0.397225583738478	0.5865643868809496	3.0590968629830124
58000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
59000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
60000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
61000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
62000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
63000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
64000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
65000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
66000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
67000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
68000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
69000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
70000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
71000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
72000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
73000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
74000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
75000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
76000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
77000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
78000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
79000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
80000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
81000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
82000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
83000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
84000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
85000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
86000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
87000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
88000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
89000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
90000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
91000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
92000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
93000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
94000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
95000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
96000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
97000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
98000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
99000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
100000	nan	1.0	nan	0.0	nan	nan	nan	nan	nan	nan
