Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Policy-network loss	Alpha loss	Alpha
34000	-0.24619859951052286	60.0	0.0019662495594946956	0.0	349428744192.0	2.9613735e+23	-770154300000.0	-12.748264	[2.4602578]
35000	-0.2710993072689622	60.0	0.010771910627117211	0.0	356371038208.0	6.9590724e+23	-971339660000.0	7.229063	[2.514966]
36000	-0.2680294076374153	60.0	0.020486868857394265	0.0	356899586048.0	1.2108225e+24	-1221606500000.0	6.6524124	[2.3365378]
37000	-0.2599959538819273	60.0	0.014805579566378185	0.0	357235359744.0	2.2617302e+24	-1510436200000.0	5.9691415	[2.1414528]
38000	-0.25433046911705215	60.0	0.00862709849598509	0.0	357723734016.0	4.216302e+24	-1867705000000.0	5.2275767	[1.9481235]
39000	-0.25257954816992917	60.0	0.008513262322605084	0.0	357950554112.0	6.1585856e+24	-2276236700000.0	4.4602036	[1.7664269]
40000	-0.25991535820361256	60.0	0.013109333378396943	0.0	358111576064.0	1.0474655e+25	-2774842500000.0	3.6825836	[1.5995861]
41000	-0.264206655359303	60.0	0.008864080742198356	0.0	358262636544.0	1.5868913e+25	-3343906800000.0	2.9010847	[1.4477878]
42000	-0.26755324541802555	60.0	0.018559986425650894	0.0	358402293760.0	2.316402e+25	-4010041400000.0	2.1181448	[1.3101541]
43000	-0.258579631030906	60.0	0.01122079285172872	0.0	358529073152.0	3.3029642e+25	-4771497000000.0	1.3346666	[1.1855233]
44000	-0.25942630017904633	60.0	0.017141128552956547	0.0	358589071360.0	4.663619e+25	-5605439000000.0	0.55099314	[1.0727214]
45000	-0.24946185607940322	60.0	0.0077202269702915756	0.0	358597918720.0	6.5747784e+25	-6666836000000.0	-0.23275225	[0.97064364]
46000	-0.2691256875798255	60.0	0.008219445101845043	0.0	358602997760.0	9.228371e+25	-7812111400000.0	-1.0165312	[0.8782757]
47000	-0.26194128085770163	60.0	0.006910062694121065	0.0	358607650816.0	1.1268882e+26	-9081666000000.0	-1.8003323	[0.7946954]
48000	-0.27574109648201933	60.0	0.01406977369004743	0.0	358611222528.0	1.6627126e+26	-10474987000000.0	-2.5840402	[0.71907747]
49000	-0.26988253524107114	60.0	0.015925352060305934	0.0	358614040576.0	2.2793074e+26	-12159257000000.0	-3.3677244	[0.65065676]
50000	-0.25971196292838294	60.0	0.012411628009298549	0.0	358616825856.0	2.8464348e+26	-14051487000000.0	-4.151478	[0.5887412]
51000	-0.28159826364870477	60.0	0.011176131376412504	0.0	358619152384.0	4.3282112e+26	-16025704000000.0	-4.9353957	[0.5327062]
52000	-0.25992591666299775	60.0	0.010808123899425249	0.0	358620332032.0	5.5470252e+26	-18232728000000.0	-5.719313	[0.4820045]
53000	-0.2518130268536757	60.0	0.014592168514426787	0.0	358621282304.0	6.585203e+26	-20792497000000.0	-6.503231	[0.43612847]
54000	-0.25533565246602163	60.0	0.010334941764057935	0.0	358622199808.0	7.864225e+26	-23520015000000.0	-7.287149	[0.3946188]
55000	-0.26411824159613817	60.0	0.012783158474482331	0.0	358622986240.0	1.08292305e+27	-26550200000000.0	-8.071066	[0.35705996]
56000	-0.2636364860125314	60.0	0.01356640966184655	0.0	358623870976.0	1.4419486e+27	-29753948000000.0	-8.854984	[0.32307583]
57000	-0.2598028591269127	60.0	0.005421804251487748	0.0	358624722944.0	1.8623598e+27	-33371820000000.0	-9.638902	[0.29232624]
58000	-0.26078819216486326	60.0	0.010875113817661429	0.0	358625542144.0	2.3537674e+27	-37325440000000.0	-10.422819	[0.26450336]
59000	-0.2556423797559476	60.0	0.009424571414472513	0.0	358626328576.0	2.7455142e+27	-41733535000000.0	-11.2067375	[0.23932856]
60000	-0.2525056928573689	60.0	0.010527774757620085	0.0	358627213312.0	3.4673082e+27	-46466820000000.0	-11.990655	[0.21654984]
61000	-0.2558988881835382	60.0	0.010170977631002203	0.0	358627934208.0	4.3717308e+27	-51577190000000.0	-12.774573	[0.19593914]
62000	-0.25680027845179726	60.0	0.007992926792172996	0.0	358628425728.0	5.2176247e+27	-57382055000000.0	-13.558491	[0.17729014]
63000	-0.26373501033901137	60.0	0.013968938763818127	0.0	358628753408.0	6.8646734e+27	-63103270000000.0	-14.342408	[0.16041607]
64000	-0.2627647218337339	60.0	0.015722002929323155	0.0	358628753408.0	7.551701e+27	-69789110000000.0	-15.126327	[0.14514807]
65000	-0.26081876084114053	60.0	0.006442271479387038	0.0	358628786176.0	9.1191134e+27	-76704960000000.0	-15.909964	[0.13133794]
66000	-0.2722206034358936	60.0	0.01598479740298451	0.0	358628786176.0	1.0767549e+28	-83929230000000.0	-16.692947	[0.11885167]
67000	-0.26602924277070805	60.0	0.008878073408680487	0.0	358628818944.0	1.3119499e+28	-92310990000000.0	-17.475931	[0.10755248]
68000	-0.2623682116312366	60.0	0.013435132598383656	0.0	358628818944.0	1.5160803e+28	-101468820000000.0	-18.258915	[0.09732749]
69000	-0.2660482546113213	60.0	0.015763015698050654	0.0	358628818944.0	1.8968301e+28	-110789590000000.0	-19.041897	[0.08807459]
70000	-0.25797546384404535	60.0	0.012385676576763429	0.0	358628851712.0	2.1463302e+28	-120332670000000.0	-19.82488	[0.07970136]
71000	-0.2606797639058337	60.0	0.007755658005154621	0.0	358628851712.0	2.6403899e+28	-131250560000000.0	-20.607864	[0.07212418]
72000	-0.2588620294793498	60.0	0.012216082274533309	0.0	358628851712.0	3.4550082e+28	-141657850000000.0	-21.390848	[0.06526735]
73000	-0.26329180229781146	60.0	0.012198499172099787	0.0	358628851712.0	3.8421358e+28	-154659710000000.0	-22.173832	[0.0590624]
74000	-0.014623680869081862	48.2	0.5076694700458375	23.599999999999994	358628851712.0	4.572253e+28	-167884950000000.0	-22.956814	[0.05344735]
75000	-0.26986665552263817	60.0	0.010913765425834547	0.0	358628851712.0	4.6061665e+28	-181558030000000.0	-23.739798	[0.04836613]
76000	-0.27171860889664695	60.0	0.015486273922556084	0.0	358628851712.0	6.164017e+28	-196405280000000.0	-24.522781	[0.04376798]
77000	-0.25154760809884835	60.0	0.009708191793892646	0.0	358628851712.0	7.0411023e+28	-211613240000000.0	-25.305765	[0.03960697]
78000	-0.26513887915811	60.0	0.02103386715645443	0.0	358628851712.0	8.198184e+28	-227451500000000.0	-26.088749	[0.03584154]
79000	-0.25391120983104054	60.0	0.009016935398974187	0.0	358628851712.0	9.012132e+28	-245712660000000.0	-26.871733	[0.0324341]
80000	-0.2599692809589513	60.0	0.011179448304041934	0.0	358628851712.0	1.0324523e+29	-263407860000000.0	-27.654715	[0.0293506]
81000	-0.25870174819658887	60.0	0.011080767798779322	0.0	358628851712.0	1.2628707e+29	-284445380000000.0	-28.437698	[0.02656024]
82000	-0.2538474771326693	60.0	0.010582664696831655	0.0	358628851712.0	1.3940403e+29	-306388200000000.0	-29.220682	[0.02403517]
83000	-0.26787337662418087	60.0	0.007922004087968138	0.0	358628851712.0	1.6767378e+29	-328463330000000.0	-30.003666	[0.02175015]
84000	-0.2590428480397458	60.0	0.006030617763506217	0.0	358628851712.0	1.9079488e+29	-350148800000000.0	-30.78665	[0.01968237]
85000	-0.2670442446334774	60.0	0.010370114047310478	0.0	358628851712.0	1.9829995e+29	-377815400000000.0	-31.570154	[0.01780999]
86000	-0.2585248821356531	60.0	0.006680237704048031	0.0	358628851712.0	2.4806954e+29	-402135840000000.0	-32.355007	[0.01611295]
87000	-0.27057316200129783	60.0	0.011212511208662014	0.0	358628851712.0	2.8778203e+29	-430985140000000.0	-33.13986	[0.01457762]
88000	-0.2625483652465513	60.0	0.012197163681576468	0.0	358628851712.0	3.0867235e+29	-457916560000000.0	-33.92471	[0.01318859]
89000	-0.016501274426881585	48.2	0.5083621571785031	23.599999999999998	358628851712.0	3.7066406e+29	-488960650000000.0	-34.709564	[0.01193191]
90000	-0.25947009320072006	60.0	0.006553392145373341	0.0	358628851712.0	4.5658846e+29	-518507750000000.0	-35.494415	[0.01079497]
91000	-0.27137585870999953	60.0	0.011274887669015236	0.0	358628851712.0	4.7390334e+29	-555041580000000.0	-36.279266	[0.00976637]
92000	-0.2656135166422129	60.0	0.014417941032012792	0.0	358628851712.0	5.4822867e+29	-586795400000000.0	-37.064117	[0.00883577]
93000	-0.26353912618453623	60.0	0.013745363701490135	0.0	358628851712.0	6.1193434e+29	-628085000000000.0	-37.848972	[0.00799385]
94000	-0.26064447422552484	60.0	0.016420081374165705	0.0	358628851712.0	7.2778475e+29	-662747900000000.0	-38.633823	[0.00723215]
95000	-0.2581630499717656	60.0	0.01194737395901192	0.0	358628851712.0	8.220568e+29	-706969400000000.0	-39.418674	[0.00654304]
96000	-0.2768789978537095	60.0	0.012343183804595375	0.0	358628851712.0	9.18343e+29	-751820000000000.0	-40.203526	[0.00591958]
97000	-0.2682027693181433	60.0	0.019981326775736802	0.0	358628851712.0	9.429825e+29	-791522600000000.0	-40.98838	[0.00535553]
98000	-0.27820054891702695	60.0	0.010127246697547042	0.0	358628851712.0	1.01584775e+30	-839584000000000.0	-41.77323	[0.00484523]
99000	-0.2583034696559896	60.0	0.010410093776884188	0.0	358628851712.0	1.22716375e+30	-891203830000000.0	-42.558083	[0.00438355]
100000	-0.2556914466319914	60.0	0.005390716805791756	0.0	358628851712.0	1.2899036e+30	-940316600000000.0	-43.342937	[0.00396586]
101000	-0.25155465971920205	60.0	0.003376809701306203	0.0	358628851712.0	1.5232239e+30	-993858250000000.0	-44.12779	[0.00358797]
102000	-0.26308364928900635	60.0	0.008583193465908998	0.0	358628851712.0	1.7611693e+30	-1049018300000000.0	-44.91264	[0.00324609]
103000	-0.2578504702753053	60.0	0.014705776255269884	0.0	358628851712.0	1.7889922e+30	-1104130400000000.0	-45.69749	[0.00293678]
104000	-0.26243525841919507	60.0	0.013058139906933398	0.0	358628851712.0	2.1786563e+30	-1169681700000000.0	-46.482346	[0.00265695]
105000	-0.26603480204804786	60.0	0.010645946165089161	0.0	358628884480.0	2.0216129e+30	-1231707200000000.0	-47.267197	[0.00240378]
106000	-0.2580926965701012	60.0	0.008983352868407943	0.0	358628884480.0	2.5712027e+30	-1298506300000000.0	-48.052048	[0.00217474]
107000	-0.26161792693935293	60.0	0.014620958048298154	0.0	358628884480.0	2.6051058e+30	-1365490900000000.0	-48.836903	[0.00196752]
108000	-0.2605729153250207	60.0	0.007962867369913338	0.0	358628884480.0	2.8389967e+30	-1443113000000000.0	-49.621754	[0.00178004]
109000	-0.2743087690343426	60.0	0.011312468815058515	0.0	358628884480.0	3.3558832e+30	-1508362200000000.0	-50.406605	[0.00161043]
110000	-0.24984213119167026	60.0	0.006604677165036439	0.0	358628884480.0	3.448972e+30	-1588758600000000.0	-51.191456	[0.00145698]
111000	-0.2527422581340461	60.0	0.010481797463923232	0.0	358628884480.0	4.055014e+30	-1666746100000000.0	-51.97631	[0.00131815]
112000	-0.2567564770792684	60.0	0.009020987636374754	0.0	358628884480.0	4.821752e+30	-1759119700000000.0	-52.76116	[0.00119255]
113000	-0.2626639173225173	60.0	0.017621251788452474	0.0	358628884480.0	5.2014336e+30	-1850418200000000.0	-53.546013	[0.00107892]
114000	-0.2666424582293076	60.0	0.016665885118423738	0.0	358628884480.0	5.4692687e+30	-1928155900000000.0	-54.330868	[0.00097611]
115000	-0.2700839268318813	60.0	0.017974723327612786	0.0	358628884480.0	5.815304e+30	-2042366700000000.0	-55.11572	[0.0008831]
116000	-0.26191131761657016	60.0	0.013363143929158786	0.0	358628884480.0	6.049783e+30	-2128222000000000.0	-55.90057	[0.00079895]
117000	-0.26285411370204015	60.0	0.016406671566608785	0.0	358628884480.0	7.029193e+30	-2225600600000000.0	-56.68542	[0.00072283]
118000	-0.26191461450521036	60.0	0.017241632038183786	0.0	358628884480.0	7.668402e+30	-2344417600000000.0	-57.470276	[0.00065395]
119000	-0.2622576846672763	60.0	0.015163247094407115	0.0	358628884480.0	8.4672554e+30	-2449525600000000.0	-58.255127	[0.00059164]
120000	-0.26121643984581827	60.0	0.01778245966570234	0.0	358628884480.0	8.951473e+30	-2573201300000000.0	-59.039978	[0.00053526]
121000	-0.26342638937140145	60.0	0.009689615260023092	0.0	358628884480.0	1.0061198e+31	-2672777700000000.0	-59.82483	[0.00048426]
122000	-0.26754341712326174	60.0	0.007225155439881181	0.0	358628884480.0	1.0204154e+31	-2805078600000000.0	-60.609684	[0.00043812]
123000	-0.26978027998480913	60.0	0.008647423376293636	0.0	358628884480.0	1.3272156e+31	-2922931700000000.0	-61.394535	[0.00039637]
124000	-0.27078730633192327	60.0	0.013012257608810675	0.0	358628950016.0	1.222496e+31	-3066095500000000.0	-62.179386	[0.0003586]
125000	-0.26134427187268705	60.0	0.015573872297352694	0.0	358628982784.0	1.4172131e+31	-3175013800000000.0	-62.96424	[0.00032443]
126000	-0.2643461494364153	60.0	0.01402364137224735	0.0	358629081088.0	1.6159998e+31	-3335188000000000.0	-63.749092	[0.00029352]
127000	-0.25514394847039035	60.0	0.015182731216710432	0.0	358629113856.0	1.756629e+31	-3470025000000000.0	-64.53394	[0.00026555]
128000	-0.2656811970228585	60.0	0.015400867140034514	0.0	358629179392.0	1.8123197e+31	-3635720100000000.0	-65.318794	[0.00024025]
129000	-0.26975999393961786	60.0	0.019771302374522442	0.0	358629244928.0	1.8675565e+31	-3773356000000000.0	-66.103645	[0.00021736]
130000	0.001551566681622818	48.2	0.4992308262423123	23.599999999999998	358629277696.0	1.9584806e+31	-3933374000000000.0	-66.8885	[0.00019665]
131000	-0.261305436108773	60.0	0.007385923863644944	0.0	358629343232.0	2.1975617e+31	-4104619200000000.0	-67.673355	[0.00017791]
132000	-0.2638393689554183	60.0	0.01024856200157101	0.0	358629343232.0	2.4654168e+31	-4268066800000000.0	-68.458206	[0.00016096]
133000	-0.25346047764601776	60.0	0.008405297327827046	0.0	358629376000.0	2.66702e+31	-4460238000000000.0	-69.24306	[0.00014562]
134000	-0.25978431225849163	60.0	0.012963838145245932	0.0	358629441536.0	2.8410061e+31	-4612845000000000.0	-70.02791	[0.00013174]
135000	-0.25679554331435445	60.0	0.01449919073330013	0.0	358629474304.0	2.9159484e+31	-4830905000000000.0	-70.81276	[0.00011919]
136000	-0.017074795661366503	48.2	0.5086477366374677	23.599999999999998	358629474304.0	3.2345178e+31	-5016716700000000.0	-71.59761	[0.00010783]
137000	-0.2748804417988781	60.0	0.004374482670061397	0.0	358629474304.0	3.3647892e+31	-5209564500000000.0	-72.38246	[9.755855e-05]
138000	-0.2707321768009684	60.0	0.018564567119771464	0.0	358629474304.0	3.72883e+31	-5414240600000000.0	-73.16732	[8.8262634e-05]
139000	-0.26211397227256394	60.0	0.009472103395159472	0.0	358629474304.0	4.4703025e+31	-5622512700000000.0	-73.95217	[7.98525e-05]
140000	-0.2552085922562712	60.0	0.0028659645768930138	0.0	358629474304.0	4.113333e+31	-5862640000000000.0	-74.73702	[7.224371e-05]
141000	-0.2528025672346502	60.0	0.006082516916826644	0.0	358629474304.0	4.7820076e+31	-6059958000000000.0	-75.52187	[6.5359935e-05]
142000	-0.014061331194491744	48.2	0.5072089610490929	23.599999999999998	358629474304.0	5.447205e+31	-6319898300000000.0	-76.306725	[5.9132086e-05]
143000	-0.25335826871638817	60.0	0.008783652647333431	0.0	358629474304.0	5.850197e+31	-6556878500000000.0	-77.091576	[5.3497657e-05]
144000	-0.26736872100599224	60.0	0.013620822303512794	0.0	358629474304.0	5.560382e+31	-6817947000000000.0	-77.87643	[4.8400107e-05]
145000	-0.2630916126673543	60.0	0.01576026786128445	0.0	358629474304.0	6.2965983e+31	-7044739600000000.0	-78.661285	[4.3788285e-05]
146000	-0.26039793914113496	60.0	0.011697394641209335	0.0	358629474304.0	6.249723e+31	-7283286400000000.0	-79.44614	[3.9615898e-05]
147000	-0.25070946448526193	60.0	0.002988584543540279	0.0	358629474304.0	7.0020718e+31	-7615782300000000.0	-80.23099	[3.5841076e-05]
148000	-0.24908784998602287	60.0	0.005873469489134827	0.0	358629474304.0	7.513491e+31	-7878885000000000.0	-81.01584	[3.2425945e-05]
149000	-0.2678406704803165	60.0	0.019117031046614334	0.0	358629474304.0	8.81003e+31	-8165011000000000.0	-81.80069	[2.9336223e-05]
150000	-0.2596510681816272	60.0	0.007954756421967305	0.0	358629474304.0	9.102549e+31	-8465374600000000.0	-82.58554	[2.654091e-05]
151000	-0.26522421396675017	60.0	0.004834408649696324	0.0	358629474304.0	9.486909e+31	-8752730000000000.0	-83.37039	[2.4011946e-05]
152000	-0.27127628023407374	60.0	0.011521719099322926	0.0	358629474304.0	9.799408e+31	-9090464000000000.0	-84.15525	[2.1723958e-05]
153000	-0.26815185369476185	60.0	0.01688170007242965	0.0	358629474304.0	1.1933718e+32	-9346527000000000.0	-84.9401	[1.965398e-05]
154000	-0.25606682292215033	60.0	0.0062998498577157905	0.0	358629474304.0	1.0742658e+32	-9750600000000000.0	-85.72495	[1.7781242e-05]
155000	-0.25268098380071297	60.0	0.006938875939287901	0.0	358629474304.0	1.3396515e+32	-1.0036598e+16	-86.5098	[1.608695e-05]
156000	-0.2600082489648942	60.0	0.016129172299313634	0.0	358629474304.0	1.2474525e+32	-1.0477131e+16	-87.294655	[1.4554096e-05]
157000	-0.12985348506464778	48.4	0.2714082422348427	23.2	358629474304.0	1.4440955e+32	-1.0763615e+16	-88.079506	[1.3167302e-05]
158000	-0.2693446047364486	60.0	0.009481715371960405	0.0	358629474304.0	1.6225354e+32	-1.1108142e+16	-88.86436	[1.191265e-05]
159000	-0.2786173773308084	60.0	0.0032492312601056	0.0	358629474304.0	1.4593201e+32	-1.1488605e+16	-89.649216	[1.0777548e-05]
160000	-0.2556190444577465	60.0	0.014784296682456864	0.0	358629474304.0	1.8023169e+32	-1.1924709e+16	-90.43407	[9.7506045e-06]
161000	-0.26045733943542343	60.0	0.013756092312532883	0.0	358629474304.0	1.6545517e+32	-1.2264971e+16	-91.21892	[8.821513e-06]
162000	-0.2706259689762166	60.0	0.017191984893944124	0.0	358629474304.0	1.8655892e+32	-1.2684636e+16	-92.00377	[7.9809515e-06]
163000	-0.25922885669552886	60.0	0.013953633793423766	0.0	358629474304.0	2.09911e+32	-1.3185281e+16	-92.78862	[7.220483e-06]
164000	-0.018268136464164187	48.2	0.5092042346312002	23.599999999999998	358629474304.0	2.2346282e+32	-1.3442137e+16	-93.57347	[6.5324757e-06]
165000	-0.24857431531649915	60.0	0.007785387681302028	0.0	358629474304.0	2.3783507e+32	-1.3921874e+16	-94.35832	[5.9100257e-06]
166000	-0.2689573301167445	60.0	0.017847502911516853	0.0	358629474304.0	2.6572118e+32	-1.4460226e+16	-95.14317	[5.346886e-06]
167000	-0.2581037137350872	60.0	0.01213481119776672	0.0	358629474304.0	2.6993627e+32	-1.4931087e+16	-95.92803	[4.837406e-06]
168000	-0.2626221184741936	60.0	0.01620451087976719	0.0	358629474304.0	2.5916126e+32	-1.5376619e+16	-96.71288	[4.3764717e-06]
169000	-0.25807029583971774	60.0	0.01433154742717424	0.0	358629474304.0	2.6544088e+32	-1.5887698e+16	-97.497734	[3.9594574e-06]
170000	-0.2503533675473244	60.0	0.009857317954052326	0.0	358629474304.0	3.0733409e+32	-1.6367242e+16	-98.282585	[3.5821788e-06]
171000	-0.25979866447450284	60.0	0.017411139389207648	0.0	358629474304.0	3.2531374e+32	-1.69338e+16	-99.06744	[3.2408493e-06]
172000	-0.25261409413994884	60.0	0.009091681707811097	0.0	358629474304.0	3.5281995e+32	-1.7381361e+16	-99.85229	[2.9320433e-06]
173000	-0.2571298688674637	60.0	0.01633596872423042	0.0	358629474304.0	3.696443e+32	-1.7853743e+16	-100.63714	[2.6526623e-06]
174000	-0.25244508743778005	60.0	0.00919438183099028	0.0	358629474304.0	3.907533e+32	-1.8536759e+16	-101.422	[2.399902e-06]
175000	-0.2659653207598847	60.0	0.00940948578285568	0.0	358629474304.0	4.4199183e+32	-1.9016335e+16	-102.20685	[2.1712262e-06]
176000	-0.2476543670542964	60.0	0.002844459992698409	0.0	358629474304.0	3.913182e+32	-1.9642533e+16	-102.9917	[1.96434e-06]
177000	-0.26228174322243136	60.0	0.013696151077404394	0.0	358629474304.0	4.970297e+32	-2.0250485e+16	-103.77655	[1.7771671e-06]
178000	-0.24955603834759085	60.0	0.005604971335441029	0.0	358629474304.0	5.543691e+32	-2.0799371e+16	-104.5614	[1.6078288e-06]
179000	-0.26331043555916117	60.0	0.00984545575300887	0.0	358629474304.0	5.0868094e+32	-2.1468338e+16	-105.34625	[1.4546262e-06]
180000	-0.25295103382651873	60.0	0.007320278273144847	0.0	358629474304.0	5.4525967e+32	-2.2111767e+16	-106.1311	[1.3160214e-06]
181000	-0.12198278873814376	48.4	0.25342525964584917	23.2	358629474304.0	5.6261783e+32	-2.277963e+16	-106.91596	[1.1906238e-06]
182000	-0.2580011663272497	60.0	0.011593309081379295	0.0	358629474304.0	6.326765e+32	-2.3377226e+16	-107.70081	[1.0771746e-06]
183000	-0.25328228326080754	60.0	0.011449216873609681	0.0	358629507072.0	6.199719e+32	-2.4108032e+16	-108.485664	[9.745356e-07]
184000	-0.2592427189377994	60.0	0.011587810355035106	0.0	358629507072.0	6.974452e+32	-2.4728321e+16	-109.270515	[8.816765e-07]
185000	-0.24862257987968875	60.0	0.0064559586588730945	0.0	358629507072.0	6.3443104e+32	-2.549149e+16	-110.05537	[7.9766556e-07]
186000	-0.003568920821986954	48.2	0.5019120729895017	23.599999999999998	358629507072.0	7.6849515e+32	-2.6301076e+16	-110.84022	[7.2165966e-07]
187000	-0.2712128327007791	60.0	0.0070369522581664404	0.0	358629507072.0	8.38686e+32	-2.6975912e+16	-111.62507	[6.52896e-07]
188000	-0.25527171405890986	60.0	0.007912107523008062	0.0	358629507072.0	7.145637e+32	-2.7795549e+16	-112.40993	[5.906845e-07]
189000	-0.27006081632564216	60.0	0.018724382679045023	0.0	358629507072.0	8.2397506e+32	-2.8574044e+16	-113.19478	[5.3440084e-07]
190000	-0.2508414508584995	60.0	0.0053677924395977	0.0	358629507072.0	1.02323536e+33	-2.9460446e+16	-113.97963	[4.834802e-07]
191000	-0.2563326120904152	60.0	0.009935681379463296	0.0	358629507072.0	9.103744e+32	-3.0229646e+16	-114.76448	[4.374116e-07]
192000	-0.27034332833630365	60.0	0.010945191259416153	0.0	358629507072.0	1.0287992e+33	-3.0869476e+16	-115.54933	[3.9573263e-07]
193000	-0.2643644936292676	60.0	0.009532062366173653	0.0	358629507072.0	1.0908308e+33	-3.1885657e+16	-116.33418	[3.580251e-07]
194000	-0.26280477166585064	60.0	0.012682828135768801	0.0	358629507072.0	1.1372822e+33	-3.2803655e+16	-117.11903	[3.2391048e-07]
195000	-0.2675947946925329	60.0	0.012880235743950278	0.0	358629507072.0	1.1442783e+33	-3.3614285e+16	-117.90389	[2.9304653e-07]
196000	-0.25589925763520854	60.0	0.010370133419575715	0.0	358629507072.0	1.2114211e+33	-3.4721314e+16	-118.68874	[2.6512345e-07]
197000	-0.2679755191306915	60.0	0.015040242577777174	0.0	358629507072.0	1.1416387e+33	-3.5454362e+16	-119.473595	[2.3986107e-07]
198000	-0.2747397176474099	60.0	0.017940570381676752	0.0	358629507072.0	1.301807e+33	-3.637463e+16	-120.258446	[2.1700578e-07]
199000	-0.13673793956046035	48.4	0.24497751292808514	23.2	358629507072.0	1.3964004e+33	-3.740962e+16	-121.0433	[1.9632829e-07]
200000	-0.13508150032463404	48.4	0.2491938037328839	23.2	358629507072.0	1.5763568e+33	-3.828349e+16	-121.82815	[1.7762106e-07]
201000	-0.2634577115851406	60.0	0.019907860556566438	0.0	358629507072.0	1.5589614e+33	-3.928426e+16	-122.613	[1.6069636e-07]
202000	-0.2743218828369314	60.0	0.016543808872904173	0.0	358629539840.0	1.7864484e+33	-4.0587492e+16	-123.39786	[1.4538433e-07]
203000	-0.2598627256465708	60.0	0.016465012097072563	0.0	358629539840.0	1.703577e+33	-4.145172e+16	-124.18271	[1.3153132e-07]
204000	-0.2629368467150641	60.0	0.013731654771019373	0.0	358629539840.0	1.9763976e+33	-4.220466e+16	-124.96756	[1.189983e-07]
205000	-0.26147551774341926	60.0	0.017074173138486984	0.0	358629539840.0	2.1310445e+33	-4.341323e+16	-125.749115	[1.0770488e-07]
206000	-0.2548350529256609	60.0	0.006149243523996509	0.0	358629539840.0	2.0439387e+33	-4.4686317e+16	-126.52649	[9.753514e-08]
207000	-0.2556056947236228	60.0	0.007627799981266388	0.0	358629539840.0	2.2115192e+33	-4.5810465e+16	-127.30387	[8.832566e-08]
208000	-0.25990143352210043	60.0	0.01256775841452779	0.0	358629539840.0	2.3155594e+33	-4.7108297e+16	-128.08125	[7.998575e-08]
209000	-0.26704838622255794	60.0	0.008188457747204973	0.0	358629539840.0	2.2627139e+33	-4.814419e+16	-128.85863	[7.2433316e-08]
210000	-0.27037317514018877	60.0	0.01001983704164133	0.0	358629539840.0	2.5731039e+33	-4.9284075e+16	-129.636	[6.5593994e-08]
211000	-0.2632759561318961	60.0	0.015727138587232195	0.0	358629539840.0	2.0063257e+33	-5.082251e+16	-130.41338	[5.9400467e-08]
212000	-0.2606785535438629	60.0	0.01586616132507613	0.0	358629539840.0	2.470951e+33	-5.166261e+16	-131.19075	[5.3791744e-08]
