Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Value-network loss	Policy-network loss	Alpha loss	Log Pi
46000	-0.498945033744641	60.0	0.31508273666700287	0.0	-0.9999999999992705	0.9378814471722003	3.798444515641961e-13	0.9999999999992777	-96.3209179682699	-0.6755960810413826
47000	-0.4636934006779966	60.0	0.17588733495267253	0.0	-0.99999999999933	0.8799408224573458	3.299226019730764e-13	0.9999999999993363	-99.4315577465247	-0.6873784652162054
48000	-0.535905991299114	60.0	0.33428201802359675	0.0	-0.9999999999993815	0.8421340749784344	2.911653403399501e-13	0.9999999999993863	-101.65203491198346	-0.6751120933134513
49000	-0.6707034305031709	60.0	0.20634025548266494	0.0	-0.9999999999994247	0.739186173419907	2.603432249653898e-13	0.9999999999994292	-105.22319567302534	-0.6981077198090915
50000	-0.5723170499972211	60.0	0.24372848923950668	0.0	-0.9999999999994625	0.7493586508599248	2.353154799958888e-13	0.9999999999994664	-107.23170936734493	-0.6808817069270401
51000	-0.6195983966909699	60.0	0.16721039704488616	0.0	-0.9999999999994955	0.8139680655097148	2.1462403707902818e-13	0.9999999999994991	-109.2086582136933	-0.6637269275346015
52000	-0.6465657518229022	60.0	0.2442641564946224	0.0	-0.9999999999995244	0.7717914709967482	1.972500165729993e-13	0.9999999999995278	-112.17447728769622	-0.6709426686718815
53000	-0.5304806679789287	60.0	0.2741880313741708	0.0	-0.999999999999551	0.9242470599802861	1.8246427358434617e-13	0.9999999999995538	-114.94728540257714	-0.6733383013960585
54000	-0.48460545878830763	60.0	0.3057097951805857	0.0	-0.9999999999995741	0.9910566458826869	1.6973347493410758e-13	0.9999999999995771	-118.79701161551925	-0.7000868164690507
55000	-0.6441127374393109	60.0	0.367123401323387	0.0	-0.9999999999995954	0.6704579787404312	1.5865966703590326e-13	0.999999999999598	-120.67141794884867	-0.6817514286520983
56000	-0.5130608222373367	60.0	0.21885664230363044	0.0	-0.999999999999615	0.8090757413417702	1.4894050056144142e-13	0.999999999999617	-123.33497142074145	-0.6813769228099082
57000	-0.6241988575260712	60.0	0.16971974849192145	0.0	-0.9999999999996327	0.7450168435745919	1.4034247508176027e-13	0.9999999999996343	-125.41380141663831	-0.668573685900144
58000	-0.4956284017950665	60.0	0.3293272325263473	0.0	-0.9999999999996483	0.89893071143316	1.3268257449907625e-13	0.9999999999996501	-128.34085290382177	-0.6739685888239462
59000	-0.4584205245403369	60.0	0.2375765217565916	0.0	-0.9999999999996627	0.9217223250467199	1.2581541794242095e-13	0.9999999999996646	-132.32849945971986	-0.7007983994401135
60000	-0.7186954026157528	60.0	0.18990279747800823	0.0	-0.9999999999996766	0.8494943503496926	1.1962410821126224e-13	0.999999999999678	-134.71630797517503	-0.6945432491695716
61000	-0.44863712049814913	60.0	0.15033337691742757	0.0	-0.9999999999996888	0.8624084604134998	1.140136078359137e-13	0.9999999999996904	-137.75826254226928	-0.7013780019895481
62000	-0.5867170545354994	60.0	0.3234171944258259	0.0	-0.9999999999997011	0.8384153755578629	1.089058724558733e-13	0.9999999999997018	-139.17959699140823	-0.6767781341380144
63000	-0.5356018583233204	60.0	0.20144286146848533	0.0	-0.9999999999997119	0.8813829182253907	1.0423622648223747e-13	0.9999999999997125	-141.3458909998954	-0.6671625714993417
64000	-0.5893412239499821	60.0	0.230156248594369	0.0	-0.9999999999997216	0.7274754916922026	9.995062480791257e-14	0.9999999999997223	-144.6069402747585	-0.6781766584771655
65000	-0.47942698050096794	60.0	0.25451285147321406	0.0	-0.9999999999997304	0.871058197440337	9.600355880103781e-14	0.9999999999997315	-146.91271737479252	-0.6714143513990461
66000	-0.2637919936385283	48.2	0.6924576588815651	23.599999999999998	-0.9999999999997393	0.8394998138678166	9.235643613452351e-14	0.9999999999997402	-148.90817766481	-0.6593629994841395
67000	-0.5620345683867315	60.0	0.26287872021235165	0.0	-0.9999999999997476	0.8590485227161915	8.897631576059094e-14	0.9999999999997483	-152.5526035089229	-0.676648436766426
68000	-0.6724802905046764	60.0	0.3155655306906535	0.0	-0.9999999999997551	0.770959763646528	8.583490989802452e-14	0.9999999999997559	-155.28681101342815	-0.6776585520487619
69000	-0.7597860363042269	60.0	0.3159092824325486	0.0	-0.9999999999997622	0.9050110698481459	8.290779078779393e-14	0.999999999999763	-158.5152706417101	-0.6869986659423828
70000	-0.7414928510428977	60.0	0.2249039111116581	0.0	-0.9999999999997691	0.8890120152467518	8.017375389455365e-14	0.9999999999997697	-161.37530598086022	-0.6899003721444077
71000	-0.6034540963744244	60.0	0.28875846729141863	0.0	-0.9999999999997758	0.7610794801174341	7.761430310292094e-14	0.9999999999997762	-163.1812093788513	-0.6754277141506482
72000	-0.6971324228743024	60.0	0.37243110647612143	0.0	-0.9999999999997812	0.758115053410475	7.521323168917053e-14	0.9999999999997822	-166.29412349663414	-0.6824895792191894
73000	-0.47625347862903855	60.0	0.07731011236530644	0.0	-0.9999999999997871	0.8137829088453296	7.295627896230198e-14	0.9999999999997878	-168.13560940262772	-0.6691519707059181
74000	-0.5413420195788887	60.0	0.21385002247620089	0.0	-0.9999999999997926	0.9778863380204952	7.08308464120418e-14	0.9999999999997933	-171.10561264276956	-0.673865303348513
75000	-0.6336995189629073	60.0	0.24137370668153393	0.0	-0.9999999999997977	0.9013094683924838	6.882576246316459e-14	0.9999999999997984	-173.53250525990367	-0.6700871885516214
76000	-0.4247890549175749	60.0	0.324708298107451	0.0	-0.9999999999998025	1.06994677835418	6.693108606251997e-14	0.9999999999998033	-176.5161751564985	-0.6748613319932126
77000	-0.5827084842796808	60.0	0.3571393281378646	0.0	-0.9999999999998078	0.8778785569305462	6.513794169750329e-14	0.9999999999998079	-180.09823447122773	-0.6884255095172086
78000	-0.9115079766029066	60.0	0.1900777067616214	0.0	-0.9999999999998119	0.8539035208220711	6.34383804406633e-14	0.9999999999998124	-182.60091947495363	-0.6857153376717277
79000	-0.7684634819933527	60.0	0.1683462020517024	0.0	-0.9999999999998157	0.8747746776632014	6.182526201229056e-14	0.9999999999998166	-184.58201849472755	-0.6755232823488847
