Averaged Steps Traning	Averaged Return Training	Averaged Steps Validation	Averaged Return Validation	Cumulative Successes	Number of episodes	Sampling time (s)	Epsilon threshold	Gradient update	Updates target network	Average q-value evaluation
4.0	-0.14	81.0	-22.76	3044	4760	0.00019848001103441254	0.05430095181050153	411807	6400	-18.535093307495117
16.0	-0.2	65.0	-20.47	3061	4780	0.000754669171496914	0.05424015086290356	412926	6401	-18.890249252319336
12.0	-0.16	80.0	-18.16	3074	4800	0.0005760479966799418	0.054157697142512035	414477	6401	-18.886579513549805
1.0	0.0	62.0	-13.1	3087	4820	4.479355831858528e-05	0.05407129589088403	416137	6401	-18.883655548095703
64.0	-0.45	82.0	-17.79	3100	4840	0.002812504768371582	0.05399212571419172	417688	6401	-18.86893081665039
150.0	-45.42	52.0	-17.27	3114	4860	0.006584137163044494	0.053914397214872456	419241	6401	-18.877452850341797
150.0	-45.8	100.0	-33.28	3127	4880	0.006143128725348926	0.05381240929236663	421333	6402	-19.164037704467773
23.0	-0.29	81.0	-34.87	3140	4900	0.0009680965481972208	0.05372153549087374	423243	6402	-19.219573974609375
17.0	-0.3	61.0	-17.36	3153	4920	0.0007099256767490046	0.05364757057276644	424829	6402	-19.15511131286621
3.0	-0.15	47.0	-11.44	3170	4940	0.00015108575705091964	0.05359987401668474	425862	6402	-19.18086814880371
4.0	-0.19	83.0	-30.77	3183	4960	0.00018453896045684816	0.05353031234306085	427403	6402	-19.191848754882812
150.0	-36.89	63.0	-21.56	3195	4980	0.006034964921484032	0.05344340686657387	429377	6403	-19.44736099243164
25.0	-0.23	80.0	-29.35	3207	5000	0.0010228825569152831	0.05336523854114907	431194	6403	-19.502296447753906
108.0	-0.22	56.0	-17.26	3220	5020	0.004402202581504426	0.0532854342976504	433094	6403	-19.46450424194336
150.0	-41.67	71.0	-24.23	3228	5040	0.0060026158889134726	0.05319124572344323	435401	6404	-19.823625564575195
150.0	-48.47	81.0	-33.41	3242	5060	0.005919889828904344	0.053126569351101174	437019	6404	-19.789813995361328
38.0	-0.46	42.0	-13.32	3256	5080	0.0015172400812464436	0.05306619184266216	438559	6404	-19.8595027923584
11.0	-0.14	81.0	-36.87	3267	5100	0.00042955262988221413	0.05299164633470533	440508	6404	-19.815183639526367
114.0	-0.26	53.0	-17.85	3280	5120	0.004471015557646752	0.05292062854859602	442410	6404	-19.85616111755371
150.0	-55.18	100.0	-47.55	3291	5140	0.005881264237578277	0.052855041416004986	444207	6405	-20.130416870117188
50.0	-0.38	63.0	-21.76	3306	5160	0.0019371307173440622	0.05280453107268067	445615	6405	-20.167715072631836
109.0	-0.36	79.0	-28.15	3318	5180	0.004154969228280557	0.05273245056519337	447678	6405	-20.139137268066406
9.0	-0.35	75.0	-30.18	3330	5200	0.00036699822315802943	0.052677674916465404	449278	6405	-20.128137588500977
132.0	-0.32	80.0	-20.6	3346	5220	0.005065700468889141	0.052614927439901656	451155	6406	-20.468170166015625
150.0	-55.69	64.0	-26.71	3358	5240	0.005771989858787479	0.05255004587571343	453145	6406	-20.48176383972168
150.0	-55.51	80.0	-43.64	3370	5260	0.005712579955619551	0.052492157620394	454962	6406	-20.48087501525879
57.0	-0.3	85.0	-26.77	3384	5280	0.002138810356458028	0.05244070357825689	456611	6406	-20.469324111938477
132.0	-0.26	81.0	-20.35	3399	5300	0.00501144049302587	0.05239174649347757	458212	6407	-20.741762161254883
1.0	0.0	100.0	-29.19	3416	5320	3.601536714941039e-05	0.05234629232805928	459727	6407	-20.7785701751709
22.0	-0.27	88.0	-35.17	3433	5340	0.0007864063598689962	0.052311389478358165	460906	6407	-20.768484115600586
90.0	-0.34	100.0	-39.88	3447	5360	0.0031685784236708684	0.05227120686654692	462289	6407	-20.73956871032715
142.0	-0.34	86.0	-39.98	3460	5380	0.005002681916531134	0.05221715279835615	464196	6407	-20.79494285583496
71.0	-0.21	80.0	-25.81	3474	5400	0.0025012411453105786	0.052170589629884696	465874	6408	-21.081619262695312
108.0	-0.45	82.0	-39.67	3490	5420	0.003751833632423429	0.052127502697712075	467458	6408	-21.059537887573242
113.0	-0.35	100.0	-32.64	3505	5440	0.003897862837595098	0.05208686168112331	468981	6408	-21.08528709411621
117.0	-0.41	75.0	-29.49	3523	5460	0.004057376768999484	0.052050351720653885	470373	6408	-21.065818786621094
147.0	-0.39	67.0	-27.59	3540	5480	0.0050664055521470784	0.05201644558377392	471687	6408	-21.047866821289062
80.0	-0.46	80.0	-23.53	3551	5500	0.0027843151526017623	0.05196882388048718	473579	6409	-21.421743392944336
150.0	-41.57	81.0	-22.52	3566	5520	0.00514075591944266	0.051929549101554444	475171	6409	-21.387617111206055
34.0	-0.27	84.0	-32.62	3581	5540	0.001169192834020952	0.05188886071209841	476856	6409	-21.38677978515625
55.0	-0.37	84.0	-33.38	3594	5560	0.001856911439689801	0.05184160292906507	478863	6409	-21.41118812561035
150.0	-74.31	100.0	-45.52	3605	5580	0.005071942438788739	0.051793732867901246	480950	6410	-21.708362579345703
134.0	-0.25	65.0	-15.18	3618	5600	0.004494596081120628	0.05175720389460067	482576	6410	-21.75221824645996
12.0	-0.3	82.0	-33.08	3631	5620	0.00041767053332617275	0.05171660559472159	484426	6410	-21.73297691345215
150.0	-42.35	81.0	-24.4	3644	5640	0.004976418339614327	0.05167761618703715	486244	6410	-21.739450454711914
24.0	-0.16	100.0	-46.29	3655	5660	0.0008118454222123109	0.05164318486503466	487883	6411	-22.0636043548584
150.0	-61.73	97.0	-45.75	3670	5680	0.005018123522610732	0.05161429584044342	489282	6411	-22.037796020507812
124.0	-0.4	64.0	-22.1	3684	5700	0.004101369422778748	0.05157956398403631	491002	6411	-22.086576461791992
14.0	-0.41	68.0	-22.91	3698	5720	0.0004840196429432689	0.051548847877159146	492553	6411	-22.063413619995117
150.0	-68.48	100.0	-43.9	3709	5740	0.004975702413698522	0.0515110599368075	494509	6411	-22.07048797607422
21.0	-0.24	66.0	-19.29	3725	5760	0.0006932655970255534	0.051484920669305156	495885	6412	-22.43353843688965
17.0	-0.35	82.0	-28.06	3739	5780	0.0005790603614595934	0.05145828538170509	497313	6412	-22.389684677124023
17.0	-0.44	100.0	-28.8	3754	5800	0.0005744609750550369	0.05143162669898	498769	6412	-22.425992965698242
6.0	-0.23	100.0	-44.42	3768	5820	0.00019406412065643626	0.051401087680307	500474	6412	-22.40456199645996
67.0	-0.27	81.0	-23.02	3784	5840	0.0021544110285092706	0.051375440233212624	501932	6412	-22.387714385986328
150.0	-43.75	81.0	-35.27	3795	5860	0.004828633993558916	0.051341581107664805	503906	6413	-22.6787166595459
150.0	-45.15	64.0	-25.22	3811	5880	0.0047851252718036676	0.05131547635802823	505458	6413	-22.676837921142578
19.0	-0.38	62.0	-17.33	3824	5900	0.0006090613138877739	0.0512867553914084	507204	6413	-22.719438552856445
64.0	-0.39	100.0	-35.9	3838	5920	0.0020572864928761043	0.051260803037728384	508814	6413	-22.709590911865234
14.0	-0.2	100.0	-38.48	3855	5940	0.000465292802162042	0.05124232714361592	509975	6413	-22.644203186035156
104.0	-0.39	66.0	-26.29	3863	5960	0.003285200123818929	0.05120835671462326	512173	6414	-22.97962760925293
107.0	-0.24	50.0	-17.96	3878	5980	0.0034156668146318415	0.05117797734051029	514190	6414	-22.964033126831055
150.0	-58.03	100.0	-23.65	3893	6000	0.00472466504573822	0.05115084775549575	516034	6414	-23.02742576599121
17.0	-0.5	61.0	-21.24	3906	6020	0.0005392111417067011	0.051125467887826855	517798	6415	-23.351192474365234
78.0	-0.37	31.0	-8.32	3918	6040	0.002443162179151118	0.05109945142348272	519649	6415	-23.316755294799805
50.0	-0.49	81.0	-22.04	3930	6060	0.0015964188984911828	0.05107556795197707	521386	6415	-23.33168601989746
1.0	-0.06	67.0	-22.73	3945	6080	5.010613485386497e-05	0.051051835096323515	523151	6415	-23.344833374023438
150.0	-63.54	67.0	-27.23	3959	6100	0.004639621093624928	0.05102491670870064	525205	6416	-23.69383430480957
66.0	-0.36	86.0	-29.29	3970	6120	0.002041910910138897	0.050999811367277756	527169	6416	-23.691240310668945
2.0	-0.05	100.0	-28.13	3981	6140	5.8831376439197054e-05	0.05097832470923819	528887	6416	-23.662839889526367
3.0	-0.07	100.0	-44.56	3994	6160	9.973889047449285e-05	0.050955040863400636	530794	6416	-23.645021438598633
150.0	-61.69	61.0	-31.36	4007	6180	0.004729168469080261	0.050934516355361115	532512	6417	-23.838178634643555
41.0	-0.32	81.0	-26.86	4023	6200	0.0012365491928592804	0.05091660729285744	534040	6417	-24.00630760192871
116.0	-0.28	80.0	-30.32	4039	6220	0.003496708747275006	0.050901956802814695	535309	6417	-23.996252059936523
83.0	-0.34	80.0	-35.35	4054	6240	0.002494386755503141	0.05088414106744718	536885	6417	-24.022802352905273
137.0	-0.3	67.0	-25.3	4070	6260	0.004099699369253823	0.05086983551318289	538170	6417	-24.00967025756836
150.0	-49.05	65.0	-21.29	4086	6280	0.004528709240020461	0.05085767833517485	539276	6417	-23.996267318725586
87.0	-0.25	86.0	-35.8	4101	6300	0.0025802833693368095	0.050838669433696144	541049	6418	-24.265769958496094
150.0	-55.99	57.0	-20.68	4117	6320	0.004478942932961862	0.05082028687650081	542802	6418	-24.2371768951416
5.0	-0.08	43.0	-15.3	4133	6340	0.00014678785101472392	0.05080525107924122	544262	6418	-24.296764373779297
41.0	-0.22	54.0	-20.61	4148	6360	0.0011948143536189817	0.050790471124998696	545724	6418	-24.274396896362305
3.0	-0.12	83.0	-31.21	4160	6380	8.528860385141402e-05	0.05077279717586026	547513	6419	-24.429471969604492
6.0	-0.16	85.0	-36.66	4176	6400	0.00019803106784820556	0.05075938138024816	548894	6419	-24.58642578125
