Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Policy-network loss	Alpha loss	Alpha
40000	-0.45272596193641174	200.0	0.14632740036797567	0.0	18.887331008911133	2.283009	-19.154428	-9.598309	[0.08400028]
41000	-0.33513618123935573	159.0	0.17926248816156265	50.93525301792463	17.363258361816406	0.029160338	-17.265217	-10.385436	[0.07623922]
42000	-0.23405339335113964	132.0	0.10207037516613722	83.36905900872337	15.704072952270508	0.02646996	-16.740473	-10.058288	[0.06904226]
43000	-0.2793357988089723	133.4	0.16035915576917362	81.61764515103336	14.34095287322998	0.023789983	-15.057512	-9.813559	[0.06280605]
44000	-0.30319083295393884	109.8	0.25588688104286217	76.61435896749381	12.942320823669434	0.03172848	-15.095422	-8.805365	[0.05719912]
45000	-0.3835008247515948	177.0	0.13242051118283435	46.0	12.029052734375	0.027417349	-13.020032	-11.040252	[0.05216265]
46000	-0.5597952440822491	168.8	0.21651480597364478	62.4	10.678627014160156	1.0582157	-10.67091	-9.616507	[0.04716621]
47000	-0.48042091932811193	183.2	0.21285950534129683	33.6	10.14621353149414	0.059359834	-10.803519	-8.252843	[0.04317826]
48000	-0.3781158088970695	165.0	0.16223825190012198	70.0	10.412620544433594	0.04806841	-12.167016	-7.331815	[0.03962378]
49000	-0.40757969824446977	168.8	0.22294880068976844	62.4	9.966368675231934	0.052005112	-9.707474	-7.8698535	[0.03604823]
50000	-0.4389116041473876	200.0	0.14518108581782807	0.0	10.528646469116211	0.04955052	-11.70523	-5.929554	[0.03373361]
51000	-0.48367522180410133	200.0	0.15408322242900252	0.0	11.292677879333496	0.025554169	-11.836828	-6.8455315	[0.03067912]
52000	-0.37880955009111866	190.8	0.1360831858223107	18.400000000000002	11.235054969787598	0.04351854	-11.389038	-7.037105	[0.02763792]
53000	-0.25065734479633217	169.6	0.09393387352372919	60.800000000000004	10.59567928314209	0.014955628	-11.15905	-6.0702567	[0.02492622]
54000	-0.421389392963901	200.0	0.13533601405700685	0.0	9.812275886535645	0.035053447	-9.131814	-6.916363	[0.02268254]
55000	-0.5730236573821492	200.0	0.21434632342690418	0.0	8.994307518005371	0.05886519	-9.69158	-9.250143	[0.02038861]
56000	-0.49723499634461765	200.0	0.17657028547765652	0.0	7.776254177093506	0.010925052	-7.5909433	-6.8885665	[0.01832868]
57000	-0.3800090195672496	200.0	0.08374677215857304	0.0	6.885684490203857	0.023961777	-5.7233276	-5.8954344	[0.01675686]
58000	-0.310033118289364	181.8	0.15593066128071492	36.400000000000006	6.051707744598389	0.025055116	-6.245523	-9.185299	[0.01523664]
59000	-0.4381884506791914	200.0	0.07178545844150622	0.0	5.094151496887207	0.03876008	-6.1603484	3.564882	[0.01408225]
60000	-0.39348758475497514	164.8	0.16056447872762963	70.4	5.112509727478027	0.124324456	-5.837532	2.6992729	[0.01440023]
61000	-0.5286582482808571	200.0	0.07843268213360066	0.0	6.054419994354248	0.26625562	-7.2788963	-1.0981883	[0.01447972]
62000	-0.44352843791336555	200.0	0.10901948128256578	0.0	6.320703506469727	0.034495775	-7.205392	-3.7011814	[0.01363273]
63000	-0.46378823767098154	200.0	0.08442665339180258	0.0	6.227381706237793	0.049465448	-6.831909	-3.8916476	[0.01220733]
64000	-0.23993612242537554	133.8	0.08819562577126977	75.26061386940715	5.706664562225342	0.057082668	-7.688988	2.168356	[0.01129804]
65000	-0.2983721853547089	120.8	0.1874598091979581	64.23830632885645	6.562846660614014	0.0751243	-8.846582	2.7724576	[0.01238922]
66000	-0.49826765851879673	200.0	0.13737197216060532	0.0	6.402469158172607	0.08177143	-7.880588	-5.7447615	[0.01182226]
67000	-0.44305060685331776	200.0	0.11148823731846366	0.0	6.101274490356445	0.047702637	-7.2256203	-4.7560124	[0.0111807]
68000	-0.28071793946245743	145.0	0.12799812220573428	71.6268106228387	5.173668384552002	0.037347957	-5.5545926	-5.5728674	[0.01031896]
69000	-0.37500395788337065	182.4	0.14593760920096038	35.2	4.525233268737793	0.039592054	-4.576416	-4.893122	[0.00943275]
