Step	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Value-network loss	Policy-network loss	Alpha loss	Log Pi
11000	-0.7510707006288331	60.0	0.20711044694784403	0.0	-1.525417768039059	0.03635758696688232	0.019082822663798335	1.552144872484472	-2.6936369670061744	-0.6945741212991023
12000	-0.47804922859701754	60.0	0.1780799511329027	0.0	-3.637842366972126	0.05257377373332194	0.031931468927713036	3.7764522460839336	-5.271959746876533	-0.6442554969612004
13000	-0.6307629945865384	60.0	0.18060322759468858	0.0	-5.835352008596246	0.06825448637152169	0.05641163800994572	6.572794784158148	-6.572582955740549	-0.24992831967574514
14000	-0.4701670424113935	60.0	0.1227452431251092	0.0	-7.886392771347964	0.07332220161959122	0.1314702582721134	8.525304691016608	-3.683734214229742	0.9936132744214117
15000	-0.4667097448785637	53.2	0.11760309631519543	13.6	-9.56534722435208	0.1711640215083973	0.14058247384026343	9.854396461565235	-2.303183533777258	1.4476697986027847
16000	-0.35859194142130185	50.6	0.16806196632413178	18.799999999999997	-10.998915085944516	3.209425308734432	0.13135566621893785	11.87481270690284	-0.8564573051230538	1.8093826291840744
17000	-0.3637524002528326	60.0	0.09461177016708955	0.0	-12.197286243755876	0.0968947356388005	0.05348981796302735	13.825968688560955	1.9666596922151973	2.4383394717298965
18000	-0.4916953025820551	51.6	0.17123707474559205	16.799999999999997	-13.103962467733986	0.09469230541648857	0.13894172708195707	13.773368882661092	0.015427955939006921	2.0035076935260445
19000	-0.368024094486526	50.6	0.1454222705084141	15.969971822141702	-14.117491243810449	0.07223494290204446	0.09151216179574345	15.525058802107614	0.6048299640385799	2.1383421424957287
20000	-0.40752140503774453	57.2	0.1558790003414526	5.6000000000000005	-14.804924334542688	0.8510193187374405	0.13234045372515002	15.786705900165837	-1.1524964060364176	1.7327716828715891
21000	-0.3961018758825485	60.0	0.12298741790604029	0.0	-15.301541500333839	3.8729221945962227	0.6488927597301415	16.112928728021757	-0.9934905534575016	1.7676358113115869
22000	-0.4832544300389438	55.8	0.1126430244980108	8.4	-15.826629589685025	0.5386838002933247	0.09812432681232411	15.152788146626989	-0.8926443531074237	1.7903721242226134
23000	-0.4103587386436546	59.6	0.14769540653422925	0.7999999999999999	-16.26809748610197	0.22395058286553265	0.17846333966165204	17.40088507706723	-0.7062159198205328	1.832582031771944
24000	-0.3343596979673632	51.0	0.08225091046751719	13.206059215375342	-16.747458404973717	0.15016380048871542	0.11327772656886835	17.465243667713708	0.9181392696621942	2.219287653130231
25000	-0.22157862803542433	54.4	0.05972596737200114	11.200000000000001	-16.981124427897864	0.6200564316429067	0.20916115193294427	19.628870293110182	-0.5048340477840868	1.875642557041234
26000	-0.3018274287388523	60.0	0.06000716315656888	0.0	-17.26787647041753	0.13900318495464128	0.10641893603702664	17.938555889852736	1.4314416075149556	2.3554884470374136
27000	-0.3617227049249552	60.0	0.08523879943803503	0.0	-17.413889949689207	0.20711759587145706	0.08849011153959233	19.56379708722462	1.1708779259642925	2.291418303446327
28000	-0.3330518034525272	50.4	0.11922493207958047	19.2	-17.455058006409637	0.26385760408630926	0.13987009542072665	16.873163018252356	-1.1229160757031273	1.7167794590686243
29000	-0.2544546005710252	53.4	0.06659977465538772	13.200000000000001	-17.704282731731702	0.30139595439372135	0.1516611930373381	17.629813419223144	-0.05987709908895858	1.9846727732682763
30000	-0.3404542401662628	60.0	0.12997208911396232	0.0	-17.733218528448482	0.40632534719154895	1.1774531754229123	19.253691717288007	-0.20569588712904696	1.947167448074965
31000	-0.44887574250156304	60.0	0.18609135253007203	0.0	-17.797256575343464	0.2344408384887381	0.3390184675874346	17.627892933026228	0.04275656432163122	2.0112474236346056
32000	-0.3478001277928386	54.8	0.0848605618873008	10.4	-17.83725773810411	3.988744691716281	0.32823094619662485	18.671363873027367	0.7453751148739799	2.1939462417274553
33000	-0.3156324361948478	45.2	0.08395617985307298	18.400000000000002	-17.98093376451187	0.3485643272754744	0.12641921082651802	19.400589548902353	0.5132202267475412	2.136360184828413
34000	-0.3541738254563256	60.0	0.16461584478744712	0.0	-18.000239959057886	0.31857395560566976	0.20954765120104263	18.751200816120946	1.1641974759943623	2.3039398052277953
35000	-0.29638638234272885	60.0	0.10304166345189925	0.0	-17.906934715215336	0.7060748512365175	0.22392045872742705	20.7420864220363	1.7400863025235895	2.4545295473294892
36000	-0.35646747147071656	53.8	0.140346631032645	9.303762679690406	-17.962757785027417	0.7490345369667532	0.42058473029382476	19.82336559906979	-0.02438019329232488	1.993589440993349
37000	-0.3374886618882256	52.8	0.0791108676384369	14.4	-18.06523799362862	6.151441639304926	0.26419060428658003	15.73086303258473	0.8622665591184848	2.226002056421456
38000	-0.30798935699276025	60.0	0.0586016546983512	0.0	-17.989465884202115	0.5006869995250398	0.17726243175892598	17.93238678651121	-0.7432086157057649	1.806543480003004
39000	-0.3510630951702204	58.6	0.06062912427184821	2.8	-18.06485077416557	0.4298072946937654	0.25012213749887674	17.869280525552107	0.13564461464888172	2.034942366109035
40000	-0.2136116828231279	60.0	0.05601074858349283	0.0	-18.06842820749717	0.7372400338637761	0.26828804105743465	18.40346148964801	1.3916450019742006	2.3586873170715466
41000	-0.25884573553419987	55.6	0.0830497370461324	8.8	-18.175266684991005	0.26891547276646693	0.27791050416168017	16.891462284023355	-1.212824373276503	1.6871453834351042
42000	-0.35257443195403015	47.0	0.09488800070878813	16.074825037928093	-18.021362054120388	5.749043037332604	0.14609408999649692	15.299258184683875	0.5340179892524658	2.1368794372024835
43000	-0.38352861885464673	59.8	0.09586019779025926	0.4	-18.073259330190467	0.21471422083328195	0.11564897895304374	16.518779034204837	-1.504936574742065	1.6109645591625705
44000	-0.36528086628079076	60.0	0.12132706865811331	0.0	-18.168102831839573	0.23956172983028706	0.20320698555205513	17.399699215017954	0.09386770178760417	2.0242747279890634
45000	-0.2541089431774763	57.2	0.08837737797047603	5.6000000000000005	-17.88466483838059	0.3773927216590109	0.23300833359682072	17.492632111743966	1.0320027774143297	2.2696338543963517
46000	-0.3227593818783154	50.6	0.17335642558465825	13.617635624439362	-17.709021767578037	15.071555655894723	0.4934991467569704	15.4573186479842	1.1791538393432184	2.3114892446554016
47000	-0.07418061453556356	35.4	0.18269611118110635	23.191377708105225	-17.680186154493768	0.30027024494090077	0.2569382463452949	16.10415530964445	-0.10302179061978323	1.97307756309531
48000	-0.4461919911205886	50.6	0.13205679924444216	11.723480711802276	-17.64487029380406	0.35310368792898783	0.18709484807558116	16.627161705329733	-0.9161669937340596	1.7593531465881507
49000	-0.2602319244562395	60.0	0.036070858889858295	0.0	-17.548576355538607	3.8085262004534863	0.37251735848159995	15.492475752219985	-1.0972386536978425	1.7095679379836723
50000	-0.14895610326168734	37.2	0.21841394054068985	22.33741256278354	-17.228010955783684	0.22174957183980565	0.225163015701613	14.775789245393325	-0.5788479637513069	1.8476380328924464
