Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Value-network loss	Policy-network loss	Alpha loss	Log Pi
248000	-0.25411922254663305	60.0	0.042016728578694415	0.0	-1.0	0.22273332	1.4210855e-14	1.0	-597.35095	-0.5097167
249000	-0.27324411658591624	60.0	0.08062272131183172	0.0	-1.0	0.23029558	1.4210855e-14	1.0	-586.64795	-0.4544372
250000	-0.3048193189396159	60.0	0.08613355071222915	0.0	-1.0	0.20971698	1.4210855e-14	1.0	-598.17975	-0.49225
251000	-0.28524847745314263	60.0	0.09363549296927182	0.0	-1.0	0.21869183	1.4210855e-14	1.0	-599.9116	-0.48910743
252000	-0.34129595378254407	60.0	0.06832883888855693	0.0	-1.0	0.20710194	1.4210855e-14	1.0	-605.24	-0.50083107
253000	-0.3246849322995388	60.0	0.1343272767660909	0.0	-1.0	0.2157677	1.4210855e-14	1.0	-597.2196	-0.457533
254000	-0.29103798987235063	60.0	0.06063690413234653	0.0	-1.0	0.19943625	1.4210855e-14	1.0	-612.33545	-0.50940293
255000	-0.345811574741116	60.0	0.10945720358317927	0.0	-1.0	0.22204646	1.4210855e-14	1.0	-618.07	-0.52257025
256000	-0.27590940983232615	60.0	0.07410913614518952	0.0	-1.0	0.2009457	1.4210855e-14	1.0	-596.01013	-0.422644
257000	-0.03788894193732241	48.2	0.522051861176385	23.599999999999994	-1.0	0.19606136	1.4210855e-14	1.0	-614.32056	-0.48695296
258000	-0.3130912137723763	60.0	0.09129238158331361	0.0	-1.0	0.22628789	1.4210855e-14	1.0	-617.11035	-0.48817673
259000	-0.2590780756771106	60.0	0.03550814861474593	0.0	-1.0	0.1771183	1.4210855e-14	1.0	-593.6804	-0.38409728
260000	-0.2603482944280303	60.0	0.05306087473496787	0.0	-1.0	0.19082206	1.4210855e-14	1.0	-617.01	-0.46786612
261000	-0.32152337972777	60.0	0.05422798839382984	0.0	-1.0	0.2113644	1.4210855e-14	1.0	-636.9139	-0.5373236
262000	-0.32521757787867606	60.0	0.13113077352464905	0.0	-1.0	0.21227309	1.4210855e-14	1.0	-633.26984	-0.5127829
263000	-0.25470677782782347	60.0	0.05686759986709314	0.0	-1.0	0.17780218	1.4210855e-14	1.0	-626.9347	-0.47781307
264000	-0.3683655298937449	60.0	0.07714327606642817	0.0	-1.0	0.211787	1.4210855e-14	1.0	-625.10547	-0.4608611
265000	-0.29691742134786014	60.0	0.06152316593816188	0.0	-1.0	0.21361244	1.4210855e-14	1.0	-637.1583	-0.4984693
266000	-0.3323336260723392	60.0	0.0789890771403194	0.0	-1.0	0.2274356	1.4210855e-14	1.0	-653.2435	-0.5515394
267000	-0.38864898132345516	60.0	0.06287024624662872	0.0	-1.0	0.2207005	1.4210855e-14	1.0	-633.2748	-0.46385095
268000	-0.27937284760848774	60.0	0.046350240984047934	0.0	-1.0	0.2013924	1.4210855e-14	1.0	-633.8815	-0.45658696
269000	-0.3273359549801752	60.0	0.107670124764648	0.0	-1.0	0.22770908	1.4210855e-14	1.0	-635.663	-0.45391428
270000	-0.28751017140766144	60.0	0.0819696327932734	0.0	-1.0	0.22994581	1.4210855e-14	1.0	-641.2027	-0.46571422
271000	-0.3039759289704137	60.0	0.08867355936844819	0.0	-1.0	0.18377021	1.4210855e-14	1.0	-642.98413	-0.4630301
272000	-0.28802389991329147	60.0	0.0589073376054874	0.0	-1.0	0.22768553	1.4210855e-14	1.0	-645.6703	-0.46381527
273000	-0.30549021560479905	60.0	0.06128207059451096	0.0	-1.0	0.19516101	1.4210855e-14	1.0	-652.103	-0.47883725
274000	-0.3399530985868954	60.0	0.09937732934830831	0.0	-1.0	0.3295077	1.4210855e-14	1.0	-660.4317	-0.50092393
275000	-0.286535259417696	60.0	0.06730877907597586	0.0	-1.0	0.23025607	1.4210855e-14	1.0	-660.8888	-0.49314725
276000	-0.2568433115318814	60.0	0.05117967412819065	0.0	-1.0	0.20574592	1.4210855e-14	1.0	-669.6312	-0.51656693
277000	-0.28681162811628086	60.0	0.06961210775796108	0.0	-1.0	0.3107576	1.4210855e-14	1.0	-651.9304	-0.44080698
278000	-0.4071559873093144	60.0	0.09322953238568253	0.0	-1.0	0.21177481	1.4210855e-14	1.0	-662.7418	-0.47196448
279000	-0.3463247710161335	60.0	0.13001521269273703	0.0	-1.0	0.23142344	1.4210855e-14	1.0	-670.2385	-0.49057162
280000	-0.3219684812955819	60.0	0.07379778818858675	0.0	-1.0	0.21441	1.4210855e-14	1.0	-666.7623	-0.46841723
281000	-0.27022245449941446	60.0	0.06386685096349345	0.0	-1.0	0.22670564	1.4210855e-14	1.0	-671.6466	-0.47726345
282000	-0.3683379097592107	60.0	0.08623302308123172	0.0	-1.0	0.18554282	1.4210855e-14	1.0	-669.3878	-0.45979634
283000	-0.3350359146518499	60.0	0.06424637755718453	0.0	-1.0	0.22361511	1.4210855e-14	1.0	-670.2005	-0.4537046
284000	-0.3418166893897475	60.0	0.10934450694679583	0.0	-1.0	0.21677591	1.4210855e-14	1.0	-675.7174	-0.46481508
285000	-0.3210065022761211	60.0	0.09573094510485274	0.0	-1.0	0.19477418	1.4210855e-14	1.0	-679.19794	-0.4684443
286000	-0.3286053283320534	60.0	0.06183910082068955	0.0	-1.0	0.19643061	1.4210855e-14	1.0	-690.981	-0.5021141
287000	-0.3877301928098399	60.0	0.1293994890384802	0.0	-1.0	0.22277719	1.4210855e-14	1.0	-687.934	-0.48202938
288000	-0.3594697241371799	60.0	0.09462108939674897	0.0	-1.0	0.23174247	1.4210855e-14	1.0	-708.7193	-0.5477644
289000	-0.3022510075012602	60.0	0.11199021350804646	0.0	-1.0	0.22908928	1.4210855e-14	1.0	-691.41626	-0.47659802
290000	-0.27964472560422315	60.0	0.053289683621715635	0.0	-1.0	0.18156677	1.4210855e-14	1.0	-702.97473	-0.5089487
291000	-0.4040448179543053	60.0	0.06813392412172613	0.0	-1.0	0.2398397	1.4210855e-14	1.0	-695.78516	-0.4743951
292000	-0.32141494092844497	60.0	0.0787483872577016	0.0	-1.0	0.23259962	1.4210855e-14	1.0	-703.18304	-0.49178174
293000	-0.366490168541728	60.0	0.07902908440873653	0.0	-1.0	0.21263742	1.4210855e-14	1.0	-686.3622	-0.42352867
294000	-0.3253978334733361	60.0	0.08862828507815189	0.0	-1.0	0.23355195	1.4210855e-14	1.0	-702.7367	-0.47255433
295000	-0.33946605800002266	60.0	0.08230299672113306	0.0	-1.0	0.19006634	1.4210855e-14	1.0	-693.62665	-0.43188483
296000	-0.2644361753860347	60.0	0.03081328931233683	0.0	-1.0	0.21293129	1.4210855e-14	1.0	-699.6249	-0.44428438
297000	-0.288606707463961	60.0	0.0651031012266215	0.0	-1.0	0.19458869	1.4210855e-14	1.0	-728.09467	-0.5348319
298000	-0.38972104499044946	60.0	0.14087734078877712	0.0	-1.0	0.21021803	1.4210855e-14	1.0	-721.07117	-0.5016099
299000	-0.3696221031931209	60.0	0.09692557986183582	0.0	-1.0	0.22239013	1.4210855e-14	1.0	-721.0162	-0.49270993
300000	-0.37830685394498775	60.0	0.06884164060678974	0.0	-1.0	0.22052008	1.4210855e-14	1.0	-715.97107	-0.4666801
301000	-0.27489950363852966	60.0	0.06554972776283577	0.0	-1.0	0.23146471	1.4210855e-14	1.0	-741.6669	-0.5463735
302000	-0.26917756985376606	60.0	0.06905719253847539	0.0	-1.0	0.20139408	1.4210855e-14	1.0	-722.6072	-0.47238702
303000	-0.3439015582842639	60.0	0.0829727244975053	0.0	-1.0	0.22696468	1.4210855e-14	1.0	-731.6679	-0.4947937
304000	-0.050806351930562564	48.2	0.5287456833969033	23.599999999999994	-1.0	0.19436985	1.4210855e-14	1.0	-727.64545	-0.4725876
305000	-0.29475198505133926	60.0	0.07710573634691714	0.0	-1.0	0.19408828	1.4210855e-14	1.0	-738.77844	-0.50185823
306000	-0.3323033196058442	60.0	0.07674206750317542	0.0	-1.0	0.19469574	1.4210855e-14	1.0	-723.54065	-0.4419275
