Step	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Value-network loss	Policy-network loss	Alpha loss	Log Pi
66000	-0.02151586061767847	48.8	0.03875385418874078	9.806120537705011	-3.130621305882573	0.03539454762412644	0.01702416113743698	1.0298325966647142	-0.4492601327468466	1.895884567485764
67000	-0.008579712943483028	63.0	0.010557879145367903	1.4142135623730951	-2.987186026294572	0.026495434403534357	0.015184089901221734	1.1799273393238332	1.3554230573467592	2.313023495697318
68000	-0.036149677760105955	50.4	0.034008833335474546	15.317963311093287	-3.051713269934724	0.025892227274290747	0.015817570209029408	1.155428623059331	0.0313349930366833	2.0071779582115865
69000	0.002814426606029278	51.4	0.048969722308433744	22.22251110923336	-2.995536530109491	0.01813079439538042	0.017831828708207653	1.1924710251985526	0.8350806761553003	2.1909873024000355
70000	-0.014563550027577607	47.8	0.011238318963443607	18.037738217415175	-2.90553857360863	0.048917071663349826	0.017191713068098035	0.5070316634365553	-1.9553561196997122	1.5494301017943017
71000	-0.03166340621419633	44.0	0.04886001980828889	14.642404174178502	-2.9716964328253406	0.06159221874532396	0.008073491144971022	0.8365989749266738	0.09124055853405816	2.0208720600120835
72000	0.021451325655377718	27.2	0.06245280059390236	19.103926298015285	-2.8936854190800942	0.1835503442400978	0.013851313603696555	0.729379839280391	0.6318840672451471	2.1439761676921947
73000	-0.028701300338055413	42.0	0.026113404887493367	19.697715603592208	-2.9624290124138724	0.02946698451569226	0.010278238940130809	0.7785500623974464	0.7089304197448134	2.162513331325913
74000	-0.01600433372508806	54.0	0.020428545899918295	17.029386365926403	-2.841999865632752	0.09585623490157702	0.007869749458845356	0.5238801342811941	-0.7846172697351854	1.8196695040429074
75000	-0.032441830483452824	49.8	0.031055807748676018	15.118200951171406	-2.7534549671033384	0.031231570705766168	0.024669725040656187	0.8667874628849076	0.28192326289406194	2.0650012395467616
76000	-0.017918832342692082	63.0	0.029116396894275736	1.4142135623730951	-2.851655870935743	0.016691220242728125	0.02719836507094768	0.8546084918451874	-0.07949944865547284	1.981852707153445
77000	0.17781926561879988	50.2	0.41281262482803055	24.620316813558674	-2.809025054155985	0.030983719297257496	0.011542807608556725	0.3737355531544548	-0.835196034292576	1.8078587804897084
78000	-0.007460588687327782	44.4	0.008743485940811105	17.07161386629864	-2.8313609636302584	0.03566280992266594	0.010875831444045286	0.8461464571620355	-0.9625059838525802	1.780969214911427
79000	-0.009494112982959269	63.0	0.00829258776959208	1.4142135623730951	-2.762863087612536	0.035326916226103705	0.01448916107310038	1.218288643778014	0.696964779920635	2.1615650189885645
80000	0.015213940677813242	33.0	0.044510723195835246	18.793615937333612	-2.7219261319639054	0.019440904601448365	0.010393150663111453	0.8119966926475268	0.38326345619526564	2.0883994865686226
81000	-0.009696939555382067	63.0	0.01031647526201431	1.4142135623730951	-2.730958040625066	0.03371110234365712	0.0091808525621375	0.6105877438971169	0.05151396457426913	2.011773070413404
82000	0.03098192330653795	34.0	0.10228021211106413	22.618576436195095	-2.752938182453184	0.028732080805528356	0.008351549393673618	0.6530945353522201	0.25551051555202964	2.0581291186933393
83000	0.005757890546712921	32.6	0.033694146612372945	16.644518617250547	-2.7007423704009814	0.032957304577309283	0.011224957791085156	0.8134885100654	-1.1074527315302807	1.746311078129287
84000	-0.040698055404294206	55.0	0.06541144364479849	15.033296378372908	-2.757748183980238	0.024491511497157267	0.015750699195263507	0.6517650622476849	0.8148488267160829	2.1885837721906265
85000	-0.016057181494131177	48.4	0.016786667591194272	15.014659503298766	-2.6927824219568786	0.06828359108078666	0.016521906279820957	0.6242166251747427	-0.6095619054520236	1.8605544002782795
86000	-0.003643219068593119	34.0	0.06791564867667818	20.12958022413781	-2.695132372998545	0.023425545893319362	0.009713261194027873	0.5472300052076313	-0.956968145559848	1.779980860589906
87000	-0.021135302545333568	44.8	0.04112784382226901	11.923086848631105	-2.6785955266235817	0.026775024836619327	0.008817948216199191	0.44281668621655296	-0.3811695935652094	1.9134161046032976
88000	-0.008993375628794226	45.8	0.008554609113909978	15.954936540143304	-2.6819743207445947	0.02566776382274155	0.012396708684649895	0.5133597474597273	-1.0522244092803539	1.7621875287951139
89000	-0.010601930495353256	63.0	0.0253870863801642	1.4142135623730951	-2.670311658321162	0.01741579564465215	0.012843547774445876	0.47594326579592705	-0.22884450369228165	1.9477669721519595
90000	-0.04054797884202679	55.4	0.067529547527072	14.235167719419396	-2.6802652248372785	0.03025201462888004	0.011257762733398994	0.9317000110903901	-0.27735220277925476	1.936429458933409
91000	-0.024318537588724806	43.6	0.026993500736778833	18.07318455613177	-2.661653989972216	0.01853960514846277	0.014223261027178564	0.8753638348211603	0.6945357858353809	2.160377122597847
92000	0.005207688379084851	41.6	0.046410618972988364	20.264254242384546	-2.7085812123268727	0.017107838644118155	0.007804520879471815	0.7698605945614572	0.3343000685949673	2.0758419009223528
93000	-0.0021874726522281168	46.8	0.060822682202521884	21.5072080940321	-2.644940696683587	0.023021435277478408	0.01163103303053894	0.5254671300997403	0.6243914762996621	2.1431373213431097
94000	-0.029259923116464786	50.2	0.022427423888765247	15.432433379088343	-2.7058937712708495	0.022344660655644787	0.013128246502022215	0.514442887755898	-0.6127938338216848	1.8603541784114532
95000	0.018884540527708996	35.0	0.0589834654336065	20.92844953645635	-2.654594100733532	0.024827087693886397	0.008085696594145887	0.6507417768791981	-0.3808912639510248	1.9127110477329774
96000	-0.03860082919732036	47.6	0.06802763847896395	14.77294825009551	-2.524964294530041	0.0324484554995274	0.011627854693881124	0.7807727801961923	0.6029710757168937	2.138264011261879
97000	-0.005126673954776319	40.6	0.04570636927195154	18.768057970924964	-2.6792273824479573	0.010651002607564516	0.00966238167991695	0.3941536298621898	0.4897148516447054	2.1110182580703545
98000	-0.0016170318408466338	44.2	0.06340204596107417	21.282856951076845	-2.575648146520174	0.029756831755372196	0.011237090946654964	0.4310009622722899	-0.3563852744417711	1.9185294713774341
99000	-0.02439329812612623	41.4	0.02478801089539117	19.458674158328463	-2.6558429742521232	0.016946234905610487	0.013971760867979216	0.5193475029978285	0.2690815471144741	2.0617660114864536
100000	-0.030263640565049515	50.8	0.028235882032283166	16.33891061240008	-2.584736013966006	0.018495296808095932	0.00497103927151302	0.5545318521791291	0.7386380106779443	2.1698968261589453
101000	-0.005225472811881524	43.6	0.027558033852242068	20.204949888579282	-2.655353147624562	0.020902415480426716	0.010603771029116056	0.6556859587802186	-0.640363506559155	1.8526828494823215
102000	-0.02775870280005851	50.8	0.02385001486239648	16.690116836020053	-2.6421429471118847	0.027334211515975364	0.007586394529586648	0.5063194378059954	-0.010386749040320553	1.997628295884711
103000	-0.006239643790895595	34.0	0.03849879736772493	14.669696656713798	-2.6015224288985066	0.0241514973020433	0.008324630818507765	0.6212574679940857	0.014848562272373605	2.003399227259434
104000	0.007708286092086548	39.6	0.016928653230808957	19.9258625911151	-2.5570548905456585	0.02543664162975433	0.012252200545772498	0.7805449555572654	0.04135591167253501	2.0094078693505635
105000	-0.033568543374019384	52.2	0.02753233815666821	13.731715115017497	-2.5326971981093225	0.01720445751832785	0.005095749911476967	0.2135191538474262	0.24125341605709072	2.054620816329873
106000	-0.0031222327620878377	39.4	0.007666348638612736	19.985995096566995	-2.5065291929650764	0.013745292467681906	0.008734282288523685	0.50525248157192	1.3130688453312802	2.2979227082673845
107000	-0.027003601679020474	51.2	0.047784717702226476	14.413882197381803	-2.4830630981957533	0.026506796932967296	0.008399102729555533	0.3214639498812794	0.021837199589642753	2.004951213430206
108000	-0.04139910340356381	52.0	0.049854429561751144	14.7648230602334	-2.440327002182024	0.017287255552724437	0.007505832950090755	0.4063889900241794	0.5954824932722789	2.13426074258998
109000	0.010775083055726045	31.6	0.09046143654466152	21.987269043698902	-2.475451048099385	0.014140348865940872	0.006842820945353558	0.16395107095035827	0.037154954164913795	2.008382876854311
110000	0.006089867524506289	38.8	0.054801292421449516	22.93817778290159	-2.4529050785290063	0.022462915756173558	0.011600754540862677	0.305747733702036	0.1932941489359034	2.0439705053827253
111000	0.06800741616885202	28.4	0.13112502724359165	21.996363335788033	-2.3724033130992224	0.013423103820383756	0.015421094231572627	0.13461526657807213	-0.342168049031802	1.9239280665684282
112000	-0.044962877137915275	49.8	0.05321869572588258	15.892136420255145	-2.39123940417205	0.018651029459704857	0.007879367441358478	0.2990997102427632	-0.02809185459635627	1.9936825227051869
113000	-0.020394881719295422	63.0	0.035496630187839065	1.4142135623730951	-2.3752272441709983	0.013034784409581949	0.005867876858908946	0.1328777911939683	0.266560273374618	2.059718761215948
114000	-0.03894358545455118	48.6	0.05675620215244092	14.840485167271318	-2.2718233057643102	0.00946224815917069	0.005621462342510945	-0.009581687683299422	0.10657526162613074	2.0238234642485002
115000	-0.020604170944482428	48.2	0.04934981409355718	10.303397497913005	-2.269914588978467	0.019903847022420477	0.01584168328836648	0.29085024827152206	0.6251515163177386	2.1406947084375307
116000	-0.03862255031317012	51.6	0.0407511359770427	16.280049139974977	-2.2699120934796406	0.017698792407568276	0.005789991260002107	0.3404591929701482	0.3600120858100056	2.080544655263105
117000	-0.019162433543545812	47.8	0.019104756786995376	18.214280112043955	-2.2085544321621287	0.013668286727844325	0.007092651705093191	0.11523684910367984	-1.3355395593967927	1.7034099807646217
118000	-0.024197574546866784	48.0	0.02232302940007509	17.029386365926403	-2.1955716182997715	0.02103034507334667	0.00962242946066892	0.4541586764416944	-0.48526545005064664	1.89205672190876
119000	-0.03221838844939459	54.6	0.034990990008554636	13.365627557282899	-2.179155572315447	0.012278693454535288	0.007048602996669664	0.4254501105318992	0.33984266765282445	2.075434281114576
120000	-0.005622045274813496	43.4	0.007778110848050937	18.2931681236466	-2.1757629987827767	0.009470344876888723	0.003425936874156445	0.16085541062223863	0.47587784574749115	2.106079904195855
121000	-0.011497751142535378	43.8	0.029673784686353486	19.630588376307013	-2.1546015517421826	0.1288326260602659	0.006696393727600475	0.2089355443791456	-0.2963630522683067	1.934207063698745
122000	-0.010314235713015606	53.6	0.010541876996207336	17.82806775845324	-2.1299597594913626	0.016037027330381294	0.010308802036216438	0.36157774393060527	1.3033293137857678	2.2886715535915654
123000	-0.012259038731917363	44.6	0.018599822455419454	18.661189672687	-2.15838570539561	0.011541105830877632	0.012759646258466126	0.5446147213994659	1.0122110179848978	2.2259107674957272
124000	0.032654755803412504	33.8	0.1426460597062593	22.157617200412144	-2.166769916423454	0.030876791182652553	0.009049964173826712	0.0668120014135072	-0.8836728824516069	1.8034514893437394
125000	-0.05151373318134976	47.6	0.05191813836506393	18.358649187780674	-2.1449632181122964	0.00750982851450284	0.0043185415334809595	0.18003769356815846	-0.3403624377733147	1.924502542690065
126000	-0.029589464002616823	48.0	0.03924101743841078	18.76166303929372	-2.1223633404186293	0.011082829809256694	0.006568542603210251	0.05953371147056649	0.28339135587928155	2.063000410320929
127000	-0.025958051456795545	51.8	0.02460231003876213	14.46927779814874	-2.088959474184889	0.01646829557790884	0.007077891832409109	0.34058567659578415	-0.024018846701058957	1.994652998916632
128000	-0.02076210922887434	48.4	0.016695033828757953	17.828067758453244	-2.1220974425422527	0.011064119273743456	0.0067068339339931785	0.14968284818379976	0.14837017584257933	2.033058163939675
129000	-0.05084288324967197	43.6	0.049598349177824456	17.442476888332116	-2.1508771133889013	0.01533530276753951	0.004210749048775466	0.10738400066790899	-0.5342913047181868	1.8802229403510995
130000	-0.004507734201051941	63.0	0.015681941813388035	1.4142135623730951	-2.1128374606556486	0.013557961739459723	0.014370565857783745	0.27400753817399287	0.40514323297391935	2.0903846647864928
131000	-0.011122272695486046	63.0	0.015325400595543418	1.4142135623730951	-2.1023197220168237	0.010344902674089176	0.005089271826303933	0.006900424081451036	-0.6656246536410788	1.8518190230345366
132000	-0.02344507322872446	45.4	0.037143449070772105	19.064102391667962	-2.0917538900183823	0.014965311259460636	0.009691691395492337	0.5762519800586429	-1.4302306134569156	1.6818145614472138
133000	-0.01748029116827541	46.8	0.015766883909029552	18.037738217415175	-2.103931283170577	0.02075731279883777	0.013150011348489553	0.460136136203839	0.5954462077634844	2.1333472444903157
134000	-0.035252462913501995	53.4	0.05728098797003524	9.850888284819801	-2.034577423124852	0.01244760343797266	0.0055597801137878666	0.08593568049065689	0.1824409390139678	2.0406379326933006
135000	0.013341829023222423	37.6	0.08104013679203663	22.64155471693585	-2.044461261444614	0.007497122607582647	0.004637332187038477	0.11629344649886919	0.6590891853906979	2.1481874566409056
136000	-0.026885096595004633	52.4	0.026900605881069975	15.12084653714864	-2.0528899110501024	0.016761404318528083	0.0046513131015295025	0.08102776256268499	-0.004028952910685023	1.999102048984151
137000	-0.023770245419364525	48.4	0.03171611532601225	13.573503600765722	-2.0184933172694115	0.01053575457264223	0.005525331275612876	0.316619996925053	0.44446392102799326	2.099722073193876
138000	-0.00646268361757289	42.8	0.010600841192409123	17.814600753314682	-1.9931076910151542	0.013566367850369554	0.00523857894156399	-0.0027639407203756267	-1.2906588725930452	1.7116556082618093
139000	0.00861236896562735	37.6	0.06879836874548179	20.04594722132132	-1.999044318590188	0.011469469895665513	0.004807488404084809	0.06083944654811521	-0.15748281227422933	1.9646318673250283
140000	0.018289451583252788	24.4	0.05219055427738115	15.52546295606028	-2.009652642355947	0.010394287747773037	0.008705144965110273	0.31135841753213056	-0.14938488519390913	1.9664632250365948
141000	0.011707217414394091	35.0	0.049544508788771355	21.6794833886788	-1.9984714297042108	0.02914173388295807	0.0031801392766537197	-0.03968370129713586	-0.28499154270454197	1.9358617602380308
142000	-0.013707772699167958	46.2	0.037835896815794336	12.039933554633928	-1.9884757382417626	0.009811604275998576	0.00630347782113519	0.313436041168497	0.597451096998359	2.1338189790838507
143000	-0.031226381258488967	50.0	0.030441232560057437	16.852299546352718	-1.998237294800705	0.01940665227947986	0.0061222413044937	0.38166738135664924	-0.6043901394091983	1.8637385524461436
144000	-0.04076446365072249	50.6	0.048031232315839466	14.974645237867907	-2.0217528863307477	0.010765611721724036	0.010802432542601444	0.06496051638698641	-1.0851598964463407	1.755164630717429
145000	-0.034553385458928776	47.8	0.02728218895952636	19.384529914341485	-1.9962919621913293	0.015534012056765256	0.0061705580308751345	0.3150500165879968	0.4394577690030803	2.0986547554847332
146000	-0.01746620329961347	43.0	0.026185383827955974	17.69745744450315	-1.9725869350640075	0.015321086299158038	0.008781221654239873	0.329723083152252	-1.1814017601412756	1.7366017140930974
147000	-0.033941828414622816	45.4	0.03204388110916489	16.451139778143034	-1.98854013346079	0.010296728718504896	0.008638032364045506	0.14811415949113144	0.357257477111098	2.080158089343594
148000	-0.025229771806208574	45.4	0.040543952692723775	13.27554142022087	-2.0371438029711673	0.011394625481480975	0.005041142612369721	0.13774746551066386	0.25475740762569465	2.056889325489593
149000	-0.019039555224651082	39.0	0.04024754351691027	14.24078649513432	-1.9780550432200865	0.006798500339863674	0.00592362984867775	0.137754752730154	-0.31605896384329474	1.9291840810326217
150000	-0.02776989637277024	48.0	0.04624928418176329	13.431306712304652	-1.9665493343254965	0.00958540457070546	0.004603707269535868	0.20598943534765282	-0.262895995158836	1.9407948690757224
151000	0.01769902063978087	29.0	0.049900537766697776	17.052858997833766	-2.05559429478648	0.009070337187941709	0.01395357204387013	0.3735084984495211	0.3351017733494158	2.075634544576677
152000	-0.03963490018497541	50.8	0.035689226835975627	15.68948692596415	-2.005604705403832	0.2101068986897674	0.003608693596934715	0.06477882581469309	-0.5629746913135134	1.8729357802783149
153000	-0.010109177456099336	36.6	0.02926914028595032	15.844241856270688	-2.038948666281116	0.011328353725890295	0.006130423298952824	0.31160125934906313	0.7140811971179934	2.16165754451501
154000	-0.017515999242618895	47.2	0.026896374549924117	19.661129163911212	-2.0175206396556717	0.011820985878337097	0.004946318623396135	0.20288029308072694	0.3375198183193855	2.0762164538459755
155000	-0.015651844886445734	45.2	0.045741328911954725	12.592060990957755	-2.0136377846201627	0.009160333264286603	0.00855108623249945	0.3173440818774844	1.01457317607104	2.2299741747264346
156000	-0.0195891261668142	44.4	0.03536659455192012	15.755633912984905	-2.020381489048536	0.008087685885491518	0.004584866758239641	0.1961113505746112	0.25117801352393715	2.05692782655678
157000	-0.04185457958996423	52.0	0.05192157213586779	13.038404810405298	-2.0858721076584916	0.010974000364302555	0.004114205370395405	0.0292930496265006	0.016830893588140106	2.003864583568749
158000	-0.02773923750420613	48.6	0.032570333042639815	15.21315220458929	-2.052457622706391	0.011403803048466988	0.008430219084367642	0.2269689688600686	0.5260011975414138	2.1187615797375514
159000	-0.02935776890861157	45.6	0.032895830432069374	19.805049861083408	-2.0355529026519106	0.008693363903902086	0.009226390302195069	0.27412380485568316	0.025361483607029167	2.0057862884100515
160000	-0.031817031254917305	46.8	0.030903874706803846	16.412190591142913	-2.065090469625864	0.008848689910407118	0.005734997039054493	0.33672289074926803	-0.031060335454709112	1.992896575693037
161000	-0.056587058743093534	44.2	0.053071277766530506	17.565876010037186	-2.0407926586504423	0.006312977830156242	0.004903746444218421	0.2115853495627898	1.1629552467636466	2.2634067525633457
162000	0.010790886388720503	33.6	0.029250417750019683	18.821264569629747	-2.0221148003378175	0.0071509640089472155	0.0057945491621198865	0.2058745258799447	0.111778403612047	2.0253131231199983
163000	-0.014064118468602286	43.6	0.056959503513620745	20.0059991002699	-2.0510969279665443	0.2748370168346915	0.004863038143774695	0.24414694576997495	0.15180687445998192	2.034308097145666
164000	0.009267964292092621	40.0	0.0802094323745209	21.494185260204677	-2.006670981075027	0.011006038054293767	0.007176810972576655	0.17907480461101843	-0.17891736749525872	1.9594138688978426
165000	-0.01912942128085123	43.6	0.018396511056903965	16.977632343763364	-2.0438776789321	0.010764782290822205	0.007106104719436131	0.18541860496818824	-0.0460665148634839	1.9894592291533661
166000	-0.002941036073382227	37.2	0.0331101444316404	20.301724064719235	-2.018278765730403	0.009184526523277212	0.009304573370739654	0.08984365068049285	1.1739160545525968	2.2668746990209696
