Step	Validation total_reward
11000	-1.2881145518612982
12000	-1.484694188125086
13000	-0.8508760601088967
14000	-1.3919949663199993
15000	-1.8563431519481197
16000	-0.8793560211177122
17000	-1.4115330018156798
18000	-1.637050520888704
19000	-0.9890171380749597
20000	-1.5963572396767116
21000	-0.8949976135943305
22000	-1.4994013023101909
23000	-1.4129833087459707
24000	-1.625436145394681
