Averaged Steps Traing	Averaged Return Training	Averaged Steps Validation	Averaged Return Validation	Cumulative Successes	Number of episodes	Sampling time (s)	Epsilon threshold	Gradient update	Updates target network	Average q-value evaluation
150.0	10.54	0.0	0.0	44	335	0.012339624006356766	0.22171128548121022	46613	158	0.7432767152786255
150.0	9.22	0.0	0.0	45	340	0.011889092361225801	0.21838378092880326	47301	158	0.741163432598114
150.0	10.53	7.0	5.51	45	345	0.008583254745041114	0.21488501144694216	48046	159	0.7501899003982544
150.0	9.55	0.0	0.0	45	350	0.008830525534493582	0.21148964623035427	48791	159	0.7458247542381287
150.0	11.08	0.0	0.0	45	355	0.008438673825331137	0.20819462922115056	49536	160	0.7462884187698364
150.0	10.47	111.0	18.08	45	360	0.008604853020773993	0.20499699468160248	50281	160	0.7402250170707703
150.0	10.39	0.0	0.0	45	365	0.012607015975534099	0.2018938645247776	51026	161	0.7464888095855713
150.0	11.87	24.0	6.58	46	370	0.012187736743205302	0.19892992069109533	51759	161	0.7470053434371948
150.0	12.29	0.0	0.0	46	375	0.007478067398071289	0.19600609966898158	52504	162	0.7583953738212585
150.0	8.96	0.0	0.0	46	380	0.006934159052999396	0.19316869061717612	53249	162	0.7557939887046814
150.0	11.19	0.0	0.0	47	385	0.0077476482886772655	0.19092288481767705	53854	162	0.7498745322227478
150.0	10.39	0.0	0.0	47	390	0.007735726772210537	0.18823570746866014	54599	163	0.7635340094566345
73.0	0.22	0.0	0.0	48	395	0.00490547252606742	0.18589208886073472	55267	163	0.7589852809906006
150.0	12.92	0.0	0.0	48	400	0.009921628832817077	0.1833535940020516	56012	164	0.7636677622795105
150.0	11.57	0.0	0.0	48	405	0.007037554846869575	0.18089012300450671	56757	164	0.7652924656867981
150.0	11.81	0.0	0.0	48	410	0.006998730287319277	0.17849945857791294	57502	165	0.7565364241600037
150.0	12.52	38.0	7.56	48	415	0.00689272363501859	0.17617944896291177	58247	165	0.7662310600280762
150.0	10.92	0.0	0.0	49	420	0.00983720961071196	0.1741412255402766	58920	166	0.7545763254165649
150.0	11.09	0.0	0.0	49	425	0.011003982319551357	0.171950021177374	59665	166	0.7536620497703552
45.0	0.3	196.0	19.9	51	430	0.003166753192280614	0.1702353487446851	60263	167	0.7573374509811401
111.0	0.17	0.0	0.0	53	435	0.007162263475615402	0.16831516162511098	60951	167	0.7555859684944153
150.0	11.94	0.0	0.0	53	440	0.009346965226260098	0.16629614347273342	61696	168	0.7594457268714905
150.0	12.59	0.0	0.0	54	445	0.00886441616529829	0.1644939697812754	62380	168	0.755293071269989
150.0	10.39	0.0	0.0	55	450	0.007139146592881945	0.16264549226449052	63102	169	0.7616516947746277
150.0	12.28	0.0	0.0	57	455	0.00759429564842811	0.16144679802567957	63580	169	0.7572364807128906
150.0	12.89	0.0	0.0	58	460	0.007337619429049285	0.15996803844261687	64184	169	0.757209062576294
150.0	12.42	0.0	0.0	59	465	0.00730781606448594	0.15849210147892892	64802	170	0.7617045044898987
150.0	11.92	0.0	0.0	60	470	0.008654998211150474	0.15696355786484922	65459	170	0.7616669535636902
150.0	12.38	9.0	5.67	60	475	0.007185340178640265	0.1552800303049749	66204	171	0.760497510433197
150.0	9.94	0.0	0.0	61	480	0.009549778699874879	0.15396694490076102	66800	171	0.7615543007850647
150.0	11.28	0.0	0.0	61	485	0.00932894785379626	0.15237198063820195	67545	172	0.7601473927497864
150.0	12.21	0.0	0.0	62	490	0.005698043959481375	0.15111774655731183	68146	172	0.7697551250457764
150.0	9.76	0.0	0.0	62	495	0.005109627078277896	0.14960698883160792	68891	172	0.7654199004173279
150.0	10.93	16.0	11.25	62	500	0.0051724457740783695	0.1481408807444246	69636	173	0.7615408301353455
150.0	11.11	0.0	0.0	63	505	0.008401638918583936	0.14699737399338333	70232	173	0.7599367499351501
150.0	11.84	9.0	5.66	65	510	0.009037296912249396	0.14595449775401728	70788	174	0.7647425532341003
106.0	0.17	60.0	9.18	66	515	0.0051304673685610876	0.14467489575647893	71489	174	0.76573646068573
150.0	9.85	0.0	0.0	66	520	0.005628831569965069	0.1433545530486202	72234	175	0.766755998134613
150.0	9.51	0.0	0.0	67	525	0.0053698716844831195	0.14221821350895786	72893	175	0.7674521803855896
150.0	11.19	0.0	0.0	67	530	0.005196175935133448	0.14097047673416543	73638	176	0.7660312056541443
150.0	9.97	32.0	12.31	69	535	0.006083832945779105	0.13977711423442707	74372	176	0.7677335143089294
150.0	9.26	0.0	0.0	69	540	0.008081382733804208	0.13860152284624855	75117	177	0.7673467397689819
150.0	10.24	0.0	0.0	69	545	0.00853216232509788	0.13746067543431262	75862	177	0.7652997374534607
150.0	11.0	0.0	0.0	70	550	0.007289785038341176	0.13645693597265343	76536	178	0.7633833885192871
150.0	11.44	0.0	0.0	70	555	0.0060528463071531004	0.13537947068152548	77281	178	0.7730118632316589
150.0	8.95	0.0	0.0	70	560	0.006208173717771257	0.13433384930219677	78026	179	0.7696312665939331
150.0	11.63	100.0	12.09	72	565	0.006830492694820978	0.1336405346300737	78531	179	0.7722300887107849
150.0	12.61	0.0	0.0	72	570	0.007332077360989755	0.13264630657793894	79276	179	0.7666692137718201
150.0	11.91	0.0	0.0	72	575	0.007918077551800271	0.13168146240541612	80021	180	0.7655648589134216
150.0	9.9	0.0	0.0	73	580	0.0063990029795416474	0.13082517504388205	80701	180	0.7665027976036072
150.0	11.68	0.0	0.0	73	585	0.00547191057449732	0.12991415344218626	81446	181	0.7676959037780762
150.0	10.83	30.0	7.16	74	590	0.004299140380600751	0.12915223923950442	82086	181	0.7644118070602417
150.0	11.27	0.0	0.0	74	595	0.005307170723666664	0.12829066036291462	82831	182	0.763310432434082
150.0	10.94	0.0	0.0	75	600	0.007532264788945516	0.12758664358929017	83456	182	0.761276364326477
51.0	0.28	18.0	11.38	77	605	0.002589461823140294	0.1269141380785558	84068	183	0.7659944891929626
150.0	10.49	0.0	0.0	79	610	0.0038689242034661967	0.12634007984595358	84602	183	0.761738657951355
150.0	11.03	0.0	0.0	80	615	0.00573816570809217	0.12567022417156665	85241	183	0.7615360617637634
150.0	9.85	0.0	0.0	80	620	0.006101039532692202	0.12491155439248582	85986	184	0.7689087986946106
55.0	0.27	0.0	0.0	81	625	0.0023531009674072267	0.1242673476263913	86636	184	0.7726215124130249
150.0	10.67	0.0	0.0	81	630	0.006461315684848362	0.12355013911510043	87381	185	0.7632140517234802
150.0	11.05	0.0	0.0	82	635	0.005499056943758266	0.12298890544670299	87979	185	0.7716431617736816
150.0	10.99	0.0	0.0	83	640	0.00492914691567421	0.12235593262494072	88672	186	0.765181839466095
150.0	8.9	0.0	0.0	83	645	0.004737458487813787	0.1216952149641851	89417	186	0.7661044001579285
150.0	11.95	0.0	0.0	84	650	0.004540532185481145	0.12117479856593183	90019	187	0.7690916061401367
150.0	10.39	83.0	11.75	84	655	0.004461436599265528	0.1205489886920979	90764	187	0.7702473998069763
150.0	11.0	0.0	0.0	85	660	0.005995164134285667	0.11999279038205587	91445	187	0.76993328332901
150.0	10.04	88.0	11.41	85	665	0.006838083984260272	0.1194019141294377	92190	188	0.7674657702445984
150.0	10.36	0.0	0.0	85	670	0.006676654673334378	0.1188285009092045	92935	188	0.7700834274291992
150.0	12.82	0.0	0.0	85	675	0.006837208359329789	0.11827203461075153	93680	189	0.7719394564628601
150.0	12.56	0.0	0.0	85	680	0.006767676858340992	0.11773201437684759	94425	189	0.7708481550216675
3.0	3.39	0.0	0.0	86	685	0.00011796603237625457	0.11730943498450705	95023	190	0.7726391553878784
114.0	0.17	5.0	5.37	87	690	0.005101515590280726	0.11682207021732241	95732	190	0.7700628638267517
150.0	11.85	0.0	0.0	87	695	0.004063917063980652	0.11632490290743992	96477	191	0.7752056121826172
150.0	8.98	0.0	0.0	88	700	0.004346659183502197	0.11591228938011322	97112	191	0.7742156386375427
150.0	8.68	0.0	0.0	88	705	0.004362762058880312	0.11544201015746224	97857	192	0.7705349922180176
150.0	9.72	97.0	12.77	89	710	0.005904989511194363	0.115021037637446	98543	192	0.7769972681999207
150.0	11.35	0.0	0.0	91	715	0.005785401884492461	0.11471123853197006	99059	193	0.7694936394691467
150.0	9.95	0.0	0.0	91	720	0.0056425150897767805	0.11427645572631706	99804	193	0.7733940482139587
150.0	9.48	155.0	21.02	91	725	0.005388544345724172	0.11385452269450741	100549	194	0.7694950699806213
150.0	11.56	0.0	0.0	91	730	0.004390828903407267	0.11344505966833116	101294	194	0.7706453204154968
150.0	11.87	0.0	0.0	92	735	0.004564455252926366	0.11308585306101487	101966	194	0.7718887329101562
150.0	10.7	0.0	0.0	92	740	0.00399998748624647	0.11269910765573396	102711	195	0.7740092277526855
43.0	0.32	0.0	0.0	94	745	0.0018045566226011956	0.11243669936398692	103228	195	0.7740458846092224
150.0	10.03	0.0	0.0	94	750	0.005602842013041179	0.11206913934986669	103973	196	0.7658275365829468
150.0	11.17	0.0	0.0	95	755	0.005025337547655927	0.11175844525670428	104620	196	0.7709739208221436
150.0	12.91	0.0	0.0	95	760	0.004957000519099988	0.1114109306808433	105365	197	0.7673505544662476
150.0	8.81	18.0	6.36	95	765	0.005079505646150876	0.11107368671285603	106110	197	0.7690190672874451
150.0	12.81	0.0	0.0	96	770	0.0034621378044029337	0.1107942299521205	106744	198	0.7714027762413025
150.0	9.77	0.0	0.0	97	775	0.00467006221894295	0.11051593501973665	107392	198	0.7717519402503967
150.0	11.95	0.0	0.0	97	780	0.004700108980521178	0.11020514217098977	108137	199	0.7646098136901855
5.0	2.07	30.0	7.21	98	785	0.0001181553883157718	0.109961142039941	108737	199	0.7641030550003052
39.0	0.34	59.0	14.2	99	790	0.0011284650126590005	0.10970976157741838	109371	199	0.768394410610199
150.0	11.33	0.0	0.0	99	795	0.005556609795528388	0.10942279475462659	110116	200	0.7681675553321838
150.0	10.22	10.0	5.83	99	800	0.005312821865081787	0.10914430908317169	110861	200	0.7657632827758789
150.0	11.38	16.0	6.21	99	805	0.0045178321577747415	0.10887405390715102	111606	201	0.7610837817192078
150.0	11.96	0.0	0.0	100	810	0.0038020239935980904	0.10864906936822957	112243	201	0.7647473216056824
150.0	11.59	32.0	7.06	100	815	0.003300305231948572	0.1083934507377496	112988	202	0.7622849345207214
150.0	12.0	0.0	0.0	101	820	0.004015996979504097	0.10819375048456245	113585	202	0.7681623697280884
150.0	12.85	0.0	0.0	101	825	0.003460203228574811	0.10795158856075456	114330	203	0.7595127820968628
150.0	10.33	0.0	0.0	101	830	0.004222291348928428	0.10771658360339967	115075	203	0.7607797980308533
150.0	11.32	0.0	0.0	103	835	0.005035221648073482	0.10756802191634181	115556	204	0.7666548490524292
100.0	0.19	0.0	0.0	105	840	0.0037233713127317884	0.10739623973888744	116125	204	0.765488862991333
150.0	9.9	0.0	0.0	106	845	0.005374440356824525	0.10718684109130512	116838	204	0.7621931433677673
150.0	12.17	0.0	0.0	106	850	0.0033310772390926584	0.10697443783737995	117583	205	0.7649521827697754
150.0	12.63	0.0	0.0	106	855	0.002973348773710909	0.10676831204829709	118328	205	0.7612271308898926
150.0	10.27	0.0	0.0	106	860	0.0038105465645013855	0.10656827819693246	119073	206	0.7633969783782959
79.0	0.21	54.0	14.1	108	865	0.0015433358319232918	0.10639586525494439	119733	206	0.7623464465141296
150.0	10.4	0.0	0.0	109	870	0.005337707201639811	0.10624244372097083	120335	207	0.7579920887947083
150.0	13.23	0.0	0.0	111	875	0.005340333938598633	0.10609318983891211	120935	207	0.7576374411582947
1.0	10.0	30.0	7.35	113	880	2.0231983878395774e-05	0.10596799919292633	121449	207	0.7616413235664368
150.0	9.79	0.0	0.0	113	885	0.004143844216556872	0.10579161816099647	122194	208	0.7624855041503906
150.0	10.2	0.0	0.0	113	890	0.004222732983278425	0.10562044997635744	122939	208	0.7621104717254639
150.0	10.87	140.0	15.68	113	895	0.004397083793938493	0.1054543405760889	123684	209	0.7663630247116089
1.0	10.0	0.0	0.0	115	900	1.7919805314805773e-05	0.10533843066951998	124216	209	0.7625355124473572
150.0	10.95	0.0	0.0	116	905	0.004390641470640404	0.10520787408646486	124830	210	0.7655474543571472
150.0	9.33	105.0	17.82	117	910	0.003735765782031384	0.10506995391423818	125496	210	0.7640663981437683
150.0	12.75	8.0	5.61	117	915	0.0039564646006933326	0.10492011413136922	126241	211	0.7642437219619751
150.0	11.47	0.0	0.0	118	920	0.004244480962338655	0.10480324498319174	126837	211	0.7636027336120605
150.0	11.57	0.0	0.0	118	925	0.004110485540853965	0.1046612876404777	127582	212	0.7669031023979187
150.0	11.88	0.0	0.0	118	930	0.003966401469322943	0.10452352577128646	128327	212	0.7626132369041443
150.0	10.05	61.0	9.6	118	935	0.00416963087683693	0.10438983538063651	129072	213	0.7608832716941833
150.0	9.79	0.0	0.0	118	940	0.003968239337839979	0.10426009613815192	129817	213	0.7630646824836731
150.0	10.09	0.0	0.0	119	945	0.003786032540457589	0.10414860331779448	130475	213	0.7648926973342896
150.0	12.44	0.0	0.0	120	950	0.0041120356007626185	0.10404811656660212	131083	214	0.767336368560791
150.0	9.89	0.0	0.0	121	955	0.0039813353753214735	0.10393162068010366	131808	214	0.7689641118049622
150.0	11.3	73.0	15.85	121	960	0.004128348579009374	0.10381542372861353	132553	215	0.7641445994377136
150.0	12.19	14.0	6.0	121	965	0.0046507311608507225	0.103702660916028	133298	215	0.7682911157608032
150.0	10.57	0.0	0.0	122	970	0.0027303440054667364	0.10359754521326316	134013	216	0.771641731262207
150.0	9.41	0.0	0.0	123	975	0.0028290027227157203	0.10350956369968621	134627	216	0.765945553779602
150.0	9.74	0.0	0.0	123	980	0.0029179001341060715	0.10340584041706445	135372	217	0.7656258344650269
150.0	9.74	0.0	0.0	123	985	0.0040537701040355084	0.1033051826207192	136117	217	0.7666575908660889
150.0	10.82	40.0	7.63	123	990	0.0027168225760411733	0.1032074997118391	136862	218	0.7648136019706726
111.0	0.17	45.0	13.23	125	995	0.0029033946032500147	0.103132939582864	137445	218	0.7648166418075562
150.0	12.04	0.0	0.0	126	1000	0.0034830572605133057	0.10304570294783735	138146	219	0.768320620059967
150.0	11.26	0.0	0.0	126	1005	0.0030562431658085307	0.10295568882224429	138891	219	0.7660762667655945
150.0	11.22	0.0	0.0	126	1010	0.003162367037027189	0.10286833501610622	139636	220	0.7693355083465576
150.0	9.55	0.0	0.0	127	1015	0.003367304919388494	0.10279829898625942	140249	220	0.7680163383483887
150.0	9.5	110.0	18.32	127	1020	0.003266110607222015	0.10271559675274876	140994	220	0.7683098316192627
8.0	1.33	0.0	0.0	129	1025	0.00021980448466975513	0.10265204682238645	141581	221	0.7688667178153992
150.0	12.29	100.0	12.49	130	1030	0.002365477339735309	0.10258822348611275	142185	221	0.7688804864883423
150.0	10.77	0.0	0.0	130	1035	0.002673719240271527	0.10251172992192348	142930	222	0.7703898549079895
150.0	10.83	0.0	0.0	130	1040	0.0029043908302600566	0.10243749708421078	143675	222	0.7690457701683044
150.0	9.78	137.0	20.28	130	1045	0.0028948081167120684	0.10236545815840986	144420	223	0.7676527500152588
108.0	0.16	0.0	0.0	131	1050	0.002921343757992699	0.10229940806706914	145123	223	0.7665271162986755
150.0	10.11	30.0	12.15	131	1055	0.003773790513169709	0.10223145028849265	145868	224	0.7669081091880798
150.0	8.87	0.0	0.0	132	1060	0.002567090853205267	0.10217644264052986	146487	224	0.7698444724082947
144.0	0.15	14.0	5.98	133	1065	0.0024604638417561847	0.1021126260089301	147226	225	0.7663077712059021
13.0	0.86	24.0	6.91	135	1070	0.0003185557427807389	0.10206955110788818	147736	225	0.7654248476028442
150.0	10.78	0.0	0.0	135	1075	0.004310263034909271	0.10200838662910046	148481	225	0.7662251591682434
150.0	11.9	0.0	0.0	136	1080	0.003839764771638093	0.10195801602347529	149111	226	0.7655446529388428
106.0	0.16	0.0	0.0	138	1085	0.002303361013737692	0.10190578067478281	149782	226	0.767417848110199
101.0	0.18	0.0	0.0	140	1090	0.002100350441188987	0.10185330721648032	150475	227	0.7616655230522156
150.0	9.81	0.0	0.0	140	1095	0.003275794199068252	0.10179853371052655	151220	227	0.7659420967102051
150.0	9.65	0.0	0.0	141	1100	0.004213860034942627	0.10175251469957831	151863	228	0.7642489075660706
150.0	12.04	160.0	17.51	141	1105	0.004234466725345111	0.10170072006268388	152608	228	0.7663429379463196
103.0	0.18	0.0	0.0	143	1110	0.00277340046994321	0.10165839742206646	153233	229	0.7685523629188538
150.0	10.71	0.0	0.0	145	1115	0.0032007525320010334	0.1016153178164217	153886	229	0.7681195735931396
91.0	0.2	0.0	0.0	146	1120	0.0013992737446512494	0.1015712818130211	154572	230	0.766421377658844
150.0	12.03	0.0	0.0	147	1125	0.0023798438178168403	0.10152777392914475	155269	230	0.7713119387626648
150.0	11.96	0.0	0.0	147	1130	0.0023122584925288647	0.10148262138581038	156014	231	0.766474187374115
150.0	10.37	0.0	0.0	147	1135	0.002407757091102096	0.10143880330180317	156759	231	0.7633290886878967
150.0	10.98	0.0	0.0	148	1140	0.0035608159868340743	0.10140058741066355	157427	231	0.7629208564758301
150.0	9.74	62.0	9.58	148	1145	0.003301095337846914	0.10135919379702271	158172	232	0.7664029002189636
137.0	0.16	0.0	0.0	149	1150	0.0036012738683949344	0.1013197096201562	158904	232	0.7662503123283386
150.0	10.08	92.0	16.64	151	1155	0.00404234015064322	0.10128537657214404	159558	233	0.76960688829422
150.0	11.46	0.0	0.0	152	1160	0.0029479139837725408	0.10125043529621768	160242	233	0.7738163471221924
150.0	10.7	0.0	0.0	152	1165	0.0025373653280888506	0.10121347934820585	160987	234	0.7738853693008423
150.0	11.05	0.0	0.0	155	1170	0.002800530857510037	0.10119312000340586	161405	234	0.7753557562828064
150.0	10.0	0.0	0.0	155	1175	0.0035723284457592256	0.1011578579782926	162150	235	0.7726866602897644
150.0	8.96	21.0	6.35	156	1180	0.0033712550745172015	0.10112854786114281	162786	235	0.7678778767585754
150.0	11.49	27.0	7.05	156	1185	0.0035405368241579723	0.10109519423124176	163531	236	0.7704227566719055
150.0	9.39	108.0	13.27	158	1190	0.0024571024069265156	0.10107458197734179	164001	236	0.7711963653564453
150.0	10.8	0.0	0.0	158	1195	0.00353498359105577	0.10104282328034307	164746	236	0.7676710486412048
150.0	11.98	0.0	0.0	159	1200	0.003376339276631673	0.10101240807693826	165481	237	0.7689231038093567
150.0	9.99	0.0	0.0	160	1205	0.002583475231629684	0.10098741163245543	166101	237	0.771462619304657
150.0	11.91	0.0	0.0	160	1210	0.003423476219177246	0.10095822920849021	166846	238	0.7699112296104431
150.0	12.08	0.0	0.0	160	1215	0.0027064031043660982	0.10092990925549505	167591	238	0.7718313336372375
150.0	10.35	0.0	0.0	160	1220	0.0030751779431202374	0.10090242628360059	168336	239	0.768120288848877
150.0	10.25	0.0	0.0	160	1225	0.003434962642436125	0.10087575555627697	169081	239	0.7722891569137573
150.0	9.96	47.0	8.83	161	1230	0.002757606079907921	0.1008549192385594	169678	240	0.7721035480499268
150.0	10.91	68.0	10.08	161	1235	0.003267901146460159	0.10082965255660466	170423	240	0.7723466157913208
150.0	11.4	25.0	11.77	161	1240	0.0037807470367800804	0.1008051326179541	171168	241	0.7738797068595886
150.0	12.04	30.0	7.14	162	1245	0.002240581397550652	0.10078415523662579	171823	241	0.7744788527488708
150.0	11.25	0.0	0.0	163	1250	0.0028098127365112305	0.10076506975038962	172434	241	0.7713594436645508
150.0	11.0	0.0	0.0	164	1255	0.003440834706523029	0.10074573253716704	173069	242	0.7740887999534607
150.0	13.07	12.0	5.81	165	1260	0.0034476028548346624	0.10072404026584707	173802	242	0.7712327241897583
150.0	10.85	0.0	0.0	166	1265	0.0037482608448375357	0.10070438635592388	174485	243	0.7693482637405396
150.0	10.89	104.0	12.56	166	1270	0.003421609045013668	0.10068356859299885	175230	243	0.765963613986969
150.0	12.75	0.0	0.0	167	1275	0.0020786558413038066	0.10066339262312399	175974	244	0.7754574418067932
150.0	9.38	0.0	0.0	168	1280	0.0022499695420265197	0.10064652185752475	176613	244	0.7704970240592957
150.0	9.55	0.0	0.0	169	1285	0.003179109699531288	0.10063000452799291	177255	245	0.771673858165741
150.0	11.55	0.0	0.0	170	1290	0.0031842540400896886	0.10061145845091783	177997	245	0.7704554796218872
5.0	2.08	0.0	0.0	171	1295	8.890619609346721e-05	0.1005968387680506	178597	246	0.7711321711540222
150.0	10.26	0.0	0.0	171	1300	0.0032163346730745756	0.10057919951670331	179342	246	0.7697597742080688
150.0	10.98	0.0	0.0	171	1305	0.003294519629058253	0.10056208158401818	180087	247	0.7735194563865662
150.0	11.03	246.0	23.37	172	1310	0.0032029483154529833	0.10054752438890847	180738	247	0.7754008173942566
150.0	10.14	0.0	0.0	172	1315	0.0028357057970286323	0.10053134259772512	181483	247	0.7760286331176758
