Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Policy-network loss	Alpha loss	Alpha
30000	-0.2724957052414426	60.0	0.0090418080773914	0.0	1051442479104.0	2.156816e+28	-114219270000000.0	-35.070484	[0.01139265]
31000	-0.268882986995145	60.0	0.011717490490724531	0.0	1051442479104.0	3.5638278e+28	-148847020000000.0	-37.421303	[0.00844047]
32000	-0.2678186646459181	60.0	0.008711558570124114	0.0	1051442610176.0	6.2626046e+28	-191863050000000.0	-39.77212	[0.00625328]
33000	-0.27113463838000146	60.0	0.005281884227669249	0.0	1051442610176.0	1.0391723e+29	-243713460000000.0	-42.12294	[0.00463287]
34000	-0.2661551884268768	60.0	0.011426193072353057	0.0	1051442610176.0	1.4064146e+29	-304582840000000.0	-44.47376	[0.00343235]
35000	-0.2751067477692387	60.0	0.00606598880965517	0.0	1051442610176.0	2.3965968e+29	-376381170000000.0	-46.824577	[0.00254293]
36000	-0.27463628837693044	60.0	0.004716452009843153	0.0	1051442610176.0	3.535307e+29	-462269480000000.0	-49.175396	[0.00188398]
37000	-0.26730786114012534	60.0	0.010697268582200681	0.0	1051442610176.0	4.9698083e+29	-561041480000000.0	-51.526215	[0.00139578]
38000	-0.2733356904015467	60.0	0.008273528809765241	0.0	1051442610176.0	7.3694365e+29	-676629950000000.0	-53.877033	[0.00103409]
39000	-0.273928962648064	60.0	0.010110859263429722	0.0	1051442610176.0	1.05653165e+30	-814545400000000.0	-56.22785	[0.00076613]
40000	-0.27299624103291553	60.0	0.005684469549772557	0.0	1051442610176.0	1.574945e+30	-962825400000000.0	-58.578674	[0.0005676]
41000	-0.27620796967517636	60.0	0.005605709754495579	0.0	1051442610176.0	2.0326123e+30	-1134143600000000.0	-60.929493	[0.00042052]
42000	-0.26954207293895305	60.0	0.004502544415225116	0.0	1051442610176.0	2.8369194e+30	-1327807000000000.0	-63.28123	[0.00031151]
43000	-0.26952175057576494	60.0	0.011169659911057714	0.0	1051442610176.0	3.7663603e+30	-1545578600000000.0	-65.63579	[0.00023068]
44000	-0.27301731808755514	60.0	0.0069616899807353775	0.0	1051442610176.0	5.041276e+30	-1803050600000000.0	-67.99034	[0.00017082]
45000	-0.27837795171082524	60.0	0.004497004158592499	0.0	1051442610176.0	7.2754764e+30	-2084245200000000.0	-70.3449	[0.0001265]
46000	-0.2707954563693451	60.0	0.008715801556558348	0.0	1051442610176.0	9.2573e+30	-2384404000000000.0	-72.699455	[9.367291e-05]
47000	-0.2733680693098103	60.0	0.009634986740722537	0.0	1051442610176.0	1.1221288e+31	-2739084500000000.0	-75.05401	[6.936633e-05]
48000	-0.27158541261812474	60.0	0.005134589634638534	0.0	1051442610176.0	1.4596529e+31	-3123944700000000.0	-77.40857	[5.136691e-05]
49000	-0.27004348880693146	60.0	0.008983833107789985	0.0	1051442610176.0	1.8921677e+31	-3547969000000000.0	-79.76312	[3.803804e-05]
50000	-0.2726102074250969	60.0	0.008889086572966097	0.0	1051442610176.0	2.5168772e+31	-4021412800000000.0	-82.11768	[2.8167797e-05]
51000	-0.26209275113945435	60.0	0.0072213020601585905	0.0	1051442610176.0	3.079581e+31	-4508463700000000.0	-84.47224	[2.0858717e-05]
52000	-0.2632844073281298	60.0	0.006295649884951715	0.0	1051442610176.0	3.8067909e+31	-5086426700000000.0	-86.8268	[1.5446223e-05]
53000	-0.2699244924551693	60.0	0.009947924923314623	0.0	1051442610176.0	5.411126e+31	-5696483000000000.0	-89.18135	[1.1438183e-05]
54000	-0.26952534206232154	60.0	0.005918769241222026	0.0	1051442610176.0	6.4682473e+31	-6402927600000000.0	-91.535904	[8.470163e-06]
55000	-0.26265957354607705	60.0	0.007239555063456154	0.0	1051442610176.0	8.0615115e+31	-7093342000000000.0	-93.890465	[6.272295e-06]
56000	-0.2694615161843517	60.0	0.009820760967408389	0.0	1051442610176.0	1.0051696e+32	-7952922000000000.0	-96.24502	[4.6447376e-06]
